uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"86ad4e47-0223-44ee-9577-f8a877a7abbd","D01","HOPB","HOPB.AOS.reaeration.station.01","2018-05-23T12:58Z",28.00,"HOPB_S1_20180523"
"be44a8ba-82bc-472b-b7f6-75abd6600b5b","D01","HOPB","HOPB.AOS.reaeration.station.04","2018-05-23T12:58Z",295.00,"HOPB_S4_20180523"
