uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"d9a3bc66-ac40-4658-a518-00ea79ea7401","D17","TECR","TECR.AOS.fish.point.08","2022-05-16T21:12Z","2022-05-16T22:14Z","TECR.20220516.08.1.e-fisher",1,23,"SALFON","Salvelinus fontinalis","species",,,,116,15.0,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
"baa95e15-49d5-4ef3-9cbe-fff8426b8a09","D17","TECR","TECR.AOS.fish.point.08","2022-05-16T21:12Z","2022-05-16T22:14Z","TECR.20220516.08.1.e-fisher",1,33,"SALFON","Salvelinus fontinalis","species",,,,58,3.0,,,,"young of year","no sample",,,"0000-0002-5454-7533",
"8687c2e5-dd68-404d-86bc-99b4609f4c8f","D17","TECR","TECR.AOS.fish.point.08","2022-05-16T21:12Z","2022-05-16T22:14Z","TECR.20220516.08.1.e-fisher",1,21,"SALFON","Salvelinus fontinalis","species",,,,176,48.0,,,,"adult","no sample",,,"0000-0002-5454-7533",
"55dd00cc-1992-4198-8771-2c125db18a5a","D17","TECR","TECR.AOS.fish.point.08","2022-05-16T21:12Z","2022-05-16T22:14Z","TECR.20220516.08.1.e-fisher",1,29,"SALFON","Salvelinus fontinalis","species",,,,65,4.0,,,,"young of year","no sample",,,"0000-0002-5454-7533",
"3e3fb5aa-e52a-4780-ac27-adfe583e8ec4","D17","TECR","TECR.AOS.fish.point.08","2022-05-16T21:12Z","2022-05-16T22:14Z","TECR.20220516.08.1.e-fisher",1,19,"SALFON","Salvelinus fontinalis","species",,,,168,47.0,,,,"adult","no sample",,,"0000-0002-5454-7533",
"91b08265-d73e-4c51-85b4-f3e19b914791","D17","TECR","TECR.AOS.fish.point.08","2022-05-16T21:12Z","2022-05-16T22:14Z","TECR.20220516.08.1.e-fisher",1,1,"SALFON","Salvelinus fontinalis","species",,,,73,3.0,,,,"young of year","no sample",,,"0000-0002-5454-7533",
"74ce8454-8262-4a35-9353-f1b577c55296","D17","TECR","TECR.AOS.fish.point.08","2022-05-16T21:12Z","2022-05-16T22:14Z","TECR.20220516.08.1.e-fisher",1,31,"SALFON","Salvelinus fontinalis","species",,,,78,6.0,,,,"young of year","no sample",,,"0000-0002-5454-7533",
"9831cbca-5b37-4852-ab3c-2d8488321b10","D17","TECR","TECR.AOS.fish.point.08","2022-05-16T21:12Z","2022-05-16T22:14Z","TECR.20220516.08.1.e-fisher",1,5,"SALFON","Salvelinus fontinalis","species",,,,176,52.0,,,,"adult","no sample",,,"0000-0002-5454-7533","Likely ate another fish"
"668a7e58-b6da-45de-974d-c31044929a28","D17","TECR","TECR.AOS.fish.point.08","2022-05-16T21:12Z","2022-05-16T22:14Z","TECR.20220516.08.1.e-fisher",1,8,"SALFON","Salvelinus fontinalis","species",,,,129,19.0,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
"957b6f17-a755-4ac7-af7a-f94704755c48","D17","TECR","TECR.AOS.fish.point.08","2022-05-16T21:12Z","2022-05-16T22:14Z","TECR.20220516.08.1.e-fisher",1,30,"SALFON","Salvelinus fontinalis","species",,,,136,24.0,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
