uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"f3b5a010-08c6-4026-af48-7daa8ab6b405","D19","CARI","CARI.AOS.reaeration.station.01","2022-05-27T22:02Z",31.70,"CARI_S1_20220527"
"62dfe80b-a059-4b92-8a95-80b83ecb3281","D19","CARI","CARI.AOS.reaeration.station.04","2022-05-27T22:02Z",369.30,"CARI_S4_20220527"
