uid,recorduid,domainID,siteID,namedLocation,hoboSampleID,startDate,measurementNumber,dateTimeLogger,lowRangeHobo,fullRangeHobo,waterTemp,fullRangeSpCondLinear,lowRangeSpCondLinear,fullRangeSpCondNonlinear,lowRangeSpCondNonlinear
"b9a21fd4-ea48-466e-86d4-cc356678c173","7192b7fd-1906-4c30-b536-4662a5f227b8","D04","GUIL","GUIL.AOS.reaeration.station.04","GUIL_S4_20170816","2017-08-16T11:52Z",877,"2017-08-16T14:26:00Z",227.00,225.10,24.09,229.08,231.02,229.33,231.27
"eb5a2265-fab4-4c1a-a9bc-c66b5929a311","7192b7fd-1906-4c30-b536-4662a5f227b8","D04","GUIL","GUIL.AOS.reaeration.station.04","GUIL_S4_20170816","2017-08-16T11:52Z",1933,"2017-08-16T17:22:00Z",169.70,171.70,25.10,171.37,169.38,171.35,169.36
"b0b17b7a-5967-4474-ad6f-9233375ad1d0","7192b7fd-1906-4c30-b536-4662a5f227b8","D04","GUIL","GUIL.AOS.reaeration.station.04","GUIL_S4_20170816","2017-08-16T11:52Z",841,"2017-08-16T14:20:00Z",224.80,223.50,24.02,227.76,229.09,228.03,229.35
"4e6a7088-01f3-4a43-8f9a-7ab05ac53819","7192b7fd-1906-4c30-b536-4662a5f227b8","D04","GUIL","GUIL.AOS.reaeration.station.04","GUIL_S4_20170816","2017-08-16T11:52Z",244,"2017-08-16T12:40:30Z",10.60,7.90,27.34,7.56,10.15,7.54,10.12
"e7831609-38d8-4c9d-bff3-438d09fbb9e0","7192b7fd-1906-4c30-b536-4662a5f227b8","D04","GUIL","GUIL.AOS.reaeration.station.04","GUIL_S4_20170816","2017-08-16T11:52Z",319,"2017-08-16T12:53:00Z",4.40,4.40,27.89,4.17,4.17,4.15,4.15
"0e1be36a-755e-4ea8-86a0-bce8dab52840","7192b7fd-1906-4c30-b536-4662a5f227b8","D04","GUIL","GUIL.AOS.reaeration.station.04","GUIL_S4_20170816","2017-08-16T11:52Z",383,"2017-08-16T13:03:40Z",222.50,221.30,23.24,229.00,230.24,229.47,230.71
"6c6342f4-2d13-4f4c-a378-e91df42de546","7192b7fd-1906-4c30-b536-4662a5f227b8","D04","GUIL","GUIL.AOS.reaeration.station.04","GUIL_S4_20170816","2017-08-16T11:52Z",89,"2017-08-16T12:14:40Z",7.80,7.90,27.50,7.54,7.44,7.52,7.42
"aa398016-60da-4497-b575-4f4bfb8a9cf6","7192b7fd-1906-4c30-b536-4662a5f227b8","D04","GUIL","GUIL.AOS.reaeration.station.04","GUIL_S4_20170816","2017-08-16T11:52Z",403,"2017-08-16T13:07:00Z",222.50,220.50,23.28,227.99,230.06,228.45,230.52
"398e8869-720a-4fad-af53-e03f269398cb","7192b7fd-1906-4c30-b536-4662a5f227b8","D04","GUIL","GUIL.AOS.reaeration.station.04","GUIL_S4_20170816","2017-08-16T11:52Z",1099,"2017-08-16T15:03:00Z",236.70,235.00,24.47,237.40,239.12,237.55,239.27
"5c94e1af-87d8-4f98-a8e3-e18656a27fd7","7192b7fd-1906-4c30-b536-4662a5f227b8","D04","GUIL","GUIL.AOS.reaeration.station.04","GUIL_S4_20170816","2017-08-16T11:52Z",2102,"2017-08-16T17:50:10Z",177.00,179.60,25.26,178.71,176.13,178.66,176.07
