uid,domainID,siteID,namedLocation,collectDate,waterTemp,specificConductanceRep1,specificConductanceRep2,specificConductanceRep3,specificConductanceRep4,specificConductanceRep5,remarks
"4433b7a3-5be3-46eb-a736-070aaffb33e0","D12","BLDE","BLDE.AOS.reaeration.station.04","2020-08-17T14:57Z",13.80,104.60,,,,,"INC0040273; Pump stopped working due to battery dying. We believe the pump might have stopped around 12:30. Sample are probably still viable."
"a101a7de-e4a1-41cb-8fc2-b9b72cd7e8cd","D12","BLDE","BLDE.AOS.reaeration.station.02","2020-08-17T14:57Z",13.10,104.30,,,,,"INC0040273; Pump stopped working due to battery dying. We believe the pump might have stopped around 12:30. Sample are probably still viable."
"4932a523-fb45-4962-802e-8858ea6b55e3","D12","BLDE","BLDE.AOS.reaeration.station.03","2020-08-17T14:57Z",13.50,104.20,,,,,"INC0040273; Pump stopped working due to battery dying. We believe the pump might have stopped around 12:30. Sample are probably still viable."
"1bdad7c6-f4e5-43bc-bf60-7613f9f93a50","D12","BLDE","BLDE.AOS.reaeration.station.01","2020-08-17T14:57Z",12.50,104.10,,,,,"INC0040273; Pump stopped working due to battery dying. We believe the pump might have stopped around 12:30. Sample are probably still viable."
