uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"59ba5b55-1c1e-42e0-81ee-a2eab6656346","D17","BIGC","BIGC.AOS.reaeration.station.04","2020-11-04T17:47Z",220.00,"BIGC_S4_20201104"
"19a3310c-174b-4f1c-a9bd-b37f7089232b","D17","BIGC","BIGC.AOS.reaeration.station.01","2020-11-04T17:47Z",40.00,"BIGC_S1_20201104"
