uid,domainID,siteID,namedLocation,startDate,laboratoryName,saltSampleID,sampleCode,analyte,finalConcentration,saltBelowDetectionQF,analysisDate,analyzedBy,sampleCondition,analyticalReplicateTCR,remarks,saltCheckStandardQF
"262d4f84-eafd-4c0b-9993-1bff2a318289","D12","BLDE","BLDE.AOS.reaeration.station.01","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.B1.20190709.TCR","A00000054388","bromide",,1,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"d64658d0-cd8a-4962-aa34-dcef772774b5","D12","BLDE","BLDE.AOS.reaeration.station.01","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.03.20190709.TCR","A00000054385","bromide",0.315,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"4645aaa8-4318-4b31-b926-6c7ed1c9a64b","D12","BLDE","BLDE.AOS.reaeration.station.02","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.B2.20190709.TCR","A00000054407","bromide",,1,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"39aa17c1-4125-4fb6-a546-2514ddb1332c","D12","BLDE","BLDE.AOS.reaeration.station.03","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.14.20190709.TCR","A00000054516","bromide",0.3559,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"e9db733f-c8be-4f73-ac60-1e5ce6d138b1","D12","BLDE","BLDE.AOS.reaeration.station.02","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.06.20190709.TCR","A00000054530","bromide",0.3169,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"97de367e-09d9-460a-862b-ae416b1ffebb","D12","BLDE","BLDE.AOS.reaeration.station.02","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.09.20190709.TCR","A00000054533","bromide",0.3128,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"5f8440b0-ba77-4870-9728-bd23e13c4e19","D12","BLDE","BLDE.AOS.reaeration.station.03","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.15.20190709.TCR","A00000054551","bromide",0.3536,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"b8c5d9ab-583c-4cc2-865b-ea630ea591a7","D12","BLDE","BLDE.AOS.reaeration.station.03","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.11.20190709.TCR","A00000054547","bromide",0.3369,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"5253cd58-d0a2-44cd-89b6-a4d0f802eb1c","D12","BLDE","BLDE.AOS.reaeration.station.03","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.B3.20190709.TCR","A00000054384","bromide",,1,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"6cb98677-4f1b-4e7a-9fba-0a96bf3c14f8","D12","BLDE","BLDE.AOS.reaeration.station.01","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.05.20190709.TCR","A00000053960","bromide",0.3058,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"2bd5ed32-93e5-4a98-aa94-795ab982f5b7","D12","BLDE","BLDE.AOS.reaeration.station.04","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.20.20190709.TCR","A00000054550","bromide",0.3138,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"b5693e3e-d559-4f56-b8bb-a1dbc2cface4","D12","BLDE","BLDE","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.00.20190709.TCR","A00000054406","bromide",28430.000,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,"average standards post run =-4%",1
"97b4fed9-5563-471b-8c0c-2a58822c5ce4","D12","BLDE","BLDE.AOS.reaeration.station.04","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.18.20190709.TCR","A00000054514","bromide",0.3108,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"c29c1496-029a-45f3-874a-6a50c7b73caa","D12","BLDE","BLDE.AOS.reaeration.station.02","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.08.20190709.TCR","A00000054532","bromide",0.3115,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"9d2cbab9-e04b-47f9-882a-9466677d9332","D12","BLDE","BLDE.AOS.reaeration.station.02","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.10.20190709.TCR","A00000054405","bromide",0.3103,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"11964d9c-f637-4d99-8c40-af2651d0beb6","D12","BLDE","BLDE.AOS.reaeration.station.03","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.12.20190709.TCR","A00000054548","bromide",0.3494,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"5c1a59e7-f207-4bb2-aca1-1d1feecf96a5","D12","BLDE","BLDE.AOS.reaeration.station.03","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.13.20190709.TCR","A00000054549","bromide",0.3301,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"363b0991-e680-4292-abb7-91fdeb04df97","D12","BLDE","BLDE.AOS.reaeration.station.01","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.04.20190709.TCR","A00000054387","bromide",0.3057,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"2db0cd88-975b-44d3-ab00-ae03ab4962c1","D12","BLDE","BLDE.AOS.reaeration.station.04","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.19.20190709.TCR","A00000054515","bromide",0.3012,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"2c91b845-20b8-4aad-a5d6-0bbaef82e0ec","D12","BLDE","BLDE.AOS.reaeration.station.01","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.02.20190709.TCR","A00000054404","bromide",0.3132,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"4c415c81-42ee-45d3-97fd-f5161fb2c785","D12","BLDE","BLDE.AOS.reaeration.station.02","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.07.20190709.TCR","A00000054531","bromide",0.3095,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"0b6957e1-2665-4c73-aa2f-669528706572","D12","BLDE","BLDE.AOS.reaeration.station.04","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.B4.20190709.TCR","A00000054386","bromide",,1,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"a0513aa1-1d74-482f-88e9-92195dbf7cfb","D12","BLDE","BLDE.AOS.reaeration.station.01","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.01.20190709.TCR","A00000054389","bromide",0.3073,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"02da83ee-d6aa-44a6-bfa7-01f24f74a13d","D12","BLDE","BLDE.AOS.reaeration.station.04","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.16.20190709.TCR","A00000054512","bromide",0.3171,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
"a73b4c50-2012-4979-86bf-d66d9f4328ba","D12","BLDE","BLDE.AOS.reaeration.station.04","2019-07-09T14:38Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.17.20190709.TCR","A00000054513","bromide",0.3162,0,"2019-08-06T18:00Z","LIkHXDtHFXY=","OK",,,1
