uid,domainID,siteID,namedLocation,startDate,plateauCollectTime,replicateNumber,syringeID,gasSampleID,saltTracerSampleID,remarks,incompleteExperimentQF
"5b9bfecc-66a0-4b33-8b6b-c1358ca50a64","D12","BLDE","BLDE.AOS.reaeration.station.04","2019-07-09T14:38Z","2019-07-09T17:41Z",1,"BLDE.16.20190709","BLDE.16.20190709.GAS","BLDE.16.20190709.TCR",,
"0bea6c5c-db36-4ab5-9812-806c89934e4b","D12","BLDE","BLDE.AOS.reaeration.station.01","2019-07-09T14:38Z","2019-07-09T17:40Z",5,"BLDE.05.20190709","BLDE.05.20190709.GAS","BLDE.05.20190709.TCR",,
"616085b6-cdeb-40a6-8b68-5df96cfb64ef","D12","BLDE","BLDE.AOS.reaeration.station.03","2019-07-09T14:38Z","2019-07-09T17:33Z",5,"BLDE.15.20190709","BLDE.15.20190709.GAS","BLDE.15.20190709.TCR",,
"75dd4e2a-e6a5-4811-a714-64699ef9a500","D12","BLDE","BLDE.AOS.reaeration.station.03","2019-07-09T14:38Z","2019-07-09T17:33Z",3,"BLDE.13.20190709","BLDE.13.20190709.GAS","BLDE.13.20190709.TCR",,
"c3b1200a-f3fb-4f9d-94e3-2d0ae52e4178","D12","BLDE","BLDE.AOS.reaeration.station.01","2019-07-09T14:38Z","2019-07-09T17:40Z",3,"BLDE.03.20190709","BLDE.03.20190709.GAS","BLDE.03.20190709.TCR",,
"12df0310-276c-4f3c-a99e-7490de538e8c","D12","BLDE","BLDE.AOS.reaeration.station.02","2019-07-09T14:38Z","2019-07-09T17:49Z",5,"BLDE.10.20190709","BLDE.10.20190709.GAS","BLDE.10.20190709.TCR",,
"073e0747-709d-42d1-baf2-b0307b947312","D12","BLDE","BLDE.AOS.reaeration.station.04","2019-07-09T14:38Z","2019-07-09T17:41Z",5,"BLDE.20.20190709","BLDE.20.20190709.GAS","BLDE.20.20190709.TCR",,
"a8e241d6-9d67-4742-8f87-2e24760ebb85","D12","BLDE","BLDE.AOS.reaeration.station.01","2019-07-09T14:38Z","2019-07-09T17:40Z",2,"BLDE.02.20190709","BLDE.02.20190709.GAS","BLDE.02.20190709.TCR",,
"ffcee1ee-403d-4f6d-9d5d-733a41e91bfb","D12","BLDE","BLDE.AOS.reaeration.station.03","2019-07-09T14:38Z","2019-07-09T17:33Z",4,"BLDE.14.20190709","BLDE.14.20190709.GAS","BLDE.14.20190709.TCR",,
"befc4ec8-41b2-40dc-bd3f-14cdfa86c6ee","D12","BLDE","BLDE.AOS.reaeration.station.04","2019-07-09T14:38Z","2019-07-09T17:41Z",2,"BLDE.17.20190709","BLDE.17.20190709.GAS","BLDE.17.20190709.TCR",,
"9f7880b5-ae4c-42b5-b083-2307436b143c","D12","BLDE","BLDE.AOS.reaeration.station.02","2019-07-09T14:38Z","2019-07-09T17:49Z",4,"BLDE.09.20190709","BLDE.09.20190709.GAS","BLDE.09.20190709.TCR",,
"9342e5f6-add5-4e86-8234-b0e97c6e345a","D12","BLDE","BLDE.AOS.reaeration.station.02","2019-07-09T14:38Z","2019-07-09T17:49Z",3,"BLDE.08.20190709","BLDE.08.20190709.GAS","BLDE.08.20190709.TCR",,
"76c6bf23-0056-4992-8177-79af7e718d56","D12","BLDE","BLDE.AOS.reaeration.station.02","2019-07-09T14:38Z","2019-07-09T17:49Z",1,"BLDE.06.20190709","BLDE.06.20190709.GAS","BLDE.06.20190709.TCR",,
"d2955319-0eca-4503-a4b4-f0c958200e08","D12","BLDE","BLDE.AOS.reaeration.station.04","2019-07-09T14:38Z","2019-07-09T17:41Z",4,"BLDE.19.20190709","BLDE.19.20190709.GAS","BLDE.19.20190709.TCR",,
"97fd8461-f24a-44d1-aa72-51bbc6eb84ae","D12","BLDE","BLDE.AOS.reaeration.station.04","2019-07-09T14:38Z","2019-07-09T17:41Z",3,"BLDE.18.20190709","BLDE.18.20190709.GAS","BLDE.18.20190709.TCR",,"externalLabGasSampleDataNA"
"c4e629f2-ad37-4c63-b286-d9d181098631","D12","BLDE","BLDE.AOS.reaeration.station.03","2019-07-09T14:38Z","2019-07-09T17:33Z",1,"BLDE.11.20190709","BLDE.11.20190709.GAS","BLDE.11.20190709.TCR",,
"5536eaf8-4702-4708-8051-12f5df8edc0f","D12","BLDE","BLDE.AOS.reaeration.station.02","2019-07-09T14:38Z","2019-07-09T17:49Z",2,"BLDE.07.20190709","BLDE.07.20190709.GAS","BLDE.07.20190709.TCR",,
"8c203282-4e9b-4725-97e1-9c07b6ad32d4","D12","BLDE","BLDE.AOS.reaeration.station.01","2019-07-09T14:38Z","2019-07-09T17:40Z",1,"BLDE.01.20190709","BLDE.01.20190709.GAS","BLDE.01.20190709.TCR",,
"0d349611-8324-4954-ae18-7b707e574bd7","D12","BLDE","BLDE.AOS.reaeration.station.01","2019-07-09T14:38Z","2019-07-09T17:40Z",4,"BLDE.04.20190709","BLDE.04.20190709.GAS","BLDE.04.20190709.TCR",,"externalLabGasSampleDataNA"
"f7b6f502-b2e0-42d4-b754-98052b5696da","D12","BLDE","BLDE.AOS.reaeration.station.03","2019-07-09T14:38Z","2019-07-09T17:33Z",2,"BLDE.12.20190709","BLDE.12.20190709.GAS","BLDE.12.20190709.TCR",,
