uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"de919225-f59e-4d91-9a4f-28d31c35994e","D04","GUIL","GUIL.AOS.reaeration.station.01","2016-09-29T11:00Z",,"GUIL_S1_20160929"
"190574f2-c7bd-49f6-8915-3ba8529b7b22","D04","GUIL","GUIL.AOS.reaeration.station.04","2016-09-29T11:00Z",,"GUIL_S4_20160929"
