uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"9191ab8b-a29a-4966-9258-e351ef0cc385","D12","BLDE","BLDE.AOS.reaeration.station.04","2020-10-19T15:12Z",398.00,"BLDE_S4_20201019"
"1e9c85b6-1332-4639-a043-a2397adb2066","D12","BLDE","BLDE.AOS.reaeration.station.01","2020-10-19T15:12Z",34.00,"BLDE_S1_20201019"
