uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,geodeticDatum,collectDate,injectionType,samplingImpractical,streambedLeafCover,iceCover,gasTracerType,constantRateTracerMass,carboyVolume,slugTracerMass,dripStartTime,dripEndTime,slugPourTime,loggersAtSensorSets,betweenLoggersDist,loggerInWaterDateTime,loggerOutWaterDateTime,dripRateStart,dripRateEnd,tracerAnalysisType,injectateSampleCollected,injectateSampleID,injectateSampleCode,samplingProtocolVersion,recordedBy,collectedBy,incompleteExperimentQF
"91b06cba-4ef9-40ae-854d-6804f3c04d65","D04","GUIL","GUIL",18.174060,-66.798680,1000.0,550.7,1000.0,"WGS84","2020-09-24T12:00Z","NaCl",,"None","0 %","Sulfur Hexafluoride (SF6)",4806.90,30.0,,"2020-09-24T13:38Z","2020-09-24T15:51Z",,"Y",,,,313.0,331.0,"salt concentration","Y","GUIL.00.20200924.TCR","A00000111121","NEON.DOC.000693vK","0000-0003-1220-2331","0000-0002-4299-7043","HOBO_S1_dataNA|HOBO_S4_dataNA"
