uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"210e2df9-8e2e-4434-96e9-25b336cb18cb","D04","GUIL","GUIL.AOS.reaeration.station.01","2020-09-24T12:00Z",26.00,"GUIL_S1_20200924"
"93d275ea-d622-491a-814f-aee221241182","D04","GUIL","GUIL.AOS.reaeration.station.04","2020-09-24T12:00Z",222.00,"GUIL_S4_20200924"
