uid,domainID,siteID,namedLocation,startDate,laboratoryName,saltSampleID,sampleCode,analyte,finalConcentration,saltBelowDetectionQF,analysisDate,analyzedBy,sampleCondition,analyticalReplicateTCR,remarks,saltCheckStandardQF
"2deac0b0-2a86-49ba-b888-6c67e91e72d3","D04","GUIL","GUIL.AOS.reaeration.station.03","2017-09-14T12:51Z","Loecke Lab at University of Kansas","GUIL.12.20170914.TCR",,"chloride",7.9495,0,"2017-11-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"08362c5c-753d-4ec5-8f2e-f87990ac6b04","D04","GUIL","GUIL.AOS.reaeration.station.03","2017-09-14T12:51Z","Loecke Lab at University of Kansas","GUIL.15.20170914.TCR",,"chloride",7.7922,0,"2017-11-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"e61e6523-1aba-4721-9653-bcdc5de69c55","D04","GUIL","GUIL.AOS.reaeration.station.03","2017-09-14T12:51Z","Loecke Lab at University of Kansas","GUIL.13.20170914.TCR",,"chloride",7.889,0,"2017-11-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"e37ce100-3782-4ca8-af21-6a1043e1be06","D04","GUIL","GUIL.AOS.reaeration.station.01","2017-09-14T12:51Z","Loecke Lab at University of Kansas","GUIL.04.20170914.TCR",,"chloride",8.2158,0,"2017-11-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"24cadac4-7a6a-4439-831b-944f5e6edbbd","D04","GUIL","GUIL.AOS.reaeration.station.02","2017-09-14T12:51Z","Loecke Lab at University of Kansas","GUIL.09.20170914.TCR",,"chloride",8.172,0,"2017-11-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"37cfc08a-0d09-40da-9776-3aae4e20b378","D04","GUIL","GUIL.AOS.reaeration.station.04","2017-09-14T12:51Z","Loecke Lab at University of Kansas","GUIL.20.20170914.TCR",,"chloride",8.1243,0,"2017-11-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"dc08e7ad-1b8d-4ba9-93a1-8e096c980c4d","D04","GUIL","GUIL.AOS.reaeration.station.02","2017-09-14T12:51Z","Loecke Lab at University of Kansas","GUIL.06.20170914.TCR",,"chloride",8.141,0,"2017-11-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"8ec3ba12-8e2e-42c7-b1a1-e1831e6af2cb","D04","GUIL","GUIL.AOS.reaeration.station.03","2017-09-14T12:51Z","Loecke Lab at University of Kansas","GUIL.14.20170914.TCR",,"chloride",7.8618,0,"2017-11-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"1ea40819-253d-463c-a809-df8573ba41ab","D04","GUIL","GUIL.AOS.reaeration.station.01","2017-09-14T12:51Z","Loecke Lab at University of Kansas","GUIL.B1.20170914.TCR",,"chloride",6.0185,0,"2017-11-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"3c99be11-6096-4691-8618-f3cf8e6d1c07","D04","GUIL","GUIL.AOS.reaeration.station.04","2017-09-14T12:51Z","Loecke Lab at University of Kansas","GUIL.16.20170914.TCR",,"chloride",8.1093,0,"2017-11-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
