uid,recorduid,domainID,siteID,namedLocation,hoboSampleID,startDate,measurementNumber,dateTimeLogger,lowRangeHobo,fullRangeHobo,waterTemp,fullRangeSpCondLinear,lowRangeSpCondLinear,fullRangeSpCondNonlinear,lowRangeSpCondNonlinear
"e486e1da-8e67-477a-afb4-b2f2010cf1ef","44fef7d5-fb7e-45f1-a280-ebc7b05ef4b9","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20190619","2019-06-19T18:46Z",15,"2019-06-19T19:42:20Z",77.90,74.50,17.31,87.33,91.31,87.93,91.94
"5a03be0e-d5bc-4e60-ad74-22df32ea4b9b","44fef7d5-fb7e-45f1-a280-ebc7b05ef4b9","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20190619","2019-06-19T18:46Z",428,"2019-06-19T20:51:10Z",79.50,76.70,18.35,87.86,91.07,88.42,91.64
"10d35115-8cf5-4d2c-ae73-91246bcacb39","44fef7d5-fb7e-45f1-a280-ebc7b05ef4b9","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20190619","2019-06-19T18:46Z",800,"2019-06-19T21:53:10Z",87.70,84.60,18.72,96.13,99.65,96.72,100.26
"d6e15ffb-c0e2-48b1-8c4d-f7c4d70c7c46","44fef7d5-fb7e-45f1-a280-ebc7b05ef4b9","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20190619","2019-06-19T18:46Z",319,"2019-06-19T20:33:00Z",79.20,76.30,18.14,87.80,91.14,88.37,91.73
"f0ade8ed-e6f8-4d1b-a265-cd21f187090a","44fef7d5-fb7e-45f1-a280-ebc7b05ef4b9","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20190619","2019-06-19T18:46Z",1150,"2019-06-19T22:51:30Z",2.60,6.30,32.84,5.48,2.26,5.42,2.24
"af415cf1-dfb5-4b52-a3a2-f12d2f04c3f1","44fef7d5-fb7e-45f1-a280-ebc7b05ef4b9","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20190619","2019-06-19T18:46Z",68,"2019-06-19T19:51:10Z",78.10,74.80,17.48,87.35,91.20,87.94,91.82
"754ed42f-792b-45f5-8b6b-4d4688307860","44fef7d5-fb7e-45f1-a280-ebc7b05ef4b9","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20190619","2019-06-19T18:46Z",923,"2019-06-19T22:13:40Z",80.20,77.40,18.71,87.97,91.15,88.51,91.71
"3b2267a2-4e94-4460-ab0a-0f3df92a8117","44fef7d5-fb7e-45f1-a280-ebc7b05ef4b9","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20190619","2019-06-19T18:46Z",646,"2019-06-19T21:27:30Z",85.90,82.70,18.65,94.11,97.76,94.69,98.36
"adbb8a1e-80ed-4cab-9e19-61c5a32cdd0d","44fef7d5-fb7e-45f1-a280-ebc7b05ef4b9","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20190619","2019-06-19T18:46Z",950,"2019-06-19T22:18:10Z",81.20,78.10,18.71,88.76,92.29,89.31,92.85
"6ab4fe37-cbaf-4779-936e-ac19292e7101","44fef7d5-fb7e-45f1-a280-ebc7b05ef4b9","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20190619","2019-06-19T18:46Z",1171,"2019-06-19T22:54:50Z",3.90,17.70,32.65,15.44,3.40,15.28,3.37
