uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"1475933c-354c-4ab9-9874-b50cd835ead7","D17","BIGC","BIGC.AOS.reaeration.station.01","2019-06-19T18:46Z",40.00,"BIGC_S1_20190619"
"1268f743-e715-4e89-ab9a-011f195378d2","D17","BIGC","BIGC.AOS.reaeration.station.04","2019-06-19T18:46Z",220.00,"BIGC_S4_20190619"
