uid,domainID,siteID,namedLocation,startDate,analysisDate,laboratoryName,gasTracerType,gasSampleID,sampleCode,gasTracerConcentration,runDetectionLimit,labStandardPrecision,certifiedStandardAccuracy,sampleCondition,analyticalReplicateGAS,analyzedBy,remarks,gasVolumeAnalyzed,gasCheckStandardQF
"3fc1c00c-ab66-43e1-9d31-0b0f20d08b44","D13","COMO","COMO.AOS.reaeration.station.02","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.09.20171019.GAS",,1.7856,,,,"OK",,,,,-1
"e63645e1-1a2d-4722-a444-03e8ef8c0b86","D13","COMO","COMO.AOS.reaeration.station.04","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.18.20171019.GAS",,0.85439,,,,"OK",,,,,-1
"b35a5b8d-2b1c-45fd-93ac-06ca2009d9fb","D13","COMO","COMO.AOS.reaeration.station.03","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.15.20171019.GAS",,1.2687,,,,"OK",,,,,-1
"db05e74e-37a3-4127-aed4-3ad6bb536453","D13","COMO","COMO.AOS.reaeration.station.03","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.11.20171019.GAS",,1.3774,,,,"OK",,,,,-1
"5c6cc52c-d4d3-4d89-93cb-b0d824654c1e","D13","COMO","COMO.AOS.reaeration.station.03","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.12.20171019.GAS",,1.0734,,,,"OK",,,,,-1
"97e6ea3d-35ac-4910-b98a-05830807b7ce","D13","COMO","COMO.AOS.reaeration.station.01","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.01.20171019.GAS",,2.8289,,,,"OK",,,,,-1
"eda524ea-6e03-447d-aac3-288a922738c0","D13","COMO","COMO.AOS.reaeration.station.02","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.10.20171019.GAS",,1.7849,,,,"OK",,,,,-1
"4e1f321c-6a83-4576-9d43-aecc4741f597","D13","COMO","COMO.AOS.reaeration.station.03","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.14.20171019.GAS",,1.3233,,,,"OK",,,,,-1
"14cfec96-332b-4968-9312-9379a052803f","D13","COMO","COMO.AOS.reaeration.station.04","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.16.20171019.GAS",,0.8368,,,,"OK",,,,,-1
"6f6f9c7c-876e-43e0-ace2-028305d00593","D13","COMO","COMO.AOS.reaeration.station.03","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.13.20171019.GAS",,1.3954,,,,"OK",,,,,-1
"27c1439c-fe09-49e9-a496-d66e14f51e2b","D13","COMO","COMO.AOS.reaeration.station.04","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.17.20171019.GAS",,0.84136,,,,"OK",,,,,-1
"34936c9e-3ced-4d1a-85af-19fb4ba36a3c","D13","COMO","COMO.AOS.reaeration.station.04","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.19.20171019.GAS",,0.86274,,,,"OK",,,,,-1
"94b24121-468c-4f4f-a3c0-ede22ea476fd","D13","COMO","COMO.AOS.reaeration.station.04","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.20.20171019.GAS",,0.84124,,,,"OK",,,,,-1
"b590c202-c93a-41d5-880c-b57023a7da8f","D13","COMO","COMO.AOS.reaeration.station.01","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.02.20171019.GAS",,2.9026,,,,"OK",,,,,-1
"cd0294de-7743-4f05-ae99-17402b447aa5","D13","COMO","COMO.AOS.reaeration.station.01","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.03.20171019.GAS",,2.8325,,,,"OK",,,,,-1
"1e176103-de96-4f1c-8e2b-5fdb5dd099f3","D13","COMO","COMO.AOS.reaeration.station.02","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.06.20171019.GAS",,1.801,,,,"OK",,,,,-1
"6501cf8a-d256-49a7-902d-7ebae5471202","D13","COMO","COMO.AOS.reaeration.station.01","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.04.20171019.GAS",,2.7286,,,,"OK",,,,,-1
"367821a3-6990-455e-bd1b-588c0fa3233f","D13","COMO","COMO.AOS.reaeration.station.01","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.05.20171019.GAS",,2.6865,,,,"OK",,,,,-1
"45972c03-bb9b-437f-9e2b-a45683f29bb3","D13","COMO","COMO.AOS.reaeration.station.02","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.07.20171019.GAS",,1.7586,,,,"OK",,,,,-1
"8f861844-92fc-411c-845a-50aa2465f2fc","D13","COMO","COMO.AOS.reaeration.station.02","2017-10-19T16:04Z","2017-11-15T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","COMO.08.20171019.GAS",,1.7589,,,,"OK",,,,,-1
