uid,domainID,siteID,namedLocation,startDate,laboratoryName,saltSampleID,sampleCode,analyte,finalConcentration,saltBelowDetectionQF,analysisDate,analyzedBy,sampleCondition,analyticalReplicateTCR,remarks,saltCheckStandardQF
"d2dceea5-6feb-4e51-8bb5-cbbc49f1cb2a","D04","CUPE","CUPE","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.00.20170609.TCR",,"chloride",78284.000,0,"2017-11-01T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"54a4786f-5411-4650-b615-0b3b1b6ff5e3","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.20.20170609.TCR",,"chloride",9.132,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"5a8f68bd-761d-4854-b262-195efe931a28","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.13.20170609.TCR",,"chloride",9.800,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"9f789b32-dbcc-4caf-a9c3-709b61debc40","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.B4.20170609.TCR",,"chloride",6.656,,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,
"1686dbb8-2688-4a03-b22e-b47049736ae8","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.15.20170609.TCR",,"chloride",9.157,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"ed17741a-e1a5-4281-ae8b-7c511b314234","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.18.20170609.TCR",,"chloride",9.346,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"d70d972b-6954-4745-96ea-dd709d4c65a6","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.07.20170609.TCR",,"chloride",9.710,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"fbcdd878-f575-4f2c-b064-c66dde5674df","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.B1.20170609.TCR",,"chloride",7.039,,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,
"e3aa7be8-ec75-4011-9184-fc17b20feb5a","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.10.20170609.TCR",,"chloride",9.437,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"88f69b50-6ab9-48f0-b536-f84d659cece3","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.16.20170609.TCR",,"chloride",9.484,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"63b7ef48-cbe3-4697-b4b2-965246a9e1bd","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.14.20170609.TCR",,"chloride",9.757,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"393114e0-13e3-4b60-9f00-d7883a78f4fe","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.B2.20170609.TCR",,"chloride",7.040,,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,
"e23748dc-bc80-4d41-aa1d-1462d8051dba","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.B3.20170609.TCR",,"chloride",7.378,,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-08-23",
"d038ec5d-3c6d-4cec-99f8-cca392908ec6","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.19.20170609.TCR",,"chloride",9.739,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"d43ea8bb-c9ad-4a96-a467-bcd5ef195297","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.12.20170609.TCR",,"chloride",7.925,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-08-23",-1
"b3e1d9d2-3a2b-41c1-adfb-fb91ebcabb45","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.17.20170609.TCR",,"chloride",9.496,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"7771b83d-2b10-4834-acdd-4b4fa209878f","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.08.20170609.TCR",,"chloride",9.934,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"5e675127-08c1-4511-902d-8eea498afebb","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.09.20170609.TCR",,"chloride",9.953,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"4d0686b9-3134-43b5-a97c-c4083ad68d11","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.11.20170609.TCR",,"chloride",9.777,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"daf1b85a-af94-442b-bf21-a913c8b9b87e","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.06.20170609.TCR",,"chloride",9.927,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"36262450-3a5a-4a87-93fd-669193769d5d","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.05.20170609.TCR",,"chloride",10.121,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"e906e557-8dc2-4c5d-a4f1-0ba6b895cd8e","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.04.20170609.TCR",,"chloride",10.118,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"afc8cb2d-d003-4762-b058-d3e4eaad4f85","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.02.20170609.TCR",,"chloride",9.737,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"3a461929-53cd-4cba-abc8-91513b65a189","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.03.20170609.TCR",,"chloride",9.572,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"5c85fe4b-1f79-4ca8-9661-e926bcb04786","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-06-09T12:19Z","Loecke Lab at University of Kansas","CUPE.01.20170609.TCR",,"chloride",9.990,0,"2017-08-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
