uid,recorduid,domainID,siteID,namedLocation,hoboSampleID,startDate,measurementNumber,dateTimeLogger,lowRangeHobo,fullRangeHobo,waterTemp,fullRangeSpCondLinear,lowRangeSpCondLinear,fullRangeSpCondNonlinear,lowRangeSpCondNonlinear
"74f4bf6f-61ef-4af9-aca2-e4f0723ef706","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",1130,"2022-05-02T19:08:10Z",529.10,476.10,20.73,518.38,576.08,520.73,578.70
"8a58d75b-8faf-43e7-980b-137c41f075b3","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",54,"2022-05-02T16:08:50Z",2.00,0.60,26.53,0.58,1.94,0.58,1.94
"3807811c-5631-459e-9786-d2fde846c928","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",1060,"2022-05-02T18:56:30Z",528.40,475.00,20.65,518.04,576.28,520.43,578.94
"7f06cb19-de3e-4aed-af5a-50bbce301f71","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",736,"2022-05-02T18:02:30Z",526.60,472.40,20.53,516.50,575.76,518.93,578.47
"e6275a97-376f-4b17-a4e1-a3a3042d52d5","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",126,"2022-05-02T16:20:50Z",2.00,4.20,26.56,4.08,1.94,4.07,1.94
"69d47500-d45d-428a-bd31-5d3b92ddcf6c","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",1779,"2022-05-02T20:56:20Z",533.00,479.80,20.98,519.70,577.33,521.95,579.82
"2656521d-7dc5-4580-ac01-058553a385ce","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",1811,"2022-05-02T21:01:40Z",533.10,480.50,20.98,520.46,577.44,522.71,579.93
"4da38289-b481-4076-acd2-a2f2c900fef2","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",1481,"2022-05-02T20:06:40Z",532.50,480.20,20.89,521.11,577.86,523.40,580.41
"22e0463a-1c68-4156-bbfe-01e06f2d1a0a","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",1735,"2022-05-02T20:49:00Z",531.70,480.50,20.95,520.79,576.28,523.05,578.78
"0999e812-ef7c-448b-af04-7ad117ba0c34","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",895,"2022-05-02T18:29:00Z",527.20,473.20,20.56,517.05,576.05,519.47,578.75
"3d86788f-8dc4-4f2d-a975-1effb60c318b","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",249,"2022-05-02T16:41:20Z",3.60,0.60,26.70,0.58,3.49,0.58,3.48
"b7442654-28c1-495d-93b0-25e4a1cef655","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",542,"2022-05-02T17:30:10Z",528.00,487.90,20.60,532.67,576.44,535.15,579.13
"c75b649c-7a24-469e-9216-699c1bfdb7cb","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",576,"2022-05-02T17:35:50Z",527.00,477.70,20.57,521.86,575.71,524.30,578.41
"adbaaf55-d719-4894-879f-e7c902440b9a","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",1492,"2022-05-02T20:08:30Z",532.10,480.20,20.87,521.32,577.67,523.63,580.22
"bbc768c9-24f2-401a-bff6-71c467c2e141","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",297,"2022-05-02T16:49:20Z",2.00,4.20,26.82,4.06,1.93,4.05,1.93
"133a6476-54db-4f50-885e-8d77b4f4f776","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",1082,"2022-05-02T19:00:10Z",528.70,475.80,20.67,518.70,576.37,521.08,579.02
"36521825-11ad-4260-af47-86a2c2702015","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",1379,"2022-05-02T19:49:40Z",534.10,481.00,20.87,522.19,579.84,524.50,582.40
"20927782-2d93-471c-90ba-f6a6c64e319a","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",1376,"2022-05-02T19:49:10Z",534.20,481.30,20.86,522.63,580.07,524.94,582.64
"49b32583-1ebb-49c1-a95a-3d94d9775c78","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",523,"2022-05-02T17:27:00Z",529.30,495.40,20.62,540.63,577.62,543.14,580.30
"7e20939b-6eab-4e34-bb6e-882701170829","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",135,"2022-05-02T16:22:20Z",2.00,0.60,26.56,0.58,1.94,0.58,1.94
"42a18aa8-8a71-4051-9d62-2c3ed13974d8","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",170,"2022-05-02T16:28:10Z",3.30,0.60,26.58,0.58,3.20,0.58,3.20
"bb4bef24-5eb6-4c44-ac95-e569551387da","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",493,"2022-05-02T17:22:00Z",532.80,510.40,21.02,552.39,576.63,554.76,579.10
"a4d24d37-275b-480a-8167-bee952c4ec2e","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",1601,"2022-05-02T20:26:40Z",531.70,480.20,20.93,520.68,576.52,522.95,579.03
"be867826-ff66-47b7-903f-82fbec3d439d","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",756,"2022-05-02T18:05:50Z",526.60,472.10,20.53,516.17,575.76,518.60,578.47
"7356cd1b-bed5-48b1-99fc-a068c912ff0e","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",118,"2022-05-02T16:19:30Z",2.00,0.60,26.56,0.58,1.94,0.58,1.94
"a05f8550-c8b2-4772-9a3d-9f69b7bf11ff","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",1751,"2022-05-02T20:51:40Z",531.70,480.50,20.95,520.79,576.28,523.05,578.78
"be798752-c9e6-46ac-8982-33a9f353da3f","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",72,"2022-05-02T16:11:50Z",3.30,0.60,26.54,0.58,3.21,0.58,3.20
"34e0368d-7342-45bd-958b-dd72f7a2c4f4","0dc1a043-84f7-4904-811c-3be60b4d0a7c","D11","BLUE","BLUE.AOS.reaeration.station.04","BLUE_S4_20220502","2022-05-02T18:36Z",1394,"2022-05-02T19:52:10Z",534.50,481.70,20.87,522.95,580.27,525.26,582.84
