uid,domainID,siteID,namedLocation,startDate,laboratoryName,saltSampleID,sampleCode,analyte,finalConcentration,saltBelowDetectionQF,analysisDate,analyzedBy,sampleCondition,analyticalReplicateTCR,remarks,saltCheckStandardQF
"0002249f-f6f7-4a7b-9f12-d74451468b4a","D12","BLDE","BLDE.AOS.reaeration.station.01","2018-08-15T15:03Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.B1.20180815.TCR","A00000031119","bromide",0.0057,,"2018-09-07T12:00Z","LIkHXDtHFXY=","OK",,,
"b83cada6-00d8-49b0-900e-78385d1ac022","D12","BLDE","BLDE.AOS.reaeration.station.04","2018-08-15T15:03Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.18.20180815.TCR","A00000031093","bromide",0.3759,0,"2018-09-07T12:00Z","LIkHXDtHFXY=","OK",,,-1
"e6ab4389-fd3e-48e8-98b9-427e01478636","D12","BLDE","BLDE.AOS.reaeration.station.03","2018-08-15T15:03Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.12.20180815.TCR","A00000031072","bromide",0.363,0,"2018-09-07T12:00Z","LIkHXDtHFXY=","OK",,,-1
"650403c7-b579-412d-82de-7baca85c288b","D12","BLDE","BLDE","2018-08-15T15:03Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.00.20180815.TCR","A00000031102","bromide",15168.000,,"2018-09-07T12:00Z","LIkHXDtHFXY=","OK",,,-1
"c8d67970-1d52-405d-9a06-68faface1c37","D12","BLDE","BLDE.AOS.reaeration.station.04","2018-08-15T15:03Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.20.20180815.TCR","A00000031089","bromide",0.3919,0,"2018-09-07T12:00Z","LIkHXDtHFXY=","OK",,,-1
"74d3b23e-08c1-45c3-9f2c-e08779fb893f","D12","BLDE","BLDE.AOS.reaeration.station.04","2018-08-15T15:03Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.16.20180815.TCR","A00000031095","bromide",0.3625,0,"2018-09-07T12:00Z","LIkHXDtHFXY=","OK",,,-1
"556ef4f1-6f7c-455e-a2b2-cae7abec4b3e","D12","BLDE","BLDE.AOS.reaeration.station.04","2018-08-15T15:03Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.19.20180815.TCR","A00000031096","bromide",0.3771,0,"2018-09-07T12:00Z","LIkHXDtHFXY=","OK",,,-1
"d6aecc0a-6d60-409c-8aa8-1efc05c710c5","D12","BLDE","BLDE.AOS.reaeration.station.01","2018-08-15T15:03Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.02.20180815.TCR","A00000031082","bromide",0.3632,0,"2018-09-07T12:00Z","LIkHXDtHFXY=","OK",,,-1
"73d59bcc-d5a8-48bb-bfed-4873302bd347","D12","BLDE","BLDE.AOS.reaeration.station.02","2018-08-15T15:03Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.08.20180815.TCR","A00000031077","bromide",0.3759,0,"2018-09-07T12:00Z","LIkHXDtHFXY=","OK",,,-1
"bba28d85-24f6-4e85-bdfb-a5be71417928","D12","BLDE","BLDE.AOS.reaeration.station.01","2018-08-15T15:03Z","Aquatic Biogeochemistry Lab at Utah State University","BLDE.03.20180815.TCR","A00000031081","bromide",0.3884,0,"2018-09-07T12:00Z","LIkHXDtHFXY=","OK",,,-1
