uid,domainID,siteID,namedLocation,startDate,plateauCollectTime,replicateNumber,syringeID,gasSampleID,saltTracerSampleID,remarks,incompleteExperimentQF
"28778573-2958-42d1-bb92-b42bbacafde5","D17","BIGC","BIGC.AOS.reaeration.station.01","2018-06-20T18:33Z","2018-06-20T20:31Z",4,"BIGC.04.20180620","BIGC.04.20180620.GAS","BIGC.04.20180620.TCR",,
"e474067f-86e1-44f8-80a6-9f4ede5e1aa5","D17","BIGC","BIGC.AOS.reaeration.station.03","2018-06-20T18:33Z","2018-06-20T20:37Z",2,"BIGC.12.20180620","BIGC.12.20180620.GAS","BIGC.12.20180620.TCR",,
"47d77ba5-445d-4bba-bd13-f2d3aafe906c","D17","BIGC","BIGC.AOS.reaeration.station.02","2018-06-20T18:33Z","2018-06-20T20:34Z",1,"BIGC.06.20180620","BIGC.06.20180620.GAS","BIGC.06.20180620.TCR",,
"7290c892-dcbf-4285-a4b2-5dd4a09c57d0","D17","BIGC","BIGC.AOS.reaeration.station.02","2018-06-20T18:33Z","2018-06-20T20:34Z",3,"BIGC.08.20180620","BIGC.08.20180620.GAS","BIGC.08.20180620.TCR",,
"d39d4937-0096-47fb-821f-2b4b42728530","D17","BIGC","BIGC.AOS.reaeration.station.03","2018-06-20T18:33Z","2018-06-20T20:37Z",4,"BIGC.14.20180620","BIGC.14.20180620.GAS","BIGC.14.20180620.TCR",,
"f596154f-ee1c-45d2-94e5-0740d8bafe65","D17","BIGC","BIGC.AOS.reaeration.station.02","2018-06-20T18:33Z","2018-06-20T20:34Z",5,"BIGC.10.20180620","BIGC.10.20180620.GAS","BIGC.10.20180620.TCR",,
"cda06c51-d97c-46d9-aa0d-7bb85489d009","D17","BIGC","BIGC.AOS.reaeration.station.04","2018-06-20T18:33Z","2018-06-20T20:46Z",5,"BIGC.20.20180620","BIGC.20.20180620.GAS","BIGC.20.20180620.TCR",,
"71aef39c-c7e3-4391-9c87-9a7645da8259","D17","BIGC","BIGC.AOS.reaeration.station.04","2018-06-20T18:33Z","2018-06-20T20:46Z",4,"BIGC.19.20180620","BIGC.19.20180620.GAS","BIGC.19.20180620.TCR",,
"7b9ca87f-e893-43e8-acf3-256cbcc03c4b","D17","BIGC","BIGC.AOS.reaeration.station.01","2018-06-20T18:33Z","2018-06-20T20:31Z",2,"BIGC.02.20180620","BIGC.02.20180620.GAS","BIGC.02.20180620.TCR",,
"b8378b91-c80c-430c-8350-dcabf183237e","D17","BIGC","BIGC.AOS.reaeration.station.02","2018-06-20T18:33Z","2018-06-20T20:34Z",2,"BIGC.07.20180620","BIGC.07.20180620.GAS","BIGC.07.20180620.TCR",,
"0a67f5cf-ebb4-4101-98ef-5562ceed5f61","D17","BIGC","BIGC.AOS.reaeration.station.03","2018-06-20T18:33Z","2018-06-20T20:37Z",3,"BIGC.13.20180620","BIGC.13.20180620.GAS","BIGC.13.20180620.TCR",,
"e481ac01-bb62-42c8-835a-bff678dea29e","D17","BIGC","BIGC.AOS.reaeration.station.01","2018-06-20T18:33Z","2018-06-20T20:31Z",5,"BIGC.05.20180620","BIGC.05.20180620.GAS","BIGC.05.20180620.TCR",,
"8d6b19b0-c700-46af-b302-fafaed1164eb","D17","BIGC","BIGC.AOS.reaeration.station.03","2018-06-20T18:33Z","2018-06-20T20:37Z",1,"BIGC.11.20180620","BIGC.11.20180620.GAS","BIGC.11.20180620.TCR",,
"3def1fc7-8cd1-4aea-9634-76371b89d8b8","D17","BIGC","BIGC.AOS.reaeration.station.01","2018-06-20T18:33Z","2018-06-20T20:31Z",3,"BIGC.03.20180620","BIGC.03.20180620.GAS","BIGC.03.20180620.TCR",,
"5bfab278-6456-4f27-9b7f-56834f341392","D17","BIGC","BIGC.AOS.reaeration.station.03","2018-06-20T18:33Z","2018-06-20T20:37Z",5,"BIGC.15.20180620","BIGC.15.20180620.GAS","BIGC.15.20180620.TCR",,
"b4d88c8d-ef72-4be8-b277-b2fd045b383b","D17","BIGC","BIGC.AOS.reaeration.station.01","2018-06-20T18:33Z","2018-06-20T20:31Z",1,"BIGC.01.20180620","BIGC.01.20180620.GAS","BIGC.01.20180620.TCR",,
"0ce17d9e-a645-45c1-a53f-4f42757ceeb1","D17","BIGC","BIGC.AOS.reaeration.station.04","2018-06-20T18:33Z","2018-06-20T20:46Z",3,"BIGC.18.20180620","BIGC.18.20180620.GAS","BIGC.18.20180620.TCR",,
"ea82d007-cd94-4f9b-bdc7-f30df759f41c","D17","BIGC","BIGC.AOS.reaeration.station.04","2018-06-20T18:33Z","2018-06-20T20:46Z",2,"BIGC.17.20180620","BIGC.17.20180620.GAS","BIGC.17.20180620.TCR",,
"f89d1863-e21c-489e-8519-0343516fe890","D17","BIGC","BIGC.AOS.reaeration.station.04","2018-06-20T18:33Z","2018-06-20T20:46Z",1,"BIGC.16.20180620","BIGC.16.20180620.GAS","BIGC.16.20180620.TCR",,
"00afb574-7a35-41e9-9e49-caca9346d3cc","D17","BIGC","BIGC.AOS.reaeration.station.02","2018-06-20T18:33Z","2018-06-20T20:34Z",4,"BIGC.09.20180620","BIGC.09.20180620.GAS","BIGC.09.20180620.TCR",,
