uid,domainID,siteID,namedLocation,collectDate,measuringMethod,widthMeasurementNumber,wettedWidth,remarks
"1853eafe-d625-446c-aa84-eecbdb014e53","D16","MCRA","MCRA","2016-11-16T12:00Z",,20,5.20,
"39eebbf9-9ec3-4579-b2be-ed385059c732","D16","MCRA","MCRA","2016-11-16T12:00Z",,17,5.50,
"bf1d941d-9a79-47ac-bad5-f83ed4c8fb1c","D16","MCRA","MCRA","2016-11-16T12:00Z",,16,6.30,
"12806a6a-b4ce-4af7-8214-dc65ef8ce4fc","D16","MCRA","MCRA","2016-11-16T12:00Z",,18,5.10,
"aab238fa-09d4-4726-9d63-1de2d8aa2829","D16","MCRA","MCRA","2016-11-16T12:00Z",,24,4.70,
"d365ec81-5d6a-40cf-906a-fd590abf13cc","D16","MCRA","MCRA","2016-11-16T12:00Z",,21,7.80,
"db3b789c-fbd2-4a4c-908e-9dd6028a605c","D16","MCRA","MCRA","2016-11-16T12:00Z",,30,6.30,
"f0429ddb-1adb-4e60-8165-82b1c2a77c89","D16","MCRA","MCRA","2016-11-16T12:00Z",,19,5.40,
"2a6f6b9d-2d7a-4297-9f82-8fea955fdb14","D16","MCRA","MCRA","2016-11-16T12:00Z",,28,6.60,
"b1354ca2-5e28-4ac6-ab68-567f23706404","D16","MCRA","MCRA","2016-11-16T12:00Z",,27,9.60,
"2d5884aa-3f17-4fc8-a5d1-7319214ad878","D16","MCRA","MCRA","2016-11-16T12:00Z",,26,10.60,
"891d9dc9-49fa-4f94-ba28-853adb91e0f3","D16","MCRA","MCRA","2016-11-16T12:00Z",,23,4.10,
"ebdacdd2-c61a-4ae8-8c05-4c090a86672a","D16","MCRA","MCRA","2016-11-16T12:00Z",,29,4.60,
"5e3f5bae-8a9f-4f63-adb5-b487a8415bec","D16","MCRA","MCRA","2016-11-16T12:00Z",,25,7.10,
"4112f785-b304-4b9e-a59d-45e75c2e7a1d","D16","MCRA","MCRA","2016-11-16T12:00Z",,22,7.60,
"5e1d8be9-84cd-4ebe-8e12-a2aaa64bc8d6","D16","MCRA","MCRA","2016-11-16T12:00Z",,1,5.20,
"d2991a92-36c0-452d-b2b9-dadbf9e42e9a","D16","MCRA","MCRA","2016-11-16T12:00Z",,6,8.10,
"4b424d59-a7c7-4794-9f6b-bc8a5a924647","D16","MCRA","MCRA","2016-11-16T12:00Z",,11,4.60,
"fffae447-6af2-4c3c-b0d9-127400ab930d","D16","MCRA","MCRA","2016-11-16T12:00Z",,10,4.60,
"4c2838bb-b743-461f-a640-776187d21b15","D16","MCRA","MCRA","2016-11-16T12:00Z",,12,5.20,
"cd5ba97a-f47d-42d6-9229-82d33fe3aafe","D16","MCRA","MCRA","2016-11-16T12:00Z",,15,8.10,
"3ab50748-c84c-4067-b517-c9f5a00e761a","D16","MCRA","MCRA","2016-11-16T12:00Z",,9,3.60,
"5263aa9c-df0a-47ee-a384-249944ff8d82","D16","MCRA","MCRA","2016-11-16T12:00Z",,2,5.90,
"94ee4fb0-0301-41c2-8e6c-e76763fac3c4","D16","MCRA","MCRA","2016-11-16T12:00Z",,5,5.80,
"767c487d-9643-4f67-8ad8-4d3197a344e5","D16","MCRA","MCRA","2016-11-16T12:00Z",,3,4.00,
"47ddb2ce-2064-4adc-93fc-a1a47ce5304c","D16","MCRA","MCRA","2016-11-16T12:00Z",,8,3.60,
"3a8ec410-9f3e-43c5-afb7-c441ac0a6d83","D16","MCRA","MCRA","2016-11-16T12:00Z",,13,5.60,
"6aef5773-9afe-424a-80f7-8cb78245a268","D16","MCRA","MCRA","2016-11-16T12:00Z",,4,4.90,
"4de8369f-28ae-4f5b-aa7a-0a77032ef9f4","D16","MCRA","MCRA","2016-11-16T12:00Z",,14,6.20,
"2ad3d3de-be2f-4ac4-9533-6f843e5ced54","D16","MCRA","MCRA","2016-11-16T12:00Z",,7,7.40,
