uid,domainID,siteID,namedLocation,startDate,plateauCollectTime,replicateNumber,syringeID,gasSampleID,saltTracerSampleID,remarks,incompleteExperimentQF
"44b348e2-bdad-4512-b17a-9f95908ff45e","D19","CARI","CARI.AOS.reaeration.station.01","2020-09-23T20:00Z","2020-09-23T21:53Z",5,"CARI.05.20200923","CARI.05.20200923.GAS","CARI.05.20200923.TCR",,
"3d36f5ce-af2c-4d40-a219-b6736a63fbbf","D19","CARI","CARI.AOS.reaeration.station.04","2020-09-23T20:00Z","2020-09-23T22:07Z",3,"CARI.18.20200923","CARI.18.20200923.GAS","CARI.18.20200923.TCR",,
"ccc7cb96-f385-465d-b41e-3a20610c9e8d","D19","CARI","CARI.AOS.reaeration.station.03","2020-09-23T20:00Z","2020-09-23T22:03Z",2,"CARI.12.20200923","CARI.12.20200923.GAS","CARI.12.20200923.TCR",,
"6083c7fa-f388-422a-9fdc-088d355bc83d","D19","CARI","CARI.AOS.reaeration.station.04","2020-09-23T20:00Z","2020-09-23T22:07Z",5,"CARI.20.20200923","CARI.20.20200923.GAS","CARI.20.20200923.TCR",,
"1a11ccbd-fefe-4fd0-b24c-649f59c76464","D19","CARI","CARI.AOS.reaeration.station.02","2020-09-23T20:00Z","2020-09-23T22:00Z",1,"CARI.06.20200923","CARI.06.20200923.GAS","CARI.06.20200923.TCR",,
"067d5bd3-33c0-48e1-af28-2ced9cca2518","D19","CARI","CARI.AOS.reaeration.station.04","2020-09-23T20:00Z","2020-09-23T22:07Z",1,"CARI.16.20200923","CARI.16.20200923.GAS","CARI.16.20200923.TCR",,
"bcfc4416-12cd-40c1-b2a5-45f6214a5de7","D19","CARI","CARI.AOS.reaeration.station.02","2020-09-23T20:00Z","2020-09-23T22:00Z",2,"CARI.07.20200923","CARI.07.20200923.GAS","CARI.07.20200923.TCR",,
"4dd740b9-5ce9-4118-b751-553543cedbc3","D19","CARI","CARI.AOS.reaeration.station.03","2020-09-23T20:00Z","2020-09-23T22:03Z",4,"CARI.14.20200923","CARI.14.20200923.GAS","CARI.14.20200923.TCR",,
"c178554d-bfb8-4a4a-b3e7-932b09b37a8d","D19","CARI","CARI.AOS.reaeration.station.02","2020-09-23T20:00Z","2020-09-23T22:00Z",3,"CARI.08.20200923","CARI.08.20200923.GAS","CARI.08.20200923.TCR",,
"aa9074c4-4d14-4f94-8912-4760e6586d23","D19","CARI","CARI.AOS.reaeration.station.03","2020-09-23T20:00Z","2020-09-23T22:03Z",5,"CARI.15.20200923","CARI.15.20200923.GAS","CARI.15.20200923.TCR",,
"fa59dbc0-b212-4a6b-9fa1-588213a4f2b1","D19","CARI","CARI.AOS.reaeration.station.04","2020-09-23T20:00Z","2020-09-23T22:07Z",2,"CARI.17.20200923","CARI.17.20200923.GAS","CARI.17.20200923.TCR",,
"b306656c-d9b4-4ce1-b4da-962533f6f0b4","D19","CARI","CARI.AOS.reaeration.station.03","2020-09-23T20:00Z","2020-09-23T22:03Z",1,"CARI.11.20200923","CARI.11.20200923.GAS","CARI.11.20200923.TCR",,
"2528cfd2-0874-4c96-957f-c11002408276","D19","CARI","CARI.AOS.reaeration.station.02","2020-09-23T20:00Z","2020-09-23T22:00Z",5,"CARI.10.20200923","CARI.10.20200923.GAS","CARI.10.20200923.TCR",,
"e68209e3-3f29-4488-875c-722e6be73b29","D19","CARI","CARI.AOS.reaeration.station.01","2020-09-23T20:00Z","2020-09-23T21:53Z",1,"CARI.01.20200923","CARI.01.20200923.GAS","CARI.01.20200923.TCR",,
"f1d12a86-a21e-4e0b-bb0b-1e7be262f9a4","D19","CARI","CARI.AOS.reaeration.station.04","2020-09-23T20:00Z","2020-09-23T22:07Z",4,"CARI.19.20200923","CARI.19.20200923.GAS","CARI.19.20200923.TCR",,
"e91ac699-5dc9-4559-99a0-7dacdf6508f3","D19","CARI","CARI.AOS.reaeration.station.03","2020-09-23T20:00Z","2020-09-23T22:03Z",3,"CARI.13.20200923","CARI.13.20200923.GAS","CARI.13.20200923.TCR",,
"e4825d26-39f2-4077-93d3-8bf84dc8417c","D19","CARI","CARI.AOS.reaeration.station.01","2020-09-23T20:00Z","2020-09-23T21:53Z",4,"CARI.04.20200923","CARI.04.20200923.GAS","CARI.04.20200923.TCR",,
"b0f0445b-d0c5-4f55-a5e9-59f0a30a12d4","D19","CARI","CARI.AOS.reaeration.station.01","2020-09-23T20:00Z","2020-09-23T21:53Z",2,"CARI.02.20200923","CARI.02.20200923.GAS","CARI.02.20200923.TCR",,
"59f32bbf-222d-41af-ae93-608fa822338a","D19","CARI","CARI.AOS.reaeration.station.01","2020-09-23T20:00Z","2020-09-23T21:53Z",3,"CARI.03.20200923","CARI.03.20200923.GAS","CARI.03.20200923.TCR",,
"26001fb6-70fe-436e-992d-d510ecc269ec","D19","CARI","CARI.AOS.reaeration.station.02","2020-09-23T20:00Z","2020-09-23T22:00Z",4,"CARI.09.20200923","CARI.09.20200923.GAS","CARI.09.20200923.TCR",,
