uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"3ad4a392-b312-4348-aa7f-cdd551f29f6f","D04","CUPE","CUPE.AOS.reaeration.station.01","2019-09-11T11:30Z",64.00,"CUPE_S1_20190911"
"51679ca3-80c9-48e1-9d2c-5dfcf622ba4f","D04","CUPE","CUPE.AOS.reaeration.station.04","2019-09-11T11:30Z",327.00,"CUPE_S4_20190911"
