uid,domainID,siteID,namedLocation,startDate,laboratoryName,saltSampleID,sampleCode,analyte,finalConcentration,saltBelowDetectionQF,analysisDate,analyzedBy,sampleCondition,analyticalReplicateTCR,remarks,saltCheckStandardQF
"2d3261d4-a04b-42a4-a135-2d10ea709f92","D13","COMO","COMO.AOS.reaeration.station.03","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.14.20170925.TCR",,"chloride",4.2738,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"930fcd68-3c9c-4321-9529-04aed1817af6","D13","COMO","COMO.AOS.reaeration.station.04","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.16.20170925.TCR",,"chloride",4.4344,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"8bf40284-0c65-4c21-8a2f-8f6b1b36e386","D13","COMO","COMO.AOS.reaeration.station.02","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.06.20170925.TCR",,"chloride",4.2244,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"2a4e5a1f-c643-4708-9822-1a196713e0df","D13","COMO","COMO.AOS.reaeration.station.02","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.10.20170925.TCR",,"chloride",4.5736,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"f7e9864f-b2f0-4341-aa17-1bf711f19549","D13","COMO","COMO.AOS.reaeration.station.02","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.09.20170925.TCR",,"chloride",4.6508,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"839c1217-7c92-4601-bcf0-d99c98c54afb","D13","COMO","COMO.AOS.reaeration.station.04","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.20.20170925.TCR",,"chloride",4.5075,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"e301591c-261f-4fdf-97a5-55514c9f8b8d","D13","COMO","COMO.AOS.reaeration.station.01","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.03.20170925.TCR",,"chloride",4.9029,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"4273c52f-a54e-4606-975d-8171967c09fa","D13","COMO","COMO.AOS.reaeration.station.03","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.11.20170925.TCR",,"chloride",4.5749,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"a4345223-7357-42af-9598-819a533de059","D13","COMO","COMO.AOS.reaeration.station.03","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.B3.20170925.TCR",,"chloride",0.804,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"6d207fe1-fea6-4d62-98b3-46ae9579f922","D13","COMO","COMO.AOS.reaeration.station.01","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.01.20170925.TCR",,"chloride",4.4683,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"ba882bb8-eaba-4221-81de-d878ea8baf5a","D13","COMO","COMO.AOS.reaeration.station.03","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.15.20170925.TCR",,"chloride",4.8617,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"ff824ac4-8009-46d4-af54-14a57d5c6fd5","D13","COMO","COMO.AOS.reaeration.station.04","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.18.20170925.TCR",,"chloride",4.5362,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"c97dad2f-3b2c-45dd-b1bd-a1c11f22e1cf","D13","COMO","COMO.AOS.reaeration.station.01","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.04.20170925.TCR",,"chloride",4.5967,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"3e42d60f-ccc5-4832-b5d0-7fd1b94b5c66","D13","COMO","COMO.AOS.reaeration.station.02","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.07.20170925.TCR",,"chloride",4.4706,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"98a0f509-2934-4ab6-a34b-7fc40aa9516a","D13","COMO","COMO.AOS.reaeration.station.03","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.13.20170925.TCR",,"chloride",4.6188,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"1564ab23-ba4d-48b3-9e0b-28fb7425b70a","D13","COMO","COMO.AOS.reaeration.station.01","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.02.20170925.TCR",,"chloride",4.9152,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"d091fce3-4a18-4e04-bc43-a9ddc5314941","D13","COMO","COMO.AOS.reaeration.station.04","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.17.20170925.TCR",,"chloride",3.9136,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"93a3bd99-93d7-48fa-8fa7-48a9fa8a6b85","D13","COMO","COMO","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.00.20170925.TCR",,"chloride",9487.100,0,"2017-10-24T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"e92cce28-5cd1-4877-96a4-712715827ba6","D13","COMO","COMO.AOS.reaeration.station.04","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.B4.20170925.TCR",,"chloride",0.7888,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"339a73fc-120e-43db-b44b-41bd747796af","D13","COMO","COMO.AOS.reaeration.station.03","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.12.20170925.TCR",,"chloride",3.8413,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"e4425ff8-7d38-46b0-bc65-2be1a1e4b90d","D13","COMO","COMO.AOS.reaeration.station.01","2017-09-25T17:49Z","Loecke Lab at University of Kansas","COMO.B1.20170925.TCR",,"chloride",0.8604,0,"2017-12-14T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
