uid,domainID,siteID,namedLocation,startDate,plateauCollectTime,replicateNumber,syringeID,gasSampleID,saltTracerSampleID,remarks,incompleteExperimentQF
"35e85ac4-eb55-460d-be4b-ce00bb91e511","D13","COMO","COMO.AOS.reaeration.station.02","2020-10-15T15:36Z","2020-10-15T16:11Z",5,"COMO.10.20201015","COMO.10.20201015.GAS","COMO.10.20201015.TCR",,
"734ff1f4-bbe2-4a1d-ba25-704aea54775d","D13","COMO","COMO.AOS.reaeration.station.04","2020-10-15T15:36Z","2020-10-15T16:16Z",1,"COMO.16.20201015","COMO.16.20201015.GAS","COMO.16.20201015.TCR",,
"05b34290-e41b-40d0-87c3-b293f549ccc1","D13","COMO","COMO.AOS.reaeration.station.01","2020-10-15T15:36Z","2020-10-15T16:06Z",4,"COMO.04.20201015","COMO.04.20201015.GAS","COMO.04.20201015.TCR",,
"df8ca5b5-1735-4a14-aac5-e59d6398bbda","D13","COMO","COMO.AOS.reaeration.station.03","2020-10-15T15:36Z","2020-10-15T16:14Z",3,"COMO.13.20201015","COMO.13.20201015.GAS","COMO.13.20201015.TCR",,
"9d0760ce-6e46-4eed-b2d2-439e08aa1e1f","D13","COMO","COMO.AOS.reaeration.station.03","2020-10-15T15:36Z","2020-10-15T16:14Z",5,"COMO.15.20201015","COMO.15.20201015.GAS","COMO.15.20201015.TCR",,
"f78e2ebd-0e07-450a-8dc4-83339a3ac9b5","D13","COMO","COMO.AOS.reaeration.station.02","2020-10-15T15:36Z","2020-10-15T16:11Z",4,"COMO.09.20201015","COMO.09.20201015.GAS","COMO.09.20201015.TCR",,
"92884841-f158-47d4-abf3-8f4d0d6701d6","D13","COMO","COMO.AOS.reaeration.station.04","2020-10-15T15:36Z","2020-10-15T16:16Z",2,"COMO.17.20201015","COMO.17.20201015.GAS","COMO.17.20201015.TCR",,
"2c07e75e-19a5-465f-b111-3433d341002b","D13","COMO","COMO.AOS.reaeration.station.01","2020-10-15T15:36Z","2020-10-15T16:06Z",3,"COMO.03.20201015","COMO.03.20201015.GAS","COMO.03.20201015.TCR",,
"9f6ee458-195e-405b-831f-cac879e79d77","D13","COMO","COMO.AOS.reaeration.station.04","2020-10-15T15:36Z","2020-10-15T16:16Z",5,"COMO.20.20201015","COMO.20.20201015.GAS","COMO.20.20201015.TCR",,
"83557469-b510-45ca-96f4-9057b7f54097","D13","COMO","COMO.AOS.reaeration.station.03","2020-10-15T15:36Z","2020-10-15T16:14Z",2,"COMO.12.20201015","COMO.12.20201015.GAS","COMO.12.20201015.TCR",,
"91b5e3b1-e036-46fa-82ab-afd243d7d30e","D13","COMO","COMO.AOS.reaeration.station.02","2020-10-15T15:36Z","2020-10-15T16:11Z",2,"COMO.07.20201015","COMO.07.20201015.GAS","COMO.07.20201015.TCR",,
"b92b0e79-e0f7-4e06-91d1-9719557af6d7","D13","COMO","COMO.AOS.reaeration.station.02","2020-10-15T15:36Z","2020-10-15T16:11Z",3,"COMO.08.20201015","COMO.08.20201015.GAS","COMO.08.20201015.TCR",,
"de335854-12b3-4724-ac71-5bac00053d39","D13","COMO","COMO.AOS.reaeration.station.04","2020-10-15T15:36Z","2020-10-15T16:16Z",4,"COMO.19.20201015","COMO.19.20201015.GAS","COMO.19.20201015.TCR",,
"153ff470-689f-48ed-9a6d-fe0a039f3470","D13","COMO","COMO.AOS.reaeration.station.03","2020-10-15T15:36Z","2020-10-15T16:14Z",1,"COMO.11.20201015","COMO.11.20201015.GAS","COMO.11.20201015.TCR",,
"c4169721-919c-443a-a6fc-d8ce2326f82a","D13","COMO","COMO.AOS.reaeration.station.04","2020-10-15T15:36Z","2020-10-15T16:16Z",3,"COMO.18.20201015","COMO.18.20201015.GAS","COMO.18.20201015.TCR",,
"a0bb29bf-42ff-47d2-a058-65293f963ccc","D13","COMO","COMO.AOS.reaeration.station.01","2020-10-15T15:36Z","2020-10-15T16:06Z",1,"COMO.01.20201015","COMO.01.20201015.GAS","COMO.01.20201015.TCR",,
"a3a1fbfd-1351-4e8a-9e10-2dc5507daa06","D13","COMO","COMO.AOS.reaeration.station.02","2020-10-15T15:36Z","2020-10-15T16:11Z",1,"COMO.06.20201015","COMO.06.20201015.GAS","COMO.06.20201015.TCR",,
"76b4fb4c-4f6e-432e-9ff0-b695bb43d4f3","D13","COMO","COMO.AOS.reaeration.station.03","2020-10-15T15:36Z","2020-10-15T16:14Z",4,"COMO.14.20201015","COMO.14.20201015.GAS","COMO.14.20201015.TCR",,
"41990ab6-0f22-4e4c-b3e3-d656af1bdd4b","D13","COMO","COMO.AOS.reaeration.station.01","2020-10-15T15:36Z","2020-10-15T16:06Z",5,"COMO.05.20201015","COMO.05.20201015.GAS","COMO.05.20201015.TCR",,
"f9d8d892-faf9-4894-903a-94a577ee570b","D13","COMO","COMO.AOS.reaeration.station.01","2020-10-15T15:36Z","2020-10-15T16:06Z",2,"COMO.02.20201015","COMO.02.20201015.GAS","COMO.02.20201015.TCR",,
