uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"72e06b5f-6778-47a1-8ae0-f5bd133f202c","D19","CARI","CARI.AOS.reaeration.station.01","2022-10-13T20:36Z",31.70,"CARI_S1_20221013"
"b8d22c14-c7b9-4e3b-a9d7-8ab65e0a2777","D19","CARI","CARI.AOS.reaeration.station.04","2022-10-13T20:36Z",369.30,"CARI_S4_20221013"
