uid,domainID,siteID,namedLocation,startDate,laboratoryName,saltSampleID,sampleCode,analyte,finalConcentration,saltBelowDetectionQF,analysisDate,analyzedBy,sampleCondition,analyticalReplicateTCR,remarks,saltCheckStandardQF
"8cc8e426-3c2d-4688-bd0e-0e2895c8456c","D04","CUPE","CUPE.AOS.reaeration.station.03","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.11.20161102.TCR",,"chloride",6.216,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"c184f1cd-08da-4d50-9edc-feb193293d26","D04","CUPE","CUPE.AOS.reaeration.station.02","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.07.20161102.TCR",,"chloride",8.686,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"31671034-0b60-4f66-bb12-cccd2c9524df","D04","CUPE","CUPE.AOS.reaeration.station.04","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.18.20161102.TCR",,"chloride",8.405,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"40527061-2b1a-40bd-b93d-5537996fe354","D04","CUPE","CUPE.AOS.reaeration.station.01","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.B1.20161102.TCR",,"chloride",6.423,,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,
"2075fc85-983c-4b8a-a32c-16c560570160","D04","CUPE","CUPE.AOS.reaeration.station.03","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.14.20161102.TCR",,"chloride",8.120,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"25fa1dd8-4763-4d8c-9c0d-e77196c20ff9","D04","CUPE","CUPE.AOS.reaeration.station.04","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.20.20161102.TCR",,"chloride",8.493,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"aed3b945-602d-4165-95df-6360a1aa5944","D04","CUPE","CUPE.AOS.reaeration.station.02","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.06.20161102.TCR",,"chloride",8.307,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"bdf3571a-3a7b-4a9f-8820-5e8521c4fbb5","D04","CUPE","CUPE.AOS.reaeration.station.04","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.B4.20161102.TCR",,"chloride",6.446,,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,
"318833e9-0ac6-4543-9e64-9c888047387f","D04","CUPE","CUPE.AOS.reaeration.station.02","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.10.20161102.TCR",,"chloride",8.106,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"23fc6b0f-d154-43ff-be08-5d97768a2565","D04","CUPE","CUPE.AOS.reaeration.station.03","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.12.20161102.TCR",,"chloride",7.429,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"37cad7d8-8096-480d-ac04-9e4d47496897","D04","CUPE","CUPE.AOS.reaeration.station.03","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.B3.20161102.TCR",,"chloride",5.366,,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,
"bd039fe2-6d87-45de-aec9-469cd2bcaa87","D04","CUPE","CUPE.AOS.reaeration.station.03","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.13.20161102.TCR",,"chloride",8.355,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"90e21de1-31e5-470a-9cc8-eff9d9466a46","D04","CUPE","CUPE.AOS.reaeration.station.02","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.B2.20161102.TCR",,"chloride",6.550,,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,
"a89a9e72-ef74-4920-81a3-9c7ad566772b","D04","CUPE","CUPE.AOS.reaeration.station.01","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.05.20161102.TCR",,"chloride",7.833,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"f92515dd-9db7-454e-8092-fb2eff9f4348","D04","CUPE","CUPE.AOS.reaeration.station.03","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.15.20161102.TCR",,"chloride",8.450,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"4737b1cd-4dec-475a-aee1-6f41d70f1758","D04","CUPE","CUPE.AOS.reaeration.station.04","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.17.20161102.TCR",,"chloride",8.079,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"2c782874-d0b2-4b04-9714-1914f01d058f","D04","CUPE","CUPE.AOS.reaeration.station.02","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.09.20161102.TCR",,"chloride",8.050,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"ac975d92-0fda-45ff-953b-4458a73922d0","D04","CUPE","CUPE.AOS.reaeration.station.02","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.08.20161102.TCR",,"chloride",8.267,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"b9a986c0-b479-464b-aab4-58fd35be1585","D04","CUPE","CUPE.AOS.reaeration.station.04","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.19.20161102.TCR",,"chloride",8.222,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"2ccfe377-9633-4b91-9b3f-be34dbb15e02","D04","CUPE","CUPE.AOS.reaeration.station.04","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.16.20161102.TCR",,"chloride",8.195,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"0158f962-3d06-435e-8c32-351242cc39d0","D04","CUPE","CUPE.AOS.reaeration.station.01","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.03.20161102.TCR",,"chloride",7.837,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"c5bcc720-ce14-4c10-9667-c59b3a6d2d8d","D04","CUPE","CUPE.AOS.reaeration.station.01","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.02.20161102.TCR",,"chloride",7.807,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"de6b28b7-71bb-44fb-afae-4cd2d6d5a51b","D04","CUPE","CUPE.AOS.reaeration.station.01","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.04.20161102.TCR",,"chloride",7.846,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"69fb41ae-bfd9-4590-ae22-1566a7eece83","D04","CUPE","CUPE.AOS.reaeration.station.01","2016-11-02T11:15Z","Loecke Lab at University of Kansas","CUPE.01.20161102.TCR",,"chloride",7.727,0,"2017-03-30T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
