uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"d966b999-54de-4ee4-8031-a27531eb356e","D11","BLUE","BLUE.AOS.reaeration.station.04","2018-11-26T19:35Z",432.00,"BLUE_S4_20181126"
"9b7aacdc-a53d-4cdc-8d92-756e8df64baf","D11","BLUE","BLUE.AOS.reaeration.station.01","2018-11-26T19:35Z",56.00,"BLUE_S1_20181126"
