uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"f289636c-761d-49e7-9a9a-db957943a52f","D11","BLUE","BLUE.AOS.reaeration.station.04","2017-04-05T11:45Z",441.00,"BLUE_S4_20170405"
"232f2015-7d91-4fc7-ab39-debe4f5be40f","D11","BLUE","BLUE.AOS.reaeration.station.01","2017-04-05T11:45Z",75.00,"BLUE_S1_20170405"
