uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"cc873fd7-76f5-46eb-b9cd-c06b086c820e","D08","MAYF","MAYF.AOS.fish.point.01","2019-11-18T15:22Z","2019-11-18T18:13Z",1,"MAYF.20191118.01.1.e-fisher","NOTBAI","Notropis baileyi",,34,"actual",,"0000-0002-9743-3915",
"48b65d5e-74de-4c76-b81f-bd2cc6a06dde","D08","MAYF","MAYF.AOS.fish.point.01","2019-11-18T15:22Z","2019-11-18T18:13Z",1,"MAYF.20191118.01.1.e-fisher","CYPSPP3","Cyprinidae spp.",,34,"actual",,"0000-0002-9743-3915","larval fish-cannot identify. 16 died in bucket from stress-not due to e-fishing"
"0c006e13-4948-48b6-9552-fb14819d49fd","D08","MAYF","MAYF.AOS.fish.point.02","2019-11-19T14:30Z","2019-11-19T15:54Z",1,"MAYF.20191119.02.1.e-fisher","CYPSPP3","Cyprinidae spp.",,34,"actual",,"0000-0002-9743-3915","Larval/YOY"
"ea297aa4-4237-431d-9669-396754dc75f6","D08","MAYF","MAYF.AOS.fish.point.02","2019-11-19T14:30Z","2019-11-19T15:54Z",1,"MAYF.20191119.02.1.e-fisher","NOTBAI","Notropis baileyi",,10,"actual",,"0000-0002-9743-3915",
"a63aa46b-f4db-483e-b07c-6af9394409a0","D08","MAYF","MAYF.AOS.fish.point.02","2019-11-19T16:39Z","2019-11-19T18:03Z",2,"MAYF.20191119.02.2.e-fisher","CYPSPP3","Cyprinidae spp.",,22,"actual","cf. variety","0000-0002-9743-3915","Larval/YOY fish. Too small to ID species"
"d8c8f7b7-f3a0-4a4d-b67c-0796011b3c60","D08","MAYF","MAYF.AOS.fish.point.02","2019-11-19T20:10Z","2019-11-19T20:12Z",3,"MAYF.20191119.02.3.e-fisher","CYPSPP3","Cyprinidae spp.",,10,"actual",,"0000-0002-9743-3915","Larval fish too small to ID with certainty"
"7c08fa38-5a64-4e1e-ab38-f786f3cb7842","D08","MAYF","MAYF.AOS.fish.point.03","2019-11-20T13:45Z","2019-11-20T15:29Z",1,"MAYF.20191120.03.1.e-fisher","CYPSPP3","Cyprinidae spp.",,9,"actual",,"0000-0002-9743-3915","Leucisidae group. Larval cannot ID"
"d07a75c9-f21b-4e88-802c-cb142c456940","D08","MAYF","MAYF.AOS.fish.point.07","2019-11-20T17:03Z","2019-11-20T18:04Z",1,"MAYF.20191120.07.1.e-fisher","CYPSPP3","Cyprinidae spp.",,24,"actual",,"0000-0002-9743-3915","Larval"
"fa4b1c44-62bc-481c-bf81-ccdc5b1bae1d","D08","MAYF","MAYF.AOS.fish.point.07","2019-11-20T18:52Z","2019-11-20T19:44Z",2,"MAYF.20191120.07.2.e-fisher","CYPSPP3","Cyprinidae spp.",,5,,,"0000-0002-9743-3915","Larval"
"c8485660-7183-400d-a741-03c6d925b038","D08","MAYF","MAYF.AOS.fish.point.07","2019-11-20T20:17Z","2019-11-20T20:59Z",3,"MAYF.20191120.07.3.e-fisher","CYPSPP3","Cyprinidae spp.",,7,,,"0000-0002-9743-3915","Larval/YOY"
"ea6162b8-3b36-4d75-8e7c-8370169b0fe9","D08","MAYF","MAYF.AOS.fish.point.08","2019-11-21T13:42Z","2019-11-21T15:24Z",1,"MAYF.20191121.08.1.e-fisher","CYPSPP3","Cyprinidae spp.",,9,,,"0000-0002-9743-3915","Larval- too small"
"ff9ec6b6-de97-4d25-a91c-c1ded1929703","D08","MAYF","MAYF.AOS.fish.point.09","2019-11-21T16:15Z","2019-11-21T17:08Z",1,"MAYF.20191121.09.1.e-fisher","CYPSPP3","Cyprinidae spp.",,2,"actual",,"0000-0002-9743-3915","Larval"
