uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"1761ef72-89bc-4878-8a86-4a120de33659","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,49,"RHICAT","Rhinichthys cataractae","species",,,,67,2.5,,,,"adult","no sample",,,"0000-0002-6187-2510",
"227e3472-f04f-4a73-810e-1e141e153a66","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,19,"RHICAT","Rhinichthys cataractae","species",,,,100,9.3,,,,"adult","no sample",,,"0000-0002-6187-2510",
"08e72121-1698-437d-b8cc-26b122259cd7","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,32,"RHIATR","Rhinichthys atratulus","species",,,,90,7.4,,,,"adult","no sample",,,"0000-0002-6187-2510",
"e24af224-ada0-4ce0-bd8b-d9a5948b28a7","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,29,"RHICAT","Rhinichthys cataractae","species",,,,81,4.2,,,,"adult","no sample",,,"0000-0002-6187-2510",
"fb12e6bc-cfbe-4b5a-ac72-0ca1a6067eb9","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,27,"RHICAT","Rhinichthys cataractae","species",,,,95,7.5,,,,"adult","no sample",,,"0000-0002-6187-2510",
"b33f7202-d44b-4b4d-b858-c8c122c6d89e","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,30,"RHICAT","Rhinichthys cataractae","species",,,,99,9.0,,,,"adult","no sample",,,"0000-0002-6187-2510",
"2d88f37a-8b24-452b-9c83-1df62937e859","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,13,"RHIATR","Rhinichthys atratulus","species",,,,59,2.2,,,,"adult","no sample",,,"0000-0002-6187-2510",
"32ad4caf-dfd9-462d-872c-273e68889d62","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,46,"RHICAT","Rhinichthys cataractae","species",,,,63,2.1,,,,"adult","no sample",,,"0000-0002-6187-2510",
"d5f610bb-20fd-4d2f-9f9d-8362193a72e6","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,26,"RHIATR","Rhinichthys atratulus","species",,,,79,5.3,,,,"adult","no sample",,,"0000-0002-6187-2510",
"2a9b59ec-d39f-4356-801f-2646a64dcadd","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,5,"ONCMYK","Oncorhynchus mykiss","species",,,,180,38.0,,,,"adult","no sample",,,"0000-0002-6187-2510",
"43bfb82e-d8c4-43cb-9f31-3a8eea1eac58","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,10,"RHIATR","Rhinichthys atratulus","species",,,,96,8.2,,,,"adult","no sample",,,"0000-0002-6187-2510",
"57624327-d053-484e-b4b2-36019f759d48","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,40,"RHICAT","Rhinichthys cataractae","species",,,,94,6.2,,,,"adult","no sample",,,"0000-0002-6187-2510",
"499e6d3a-6159-4d8e-a0dd-69cb583797b6","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,51,"RHIATR","Rhinichthys atratulus","species",,,,52,1.5,,,,"adult","no sample",,,"0000-0002-6187-2510",
"ef99d883-9aab-4040-8f64-cc1cc7f0f3b8","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,20,"RHIATR","Rhinichthys atratulus","species",,,,85,5.8,,,,"adult","no sample",,,"0000-0002-6187-2510",
"a114ee91-7ada-4fc7-88ac-3cd8e232cb2f","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,7,"RHIATR","Rhinichthys atratulus","species",,,,40,0.6,,"Y",,"juvenile","no sample",,,"0000-0002-6187-2510",
"89d1fb66-e4b2-415d-b33c-bd57ff1b9a12","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,15,"RHIATR","Rhinichthys atratulus","species",,,,67,3.4,,,,"gravid female","no sample",,,"0000-0002-6187-2510",
"6f18314a-1a73-4f53-8340-bcca5ad3ac64","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,17,"RHIATR","Rhinichthys atratulus","species",,,,58,2.1,,,,"adult","no sample",,,"0000-0002-6187-2510",
"2bc1c3bc-da9e-4acb-bf82-2e00acd6ebb9","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,38,"RHICAT","Rhinichthys cataractae","species",,,,84,4.9,,,,"adult","no sample",,,"0000-0002-6187-2510",
"21b9dfe8-7540-460c-9a0d-cb50651b58a7","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,12,"RHICAT","Rhinichthys cataractae","species",,,,84,4.6,,,,"adult","no sample",,,"0000-0002-6187-2510",
"275545dd-edbf-4f4b-90ba-fe2378ad0ffd","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,52,"RHICAT","Rhinichthys cataractae","species",,,,58,1.2,,,,"juvenile","no sample",,,"0000-0002-6187-2510",
"9a741ec4-883e-4acb-b1d7-8efc586a1802","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,45,"RHIATR","Rhinichthys atratulus","species",,,,72,4.3,,,,"adult","no sample",,,"0000-0002-6187-2510",
"787ae8d5-23dc-4b68-b714-a7ab09745c19","D07","LECO","LECO.AOS.fish.point.01","2021-05-24T15:37Z","2021-05-24T17:03Z","LECO.20210524.01.1.e-fisher",1,9,"ONCMYK","Oncorhynchus mykiss","species",,,,155,33.0,,,,"juvenile","no sample",,,"0000-0002-6187-2510",
