site_id,date,reach,year,site_int,median_prob,.lower,.upper,note
LEWI,20170410,01,2017,198,0.2402567966973223,0.16011182369421784,0.3059670353135663,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20170411,04,2017,199,0.2560371473164128,0.14717027193858406,0.3453263553726475,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20170413,09,2017,200,0.42618041422031516,0.3031057407024127,0.5175735478150587,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20171113,01,2017,201,0.32444653810876883,0.23190296449713158,0.40298816856588004,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20171114,04,2017,202,0.35466001805840885,0.26837149201760335,0.4389285378046855,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20171116,09,2017,203,0.3980994387270323,0.2863314689596425,0.5114977181397977,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20180409,01,2018,204,0.3216284528962887,0.21476287085768742,0.41846173559220057,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20180410,04,2018,205,0.3000705803250758,0.18342924052699527,0.40872263923801905,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20180411,09,2018,206,0.269603370042383,0.0813859939318069,0.44548894614112705,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20181029,01,2018,207,0.30836145689651134,0.18022926668447942,0.41015803233136405,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20181030,04,2018,208,0.2704360833449101,0.16146101572522467,0.3600414643687829,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20181031,09,2018,209,0.41724057855870245,0.2748671334165336,0.5576623014417852,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20190416,01,2019,210,0.14098925556033748,0.03173210886974861,0.2888655848033844,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20190417,04,2019,211,0.3417212021430924,0.17600903586257238,0.46002690793714274,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20190418,09,2019,212,0.20489667253327845,0.0531329586242085,0.33409637200876696,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20191029,01,2019,213,0.2498916567615074,0.13150664795331418,0.35420573844567876,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20191030,04,2019,214,0.45477256028489743,0.39124336045430197,0.52063897859617,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20191101,09,2019,215,0.5074011964955695,0.4164056687993123,0.5899874862549168,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20201026,01,2020,216,0.3090669315666742,0.19911053115677269,0.397030334570178,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20201027,04,2020,217,0.16660235135899326,0.020690710857686076,0.2754943850184294,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20201028,09,2020,218,0.3078675198831634,0.08313140945175902,0.44234582104886055,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20210412,01,2021,219,0.27053190617193423,0.17083330790712348,0.364169874275787,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20210413,04,2021,220,0.18106925588731387,0.07735197275534153,0.3030216929408127,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20210415,09,2021,221,0.4896338681610875,0.3526612104708254,0.5910521334247048,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20211108,01,2021,222,0.31686862292641665,0.21300103228660552,0.38832191568542823,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20211109,04,2021,223,0.32568546198043996,0.2127910534497892,0.42719073529401796,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20211110,09,2021,224,0.4543146750050939,0.35557593676183163,0.545631433866874,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20220411,01,2022,225,0.19929395294227475,0.06467289146660964,0.3319885993297379,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20220412,04,2022,226,0.41287482659748875,0.3097028647518016,0.4989929603144936,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20220413,09,2022,227,0.33953823510528736,0.18295661979459907,0.45995751117896194,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20221107,01,2022,228,0.14194349452046295,0.037097663969458905,0.2864034942417453,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20221108,04,2022,229,0.3577447787648206,0.20102395822983357,0.4995288530342369,median and lower/upper 95% credible intervals of capture probabilities on the first pass
LEWI,20221109,09,2022,230,0.43883719951847144,0.32843684449886956,0.5491387888003445,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MART,20181015,01,2018,231,0.44940148340822333,0.33240485998471736,0.570724330285862,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MART,20181016,03,2018,232,0.47664291547534693,0.3504509343646584,0.5845831136237738,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MART,20181017,07,2018,233,0.6148036180255783,0.4643092858123488,0.7374000511402771,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MART,20191014,01,2019,234,0.5151131307247154,0.2926307157995993,0.6879437795842622,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MART,20191016,03,2019,235,0.3761957325066706,0.18811952889237127,0.5398372932549602,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MART,20191017,07,2019,236,0.4128657807426285,0.17004444788840545,0.5665767950554073,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MART,20200927,01,2020,237,0.2942039476539571,0.06271310287107397,0.5623727668183951,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MART,20200928,03,2020,238,0.11760671985209616,0.01258375415348389,0.32824619210385875,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MART,20201001,07,2020,239,0.6045332373311509,0.36240251854212496,0.78243842863299,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MART,20221010,01,2022,240,0.3011946748035891,0.08077092536837602,0.5321088424853293,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MART,20221011,03,2022,241,0.4709176388240275,0.1703782393079842,0.6839013688062194,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MART,20221012,07,2022,242,0.5325272234011524,0.3656520260640127,0.6811699337954146,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20160408,09,2016,243,0.3576369539107736,0.04967337002147921,0.5844185501562803,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20161031,02,2016,244,0.45852748424577916,0.3735100463105922,0.5301219014280953,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20161102,07,2016,245,0.47530441058771805,0.34524301095394927,0.5816940032825011,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20161103,09,2016,246,0.3378646845195258,0.15222454561612545,0.48780070523325403,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20170328,02,2017,247,0.15847035529956066,0.013666956803826532,0.3932391994185229,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20170329,07,2017,248,0.1258514810633532,0.016640624797265906,0.30119585551129696,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20170330,09,2017,249,0.49082654273921844,0.2350258879172973,0.67177879504325555,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20180402,02,2018,250,0.4466173143518884,0.335151226709037,0.553334904667788,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20180404,07,2018,251,0.38282932162018,0.1861509401436597,0.5530573991034784,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20180405,09,2018,252,0.4074646544319428,0.1779049188913965,0.5798631019411431,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20181126,02,2018,253,0.4189168680241431,0.29791881545152454,0.5218197487959857,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20181128,07,2018,254,0.5665334168571823,0.40611645618369635,0.662531235493066,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20181129,09,2018,255,0.495412977557988,0.3533382506699956,0.6038001613538195,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20190327,02,2019,256,0.1723407855793587,0.023776897124533736,0.40315481957618965,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20190328,07,2019,257,0.3131328711432826,0.13354961994517855,0.45100187572817035,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20190329,09,2019,258,0.2098833041960376,0.029963747238521167,0.4386370131082108,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20191119,02,2019,259,0.2613024233740927,0.15435987761729092,0.3653175360524089,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20191120,07,2019,260,0.28553178683386965,0.1251777332190161,0.4222570090543242,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20191121,09,2019,261,0.2783330559137641,0.1036159298854705,0.42779005165831796,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20201203,02,2020,262,0.26498456786517577,0.0599378562002105,0.45304872503146465,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20210420,02,2021,263,0.20466832007353103,0.028788975777137148,0.44301068843132313,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20210421,07,2021,264,0.41477944107213705,0.21601859134466536,0.5809564810230214,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20210423,09,2021,265,0.2100864658988152,0.012134925629577426,0.5289242338794019,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20211025,02,2021,266,0.35791357790377465,0.16505738260001723,0.48274105372911214,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20211026,07,2021,267,0.4937782806592488,0.3726070891437422,0.6235668973723625,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20211027,09,2021,268,0.19613648252253266,0.03576497721632289,0.38783256758901513,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20220412,02,2022,269,0.18594191339046767,0.015007668631830048,0.37667954026581674,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20221114,02,2022,270,0.3292778414728338,0.20032101637738284,0.4493632575836655,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20221117,07,2022,271,0.3954230571909373,0.30015183201869156,0.48384095442485353,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MAYF,20221118,09,2022,272,0.35745452895670465,0.16089748440910237,0.526091547924157,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCDI,20170419,02,2017,273,0.48494251485744977,0.360389289136137,0.5762296656673704,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCDI,20170420,04,2017,274,0.6654036138310899,0.5553268788093635,0.7574833924966642,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCDI,20171024,02,2017,275,0.08788624587200111,0.00924142804576485,0.16024062087406835,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCDI,20171026,04,2017,276,0.17836617759080747,0.10418871665862123,0.256690243303497,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCDI,20180418,02,2018,277,0.08753778558900416,0.013131146239196935,0.1907044384566009,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCDI,20180419,04,2018,278,0.11021641621708952,0.028373938549898982,0.23491945663056096,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCDI,20181024,02,2018,279,0.14858060971871845,0.04710611772960541,0.2777287201264408,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCDI,20181026,04,2018,280,0.09088047150282591,0.015046724997392905,0.17631858223631297,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCDI,20190417,02,2019,281,0.0732119290520968,0.012155406667771313,0.17866683219165896,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCDI,20190418,04,2019,282,0.3599726514913417,0.23394473427243329,0.47502884930151135,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCDI,20191031,02,2019,283,0.44637731580446105,0.3290448265772693,0.548726305054573,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCDI,20191101,04,2019,284,0.33181341404149844,0.17517914586170072,0.4555136335333803,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCDI,20200616,02,2020,285,0.41161999884895417,0.30825827432291464,0.5108679001355729,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCDI,20201030,02,2020,286,0.02932238012898712,0.004644624277413425,0.08125346338751259,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCDI,20201102,04,2020,287,0.19097586635979885,0.11130504550441236,0.25226312237351506,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCDI,20210428,02,2021,288,0.5338806382414842,0.4862916731512192,0.5848730356660437,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCDI,20211026,02,2021,289,0.05120095077469464,0.004328946403785217,0.1614912565762591,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCRA,20171002,06,2017,290,0.12894569197610478,0.016345126051393558,0.33740016778832027,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCRA,20171003,04,2017,291,0.2928323214109551,0.10720061061274842,0.47638673858128217,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCRA,20171004,08,2017,292,0.7421118699949745,0.5954508323960924,0.8385788083261854,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCRA,20181001,04,2018,293,0.6076945007064282,0.4853403101609293,0.7067658363688105,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCRA,20181002,06,2018,294,0.37868698198747197,0.10627433696134336,0.5887253258178289,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCRA,20181003,08,2018,295,0.36100749175291014,0.1439433416437181,0.5316185343745778,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCRA,20191008,04,2019,296,0.4969386833670207,0.29701591208778216,0.643273172268657,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCRA,20191009,06,2019,297,0.15157436653572665,0.023922945127957892,0.3682262850436658,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCRA,20211102,04,2021,298,0.14552993015542298,0.011619713045186723,0.4287819835822056,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCRA,20211103,06,2021,299,0.08478238064765545,0.012954049688119664,0.2635912934126709,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCRA,20211103,08,2021,300,0.313690094611645,0.01642636753038113,0.6284166628359874,median and lower/upper 95% credible intervals of capture probabilities on the first pass
MCRA,20220928,04,2022,301,0.19758889768790971,0.03294289882744269,0.41429092177362425,median and lower/upper 95% credible intervals of capture probabilities on the first pass
OKSR,20190605,03,2019,302,0.16233696491320465,0.004500245682697782,0.813332519268894,median and lower/upper 95% credible intervals of capture probabilities on the first pass
OKSR,20190606,09,2019,303,0.09626664816113602,0.002546617065104017,0.4272886167222567,median and lower/upper 95% credible intervals of capture probabilities on the first pass
OKSR,20210811,03,2021,304,0.039830210742368415,0.005759845330145559,0.15546755827678835,median and lower/upper 95% credible intervals of capture probabilities on the first pass
OKSR,20210812,06,2021,305,0.05079154556452875,0.004342766128170722,0.17982861243709894,median and lower/upper 95% credible intervals of capture probabilities on the first pass
OKSR,20220815,03,2022,306,0.07292167396985672,0.0038426465076450006,0.28812200087119333,median and lower/upper 95% credible intervals of capture probabilities on the first pass
OKSR,20220816,06,2022,307,0.14860857865928429,0.018415279753486027,0.40132608902825906,median and lower/upper 95% credible intervals of capture probabilities on the first pass
OKSR,20220817,09,2022,308,0.2154973321329553,0.017229948833257312,0.5792342129804018,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20161116,02,2016,309,0.3858579316324836,0.2834621158140521,0.4822930577157963,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20161117,07,2016,310,0.38243992060420806,0.294363237196617,0.4554537597198656,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20161118,09,2016,311,0.5493415023333694,0.4751798695917243,0.606837542866355,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20170403,02,2017,312,0.4370141334056171,0.28411924624344853,0.5573309417631218,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20170404,07,2017,313,0.5739483623191821,0.47110645026030756,0.6768584324485815,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20170405,09,2017,314,0.2130253273839179,0.07236664905035936,0.3569503284929412,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20171030,02,2017,315,0.3363531925173167,0.17751004505405762,0.47209657390845783,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20171031,07,2017,316,0.2691833355773024,0.12402789302538907,0.4088826407923754,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20171101,09,2017,317,0.43038550644981916,0.2953932128243704,0.5502123063231863,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20180402,02,2018,318,0.3296134860128462,0.1434387497052257,0.4715671500831693,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20180403,07,2018,319,0.3084527551610503,0.12803302030962418,0.47245996903248816,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20180404,09,2018,320,0.3677804408696095,0.1934989032192241,0.5166334826262017,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20181112,02,2018,321,0.3218888356934083,0.14606079384314782,0.44702452474456283,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20181113,07,2018,322,0.34171187990770546,0.1936002508953098,0.45662522367935576,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20181114,09,2018,323,0.4912528308563136,0.3667429845011132,0.6210784709838412,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20190408,02,2019,324,0.3844219558159009,0.23629904094314794,0.509746912902375,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20190410,07,2019,325,0.36351560155633333,0.26586772056734626,0.4576135951406276,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20190411,09,2019,326,0.4982029596835931,0.36630785286206125,0.6038593646519328,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20191111,02,2019,327,0.30098091222708745,0.17458556177673823,0.41400792775483575,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20191112,07,2019,328,0.5339971321120707,0.4273865275729643,0.6157749117148149,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20191114,09,2019,329,0.4475255540735604,0.31102479301850483,0.5488306303305096,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20201109,02,2020,330,0.4442076233290365,0.3365985112794956,0.5256070405642881,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20201110,07,2020,331,0.3228186405384026,0.1921804397151936,0.43296723078665145,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20201111,09,2020,332,0.5210864538299704,0.4234703019235582,0.6287035012764749,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20210405,02,2021,333,0.42704060408727695,0.2681530968603727,0.5388518455210476,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20210406,07,2021,334,0.45343923292227156,0.32285498213224806,0.5539897742781593,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20210407,09,2021,335,0.4203897944706743,0.2644438643961427,0.5405439404858878,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20211025,02,2021,336,0.3945311626871716,0.24179914966377164,0.5476032199256314,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20211026,07,2021,337,0.5071884643050826,0.39822023046532623,0.6163991960413335,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20211027,09,2021,338,0.27951901877084123,0.1150301447215834,0.4265512703155378,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20220404,02,2022,339,0.5725070722663106,0.466040011753193,0.6845839339076502,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20220405,07,2022,340,0.5521271422628731,0.4174617381797062,0.6870519174650572,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20220406,09,2022,341,0.5149083146060469,0.3003437209652926,0.6912696621554326,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20221031,02,2022,342,0.5038307132365905,0.3567645469697404,0.6369582929827198,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20221101,07,2022,343,0.5444540757002756,0.41276782436133413,0.6524768068784873,median and lower/upper 95% credible intervals of capture probabilities on the first pass
POSE,20221102,09,2022,344,0.3325636310454398,0.20626313070443758,0.4478504564089256,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20170228,03,2017,345,0.06291149701724162,0.008979311375956249,0.1961016255905916,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20170301,07,2017,346,0.08818569047901424,0.014097634281806153,0.21793980399040858,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20170302,10,2017,347,0.2999678192824937,0.15732829060818923,0.40512356366163443,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20171114,03,2017,348,0.29376084409957304,0.20589904040771737,0.36369413079341134,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20171115,07,2017,349,0.1662302034137974,0.07851914221161793,0.2586027231950458,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20171116,10,2017,350,0.24268824493976687,0.11459745721734535,0.3572066418459487,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20180320,03,2018,351,0.1868358304396656,0.051680626856207855,0.35045271425606306,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20180321,07,2018,352,0.3072805179424015,0.140597310809246,0.4387228402968818,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20180322,10,2018,353,0.2644109969220557,0.06800934612200096,0.5040188525103491,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20181113,07,2018,354,0.29211668275978436,0.15459493052196993,0.4202312879114276,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20181114,03,2018,355,0.25453051258372283,0.06877397013941301,0.42414558922472406,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20181115,10,2018,356,0.10745048867741878,0.012947887758351977,0.29189706626927625,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20190226,03,2019,357,0.1471355966574845,0.030508390536274445,0.27506385335455574,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20190227,10,2019,358,0.1438974833316075,0.006107640659527588,0.33395531565831005,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20190228,07,2019,359,0.2500948799855716,0.0809639795320448,0.37416116897933066,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20191118,03,2019,360,0.3277815133536035,0.15719148973038832,0.48388312963092156,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20191119,07,2019,361,0.4751947724432055,0.40102830749755297,0.5448726549629254,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20191120,10,2019,362,0.10896879390289294,0.014209521726381784,0.32381986646056665,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20200310,03,2020,363,0.07191820316418937,0.010465601518479046,0.18960375994634138,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20200311,10,2020,364,0.2858980644313025,0.09054505684386605,0.42949436301597504,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20200312,07,2020,365,0.24035909019646534,0.12783649281736065,0.35090954404758556,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20211116,03,2021,366,0.17770180434946833,0.10089089098710782,0.24123848732389758,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20211117,07,2021,367,0.12885590613864878,0.05720757104612232,0.21380941331848502,median and lower/upper 95% credible intervals of capture probabilities on the first pass
PRIN,20211119,10,2021,368,0.44101505828176546,0.37980846002920504,0.4905634678897784,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20161020,02,2016,369,0.2912383600764741,0.07544156622405712,0.49690388723337064,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20161021,05,2016,370,0.4278432678431729,0.22124402010821745,0.6253538372567177,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20161022,07,2016,371,0.1950368301155143,0.01646191804015137,0.44561453225031816,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20171019,02,2017,372,0.07920091151654594,0.006257629005980125,0.29838944393423683,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20171020,07,2017,373,0.15112051649756963,0.02740605962056684,0.36603290547217476,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20171021,05,2017,374,0.6356964290306304,0.19908083192100187,0.8340968556252948,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20180423,02,2018,375,0.07953677013392621,0.004542171527884742,0.6042806409464098,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20180425,07,2018,376,0.1457452190396363,0.011215239336784047,0.6332305912057501,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20180427,05,2018,377,0.193988430195765,0.005341889438505418,0.7217939885335332,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20181015,02,2018,378,0.11558736199158726,0.002958466432161606,0.7571913138481727,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20181017,05,2018,379,0.336996188620756,0.026332268533875623,0.8625407159130558,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20181018,07,2018,380,0.15945763539501148,0.010478074997275516,0.5394341772675099,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20191014,02,2019,381,0.5243315662765493,0.15594371915550193,0.752076683278573,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20191015,05,2019,382,0.43378887167844754,0.04063988565788426,0.7855044211813684,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20191016,07,2019,383,0.1740569060802159,0.013123727198426346,0.528300115916372,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20221024,02,2022,384,0.1882594845656462,0.003943479707205908,0.6839299429751763,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20221026,05,2022,385,0.21686045519799285,0.010999800080018614,0.7517086245961244,median and lower/upper 95% credible intervals of capture probabilities on the first pass
REDB,20221027,07,2022,386,0.27201088178504074,0.013586732094988237,0.7851794777185159,median and lower/upper 95% credible intervals of capture probabilities on the first pass
SYCA,20190220,04,2019,387,0.12798476035547096,0.006509301714925891,0.5212615386608709,median and lower/upper 95% credible intervals of capture probabilities on the first pass
SYCA,20190625,04,2019,388,0.34265280549718247,0.2458185640360087,0.4234606743567784,median and lower/upper 95% credible intervals of capture probabilities on the first pass
SYCA,20190626,06,2019,389,0.3393209174970566,0.2331388556560734,0.42806424206794486,median and lower/upper 95% credible intervals of capture probabilities on the first pass
SYCA,20190627,10,2019,390,0.4577813442043138,0.40772565741197236,0.5172473275686843,median and lower/upper 95% credible intervals of capture probabilities on the first pass
SYCA,20200204,04,2020,391,0.0503655903984787,0.0038176129834238395,0.18260796541905636,median and lower/upper 95% credible intervals of capture probabilities on the first pass
SYCA,20200205,06,2020,392,0.056446561975952866,0.009093220875458283,0.16229759134716532,median and lower/upper 95% credible intervals of capture probabilities on the first pass
SYCA,20200206,10,2020,393,0.2859951663194099,0.16039325234810548,0.37323958711124705,median and lower/upper 95% credible intervals of capture probabilities on the first pass
SYCA,20201014,06,2020,394,0.30444178873203853,0.2584613257077195,0.3419898580346416,median and lower/upper 95% credible intervals of capture probabilities on the first pass
SYCA,20220201,06,2022,395,0.07579601555869703,0.015156216394506164,0.14490201151516996,median and lower/upper 95% credible intervals of capture probabilities on the first pass
