uid,domainID,siteID,namedLocation,startDate,laboratoryName,saltSampleID,sampleCode,analyte,finalConcentration,saltBelowDetectionQF,analysisDate,analyzedBy,sampleCondition,analyticalReplicateTCR,remarks,saltCheckStandardQF
"cb4a8efa-330f-4a6a-9cab-6b1b4e10a78d","D17","BIGC","BIGC.AOS.reaeration.station.02","2019-08-13T17:09Z","Aquatic Biogeochemistry Lab at Utah State University","BIGC.09.20190813.TCR","A00000097244","chloride",25.279,0,"2019-11-19T19:00Z","LIkHXDtHFXY=","OK",,"rerun",1
"1cc9b6e3-f608-4d3d-9028-c801a917c146","D17","BIGC","BIGC.AOS.reaeration.station.01","2019-08-13T17:09Z","Aquatic Biogeochemistry Lab at Utah State University","BIGC.01.20190813.TCR","A00000097236","chloride",25.556,0,"2019-11-19T19:00Z","LIkHXDtHFXY=","OK",,"rerun",1
"310c96c3-f027-4e32-b1dd-5be40847b1ff","D17","BIGC","BIGC.AOS.reaeration.station.01","2019-08-13T17:09Z","Aquatic Biogeochemistry Lab at Utah State University","BIGC.01.20190813.TCR","A00000097236","chloride",26.392,0,"2019-09-21T18:00Z","LIkHXDtHFXY=","OK",,,0
"c3885802-a424-4092-9354-008c9af17c30","D17","BIGC","BIGC.AOS.reaeration.station.02","2019-08-13T17:09Z","Aquatic Biogeochemistry Lab at Utah State University","BIGC.10.20190813.TCR","A00000097245","chloride",26.000,0,"2019-09-21T18:00Z","LIkHXDtHFXY=","OK",,,0
"94a344c7-f81b-4bea-a09c-82ec255f13fd","D17","BIGC","BIGC.AOS.reaeration.station.04","2019-08-13T17:09Z","Aquatic Biogeochemistry Lab at Utah State University","BIGC.B4.20190813.TCR","A00000097235","chloride",22.833,0,"2019-09-21T18:00Z","LIkHXDtHFXY=","OK",,,0
"172aebe7-645d-4119-bad0-0528400233ba","D17","BIGC","BIGC.AOS.reaeration.station.03","2019-08-13T17:09Z","Aquatic Biogeochemistry Lab at Utah State University","BIGC.14.20190813.TCR","A00000097249","chloride",25.788,0,"2019-09-21T18:00Z","LIkHXDtHFXY=","OK",,,0
"de899631-164c-4a68-aefb-4301b43c6358","D17","BIGC","BIGC","2019-08-13T17:09Z","Aquatic Biogeochemistry Lab at Utah State University","BIGC.00.20190813.TCR","A00000097086","chloride",46163.000,0,"2019-09-21T18:00Z","LIkHXDtHFXY=","OK",,,0
"ff9bf2b7-5cc6-4197-b389-4bdb62dd984c","D17","BIGC","BIGC.AOS.reaeration.station.01","2019-08-13T17:09Z","Aquatic Biogeochemistry Lab at Utah State University","BIGC.04.20190813.TCR","A00000097239","chloride",25.724,0,"2019-09-21T18:00Z","LIkHXDtHFXY=","OK",,,0
"cfa6d9d9-6584-4cbf-b6df-36435629ba31","D17","BIGC","BIGC.AOS.reaeration.station.02","2019-08-13T17:09Z","Aquatic Biogeochemistry Lab at Utah State University","BIGC.07.20190813.TCR","A00000097242","chloride",25.777,0,"2019-09-21T18:00Z","LIkHXDtHFXY=","OK",,,0
"c8bcf0b7-86bc-4062-be95-eef352b849a9","D17","BIGC","BIGC.AOS.reaeration.station.04","2019-08-13T17:09Z","Aquatic Biogeochemistry Lab at Utah State University","BIGC.18.20190813.TCR","A00000097253","chloride",26.042,0,"2019-09-21T18:00Z","LIkHXDtHFXY=","OK",,,0
"60c8067b-ba45-4b2a-bd28-ab64469784c9","D17","BIGC","BIGC.AOS.reaeration.station.03","2019-08-13T17:09Z","Aquatic Biogeochemistry Lab at Utah State University","BIGC.13.20190813.TCR","A00000097248","chloride",26.000,0,"2019-09-21T18:00Z","LIkHXDtHFXY=","OK",,,0
"f0068f02-431d-41fd-9709-911bce5f5ec9","D17","BIGC","BIGC.AOS.reaeration.station.04","2019-08-13T17:09Z","Aquatic Biogeochemistry Lab at Utah State University","BIGC.17.20190813.TCR","A00000097252","chloride",25.993,0,"2019-09-21T18:00Z","LIkHXDtHFXY=","OK",,,0
"a519b017-9934-4b43-9fa4-3c375223d693","D17","BIGC","BIGC.AOS.reaeration.station.01","2019-08-13T17:09Z","Aquatic Biogeochemistry Lab at Utah State University","BIGC.02.20190813.TCR","A00000097237","chloride",25.574,0,"2019-09-21T18:00Z","LIkHXDtHFXY=","OK",,,0
