uid,domainID,siteID,namedLocation,startDate,laboratoryName,saltSampleID,sampleCode,analyte,finalConcentration,saltBelowDetectionQF,analysisDate,analyzedBy,sampleCondition,analyticalReplicateTCR,remarks,saltCheckStandardQF
"7c257260-a9d7-4abc-8662-7424a79a4d43","D13","COMO","COMO.AOS.reaeration.station.03","2021-07-15T17:03Z","Loecke Lab at University of Kansas","COMO.15.20210715.TCR","A00000247907","bromide",0.25954,0,"2021-08-12T17:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"a7a1fe95-dce5-47b5-9e66-8b373510789c","D13","COMO","COMO.AOS.reaeration.station.03","2021-07-15T17:03Z","Loecke Lab at University of Kansas","COMO.14.20210715.TCR","A00000247923","bromide",0.26949,0,"2021-08-12T17:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"1660430d-8385-49ee-a9cf-b6ed609e30fa","D13","COMO","COMO.AOS.reaeration.station.02","2021-07-15T17:03Z","Loecke Lab at University of Kansas","COMO.10.20210715.TCR","A00000247843","bromide",0.31642,0,"2021-08-12T17:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"3fd99b4e-7490-4013-bfb7-c81878236ab0","D13","COMO","COMO.AOS.reaeration.station.01","2021-07-15T17:03Z","Loecke Lab at University of Kansas","COMO.01.20210715.TCR","A00000247842","bromide",0.29367,0,"2021-08-12T17:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"4d080281-9381-4e39-8552-a3c27d3d67db","D13","COMO","COMO.AOS.reaeration.station.01","2021-07-15T17:03Z","Loecke Lab at University of Kansas","COMO.05.20210715.TCR","A00000247906","bromide",0.28371,0,"2021-08-12T17:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"c86bbe31-874d-4054-b8b0-46f3628900c8","D13","COMO","COMO.AOS.reaeration.station.04","2021-07-15T17:03Z","Loecke Lab at University of Kansas","COMO.B4.20210715.TCR","A00000247921","bromide",,1,"2021-08-12T17:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"a29df86d-f9b9-45b7-973a-0f11df98e41b","D13","COMO","COMO.AOS.reaeration.station.04","2021-07-15T17:03Z","Loecke Lab at University of Kansas","COMO.19.20210715.TCR","A00000247924","bromide",0.28087,0,"2021-08-12T17:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"41daa823-a80f-4d85-802a-6ccd571c82dc","D13","COMO","COMO.AOS.reaeration.station.03","2021-07-15T17:03Z","Loecke Lab at University of Kansas","COMO.12.20210715.TCR","A00000247860","bromide",0.28798,0,"2021-08-12T17:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"1f26c7c4-8c8f-432f-b04e-3a675876e28c","D13","COMO","COMO.AOS.reaeration.station.03","2021-07-15T17:03Z","Loecke Lab at University of Kansas","COMO.13.20210715.TCR","A00000247844","bromide",0.2894,0,"2021-08-12T17:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"0b1d7a59-c4e9-4bc5-83c2-f1890d205bfd","D13","COMO","COMO.AOS.reaeration.station.02","2021-07-15T17:03Z","Loecke Lab at University of Kansas","COMO.07.20210715.TCR","A00000247859","bromide",0.27234,0,"2021-08-12T17:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
