uid,recorduid,domainID,siteID,namedLocation,hoboSampleID,startDate,measurementNumber,dateTimeLogger,lowRangeHobo,fullRangeHobo,waterTemp,fullRangeSpCondLinear,lowRangeSpCondLinear,fullRangeSpCondNonlinear,lowRangeSpCondNonlinear
"95ecc5c1-e34a-4abc-837b-17ee5c7d8552","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",939,"2021-07-15T19:52:01Z",13.90,13.60,11.27,18.43,18.84,18.56,18.97
"b99aeb83-10f1-44f7-840f-0d4ac13f29f1","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",213,"2021-07-15T17:51:01Z",13.10,12.90,9.89,18.13,18.41,18.24,18.52
"9c56e3e5-5c2b-4709-8e1c-a68dfde3bc11","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",89,"2021-07-15T17:30:21Z",13.00,12.90,9.63,18.26,18.40,18.36,18.50
"9699d521-f19e-49a9-909a-5b5367f03d0e","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",720,"2021-07-15T19:15:31Z",14.10,13.60,11.08,18.53,19.21,18.65,19.33
"94c42556-ad63-44fb-acf7-971a762617af","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",869,"2021-07-15T19:40:21Z",13.90,13.60,11.21,18.46,18.87,18.59,19.00
"1a42b4b7-1ddc-4668-98da-5556319ca435","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",348,"2021-07-15T18:13:31Z",29.30,26.00,10.18,36.27,40.87,36.48,41.11
"f9ede890-0bf7-43e3-900b-513aa558876d","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",245,"2021-07-15T17:56:21Z",13.20,12.90,9.96,18.10,18.52,18.20,18.63
"efc23884-13ee-4c14-b232-d2c5113e5d7d","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",1210,"2021-07-15T20:37:11Z",4.00,4.90,13.57,6.27,5.12,6.32,5.16
"af75dc8f-4967-477c-a522-2c744e6dcb2c","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",1252,"2021-07-15T20:44:11Z",6.10,6.80,20.39,7.46,6.69,7.49,6.72
"f9f724ce-75e0-4507-8674-fb0ae93acf6d","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",586,"2021-07-15T18:53:11Z",14.00,13.20,10.77,18.13,19.23,18.24,19.35
"525a33f5-1845-4a57-a391-72ef6eebb051","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",1100,"2021-07-15T20:18:51Z",13.90,13.60,11.52,18.32,18.72,18.44,18.85
"0fc870da-d97c-4687-878a-8cd77b6c8bf5","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",344,"2021-07-15T18:12:51Z",33.30,29.60,10.16,41.31,46.47,41.55,46.75
"88b92683-f4b1-40f9-b314-ecc6304df1c8","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",336,"2021-07-15T18:11:31Z",46.30,42.40,10.14,59.20,64.65,59.55,65.03
"11bf2066-d215-4860-ac68-779f0ca4a9f7","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",1085,"2021-07-15T20:16:21Z",14.00,13.60,11.53,18.31,18.85,18.44,18.98
"94fcb2f5-4824-45cd-91a3-0744b6babce0","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",22,"2021-07-15T17:19:11Z",2.70,4.80,25.58,4.75,2.67,4.74,2.67
"579ce53f-25a6-416f-aab5-25a9167f66a1","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",1128,"2021-07-15T20:23:31Z",13.90,13.60,11.50,18.33,18.73,18.45,18.86
"a560a384-2e61-4f98-870d-097c6619ecb5","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",788,"2021-07-15T19:26:51Z",13.80,13.60,11.24,18.45,18.72,18.57,18.85
"52d2327c-d45e-46bf-a1da-82774698ca61","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",380,"2021-07-15T18:18:51Z",16.80,15.60,10.24,21.72,23.40,21.85,23.54
"a00cc71c-4023-410b-a84a-b9a9fd7cde37","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",654,"2021-07-15T19:04:31Z",14.00,14.00,10.93,19.14,19.14,19.27,19.27
"3cc77c93-5d19-4882-8e96-faffa7c4af63","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",306,"2021-07-15T18:06:31Z",70.70,68.00,10.09,95.08,98.85,95.63,99.43
"ce3b108e-0179-4bed-a396-6f23903147c7","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",1236,"2021-07-15T20:41:31Z",4.80,6.00,17.01,7.08,5.66,7.13,5.70
"45135c72-61cd-412e-86b3-d588c3edf896","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",1228,"2021-07-15T20:40:11Z",4.50,4.90,15.74,5.95,5.47,6.00,5.51
"39741dc0-7f17-483c-91d5-4e7a3002bd1f","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",531,"2021-07-15T18:44:01Z",14.10,14.00,10.64,19.29,19.43,19.41,19.55
"ef279e59-9c3a-40bf-8db9-83cfb0dba2fb","ac4c4c68-f205-43a7-8da3-665a6d5dfbd5","D13","COMO","COMO.AOS.reaeration.station.04","COMO_S4_20210715","2021-07-15T17:03Z",340,"2021-07-15T18:12:11Z",38.90,35.20,10.14,49.15,54.32,49.44,54.64
