uid,recorduid,domainID,siteID,namedLocation,hoboSampleID,startDate,measurementNumber,dateTimeLogger,lowRangeHobo,fullRangeHobo,waterTemp,fullRangeSpCondLinear,lowRangeSpCondLinear,fullRangeSpCondNonlinear,lowRangeSpCondNonlinear
"9c6e22c8-3520-4fe0-be22-3beaf1ffaa5f","70086fdd-8d61-48f0-8e0c-a90a8fa96369","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20181217","2018-12-17T19:13Z",990,"2018-12-17T20:44:50Z",128.50,125.60,8.55,183.14,187.37,183.89,188.14
"70dfdbb3-207f-4aca-a133-c474e5ce1fe7","70086fdd-8d61-48f0-8e0c-a90a8fa96369","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20181217","2018-12-17T19:13Z",550,"2018-12-17T19:31:30Z",120.90,118.40,8.22,174.25,177.92,174.88,178.57
"d38b3242-e0a6-4aea-b472-3a9012b57aac","70086fdd-8d61-48f0-8e0c-a90a8fa96369","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20181217","2018-12-17T19:13Z",148,"2018-12-17T18:24:30Z",132.10,130.00,10.28,180.84,183.77,181.94,184.88
"f413ae7d-1998-4c4f-80d7-d1692ff65798","70086fdd-8d61-48f0-8e0c-a90a8fa96369","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20181217","2018-12-17T19:13Z",1489,"2018-12-17T22:08:00Z",128.30,125.60,8.80,181.88,185.79,182.68,186.61
"ef1a44e5-bc16-4c42-899c-bbfd08d64d32","70086fdd-8d61-48f0-8e0c-a90a8fa96369","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20181217","2018-12-17T19:13Z",99,"2018-12-17T18:16:20Z",2.60,6.40,14.67,7.97,3.24,8.03,3.26
"cbc36c2a-f201-415f-9f58-861c19cbc486","70086fdd-8d61-48f0-8e0c-a90a8fa96369","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20181217","2018-12-17T19:13Z",374,"2018-12-17T19:02:10Z",120.00,117.30,8.08,173.31,177.30,173.90,177.90
"287c45a4-7a46-40f4-ac80-a3586e63e98f","70086fdd-8d61-48f0-8e0c-a90a8fa96369","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20181217","2018-12-17T19:13Z",13,"2018-12-17T18:02:00Z",2.60,6.40,16.00,7.73,3.14,7.79,3.16
"92b6a616-cbb3-40aa-9cfa-092722bbef27","70086fdd-8d61-48f0-8e0c-a90a8fa96369","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20181217","2018-12-17T19:13Z",117,"2018-12-17T18:19:20Z",1.90,6.40,14.27,8.05,2.39,8.11,2.41
"6d3c5845-671c-43cf-b6d4-ae0ba47554cf","70086fdd-8d61-48f0-8e0c-a90a8fa96369","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20181217","2018-12-17T19:13Z",1040,"2018-12-17T20:53:10Z",128.50,126.40,8.58,184.16,187.21,184.92,187.99
"09e1402c-9331-4130-b48f-d40d1cfda3ee","70086fdd-8d61-48f0-8e0c-a90a8fa96369","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20181217","2018-12-17T19:13Z",1285,"2018-12-17T21:34:00Z",129.30,126.80,8.72,184.02,187.65,184.82,188.46
"d2cc8dee-cbdb-4494-9a1b-0883767928bd","70086fdd-8d61-48f0-8e0c-a90a8fa96369","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20181217","2018-12-17T19:13Z",434,"2018-12-17T19:12:10Z",120.30,117.30,8.11,173.16,177.59,173.76,178.21
"c3d7a77a-b847-41ba-beae-452ad8cf9c76","70086fdd-8d61-48f0-8e0c-a90a8fa96369","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20181217","2018-12-17T19:13Z",1117,"2018-12-17T21:06:00Z",128.60,126.40,8.64,183.85,187.05,184.62,187.84
"bf6f0b5a-76fa-4fef-acad-7721ca94a3f5","70086fdd-8d61-48f0-8e0c-a90a8fa96369","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20181217","2018-12-17T19:13Z",1511,"2018-12-17T22:11:40Z",128.40,125.60,8.79,181.93,185.98,182.73,186.80
"09543f81-7bc0-460a-9ebf-6392ddad7022","70086fdd-8d61-48f0-8e0c-a90a8fa96369","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20181217","2018-12-17T19:13Z",492,"2018-12-17T19:21:50Z",120.10,117.30,8.16,172.92,177.05,173.53,177.67
"c0c057f6-1147-4ddd-8c9f-ae780fd7c07c","70086fdd-8d61-48f0-8e0c-a90a8fa96369","D17","BIGC","BIGC.AOS.reaeration.station.01","BIGC_S1_20181217","2018-12-17T19:13Z",638,"2018-12-17T19:46:10Z",120.70,118.00,8.28,173.36,177.33,174.01,177.99
