uid,recorduid,domainID,siteID,namedLocation,hoboSampleID,startDate,measurementNumber,dateTimeLogger,lowRangeHobo,fullRangeHobo,waterTemp,fullRangeSpCondLinear,lowRangeSpCondLinear,fullRangeSpCondNonlinear,lowRangeSpCondNonlinear
"a6cb3302-ef64-4d0a-b798-363ee04bc680","c01fa002-2a12-4337-840b-7c509b0c62eb","D11","BLUE","BLUE.AOS.reaeration.station.01","BLUE_S1_20190530","2019-05-30T16:44Z",51,"2019-05-30T16:08:20Z",2.10,2.80,24.43,2.83,2.12,2.83,2.12
"314aaaf5-adbb-41a5-a2c9-678f3b9d2e47","c01fa002-2a12-4337-840b-7c509b0c62eb","D11","BLUE","BLUE.AOS.reaeration.station.01","BLUE_S1_20190530","2019-05-30T16:44Z",1070,"2019-05-30T18:58:10Z",533.70,532.40,21.62,569.14,570.53,571.26,572.65
"7eeef321-b539-4796-8fc9-034b6478d89b","c01fa002-2a12-4337-840b-7c509b0c62eb","D11","BLUE","BLUE.AOS.reaeration.station.01","BLUE_S1_20190530","2019-05-30T16:44Z",24,"2019-05-30T16:03:50Z",2.10,2.80,24.38,2.83,2.13,2.84,2.13
"0001e7a2-9195-42a5-a33b-21e8ceee8dd2","c01fa002-2a12-4337-840b-7c509b0c62eb","D11","BLUE","BLUE.AOS.reaeration.station.01","BLUE_S1_20190530","2019-05-30T16:44Z",1380,"2019-05-30T19:49:50Z",2.00,15.80,25.71,15.59,1.97,15.57,1.97
"0b9db409-661b-4c87-8ed5-fc6d5d0e52e1","c01fa002-2a12-4337-840b-7c509b0c62eb","D11","BLUE","BLUE.AOS.reaeration.station.01","BLUE_S1_20190530","2019-05-30T16:44Z",540,"2019-05-30T17:29:50Z",3.40,5.00,27.75,4.75,3.23,4.73,3.22
"2bbcef2f-94dd-4aec-ab38-6147d0642352","c01fa002-2a12-4337-840b-7c509b0c62eb","D11","BLUE","BLUE.AOS.reaeration.station.01","BLUE_S1_20190530","2019-05-30T16:44Z",61,"2019-05-30T16:10:00Z",2.10,5.00,24.46,5.05,2.12,5.06,2.12
"9a643950-8173-43f1-b4d3-f6dd41329623","c01fa002-2a12-4337-840b-7c509b0c62eb","D11","BLUE","BLUE.AOS.reaeration.station.01","BLUE_S1_20190530","2019-05-30T16:44Z",1274,"2019-05-30T19:32:10Z",537.30,536.00,21.91,569.62,571.00,571.58,572.96
"01bb2fb4-a69a-454e-a853-23c3f772733e","c01fa002-2a12-4337-840b-7c509b0c62eb","D11","BLUE","BLUE.AOS.reaeration.station.01","BLUE_S1_20190530","2019-05-30T16:44Z",945,"2019-05-30T18:37:20Z",531.90,530.20,21.48,568.42,570.24,570.61,572.44
"0536fe9c-d7d7-45a2-b662-4609a7733118","c01fa002-2a12-4337-840b-7c509b0c62eb","D11","BLUE","BLUE.AOS.reaeration.station.01","BLUE_S1_20190530","2019-05-30T16:44Z",54,"2019-05-30T16:08:50Z",2.10,5.00,24.45,5.05,2.12,5.06,2.12
"6860d6b5-358d-40c1-adaa-9ae758c9ce47","c01fa002-2a12-4337-840b-7c509b0c62eb","D11","BLUE","BLUE.AOS.reaeration.station.01","BLUE_S1_20190530","2019-05-30T16:44Z",1113,"2019-05-30T19:05:20Z",534.20,532.70,21.69,568.65,570.25,570.73,572.33
