uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"c9a3d58f-d115-4147-83b0-c037e19a6732","D11","BLUE","BLUE.AOS.reaeration.station.01","2019-05-30T16:44Z",56.00,"BLUE_S1_20190530"
"0aec3443-f10b-41ef-80bf-a6f353dd5133","D11","BLUE","BLUE.AOS.reaeration.station.04","2019-05-30T16:44Z",432.00,"BLUE_S4_20190530"
