uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"af1d2274-5fa6-49ec-91be-3c4f8b4b04d9","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-09-11T12:24Z",64.00,"CUPE_S1_20170911"
"7938885a-cbc3-4fa1-bdfd-6148b86256b8","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-09-11T12:24Z",327.00,"CUPE_S4_20170911"
