uid,domainID,siteID,namedLocation,startDate,plateauCollectTime,replicateNumber,syringeID,gasSampleID,saltTracerSampleID,remarks,incompleteExperimentQF
"27d9e2c1-45f3-4218-b0bd-d05ad587761f","D13","COMO","COMO.AOS.reaeration.station.03","2017-08-02T16:02Z","2017-08-02T18:04Z",3,"COMO.13.20170802","COMO.13.20170802.GAS","COMO.13.20170802.TCR",,
"7f7d63da-4513-4045-8957-8171a55dde2d","D13","COMO","COMO.AOS.reaeration.station.01","2017-08-02T16:02Z","2017-08-02T17:52Z",2,"COMO.02.20170802","COMO.02.20170802.GAS","COMO.02.20170802.TCR",,
"df826f95-a9eb-4d70-b767-0c8e3ec65ddb","D13","COMO","COMO.AOS.reaeration.station.01","2017-08-02T16:02Z","2017-08-02T17:52Z",5,"COMO.05.20170802","COMO.05.20170802.GAS","COMO.05.20170802.TCR",,
"23ef0ff0-dbd9-4075-a950-5922b7855f57","D13","COMO","COMO.AOS.reaeration.station.04","2017-08-02T16:02Z","2017-08-02T18:08Z",1,"COMO.16.20170802","COMO.16.20170802.GAS","COMO.16.20170802.TCR",,
"f701059d-9b48-43fa-a816-e276adf3c317","D13","COMO","COMO.AOS.reaeration.station.04","2017-08-02T16:02Z","2017-08-02T18:08Z",2,"COMO.17.20170802","COMO.17.20170802.GAS","COMO.17.20170802.TCR",,
"5d8c7e53-3ce4-4381-a2f6-60e929818f71","D13","COMO","COMO.AOS.reaeration.station.02","2017-08-02T16:02Z","2017-08-02T17:59Z",1,"COMO.06.20170802","COMO.06.20170802.GAS","COMO.06.20170802.TCR",,
"505f022b-eb5b-483e-98c5-136b84aa97f6","D13","COMO","COMO.AOS.reaeration.station.03","2017-08-02T16:02Z","2017-08-02T18:04Z",4,"COMO.14.20170802","COMO.14.20170802.GAS","COMO.14.20170802.TCR",,
"eef0e220-2ff1-49b4-90aa-2a2fe3169541","D13","COMO","COMO.AOS.reaeration.station.02","2017-08-02T16:02Z","2017-08-02T17:59Z",4,"COMO.09.20170802","COMO.09.20170802.GAS","COMO.09.20170802.TCR",,
"45d24d3b-1b7c-408e-ac38-6ab2e7983560","D13","COMO","COMO.AOS.reaeration.station.04","2017-08-02T16:02Z","2017-08-02T18:08Z",4,"COMO.19.20170802","COMO.19.20170802.GAS","COMO.19.20170802.TCR",,
"a8df76cb-4307-478e-9726-cfa0d44f5fe2","D13","COMO","COMO.AOS.reaeration.station.02","2017-08-02T16:02Z","2017-08-02T17:59Z",2,"COMO.07.20170802","COMO.07.20170802.GAS","COMO.07.20170802.TCR",,
"ee767b03-0f29-4759-8e02-97d87bdf5532","D13","COMO","COMO.AOS.reaeration.station.03","2017-08-02T16:02Z","2017-08-02T18:04Z",2,"COMO.12.20170802","COMO.12.20170802.GAS","COMO.12.20170802.TCR",,
"8eeca201-41c5-4c62-95ff-b292380359b6","D13","COMO","COMO.AOS.reaeration.station.04","2017-08-02T16:02Z","2017-08-02T18:08Z",5,"COMO.20.20170802","COMO.20.20170802.GAS","COMO.20.20170802.TCR",,
"02577faf-2c6f-4477-ac06-37e9619fb7fd","D13","COMO","COMO.AOS.reaeration.station.02","2017-08-02T16:02Z","2017-08-02T17:59Z",5,"COMO.10.20170802","COMO.10.20170802.GAS","COMO.10.20170802.TCR",,
"93ce55d4-2943-417a-9b4e-08f67ee39d43","D13","COMO","COMO.AOS.reaeration.station.01","2017-08-02T16:02Z","2017-08-02T17:52Z",4,"COMO.04.20170802","COMO.04.20170802.GAS","COMO.04.20170802.TCR",,
"b26772ea-0517-416e-b28e-6569f9ac1df3","D13","COMO","COMO.AOS.reaeration.station.03","2017-08-02T16:02Z","2017-08-02T18:04Z",5,"COMO.15.20170802","COMO.15.20170802.GAS","COMO.15.20170802.TCR",,
"f5f33922-53b1-4419-a4ab-5a2f1ca7c5c1","D13","COMO","COMO.AOS.reaeration.station.04","2017-08-02T16:02Z","2017-08-02T18:08Z",3,"COMO.18.20170802","COMO.18.20170802.GAS","COMO.18.20170802.TCR",,
"dbd1d035-f6ac-4149-be2a-b5a3ae8d650e","D13","COMO","COMO.AOS.reaeration.station.03","2017-08-02T16:02Z","2017-08-02T18:04Z",1,"COMO.11.20170802","COMO.11.20170802.GAS","COMO.11.20170802.TCR",,
"9210af49-fa62-416f-b7e6-ff11fc566339","D13","COMO","COMO.AOS.reaeration.station.02","2017-08-02T16:02Z","2017-08-02T17:59Z",3,"COMO.08.20170802","COMO.08.20170802.GAS","COMO.08.20170802.TCR",,
"1b6f026b-dab0-4279-8021-98b9b9ed304d","D13","COMO","COMO.AOS.reaeration.station.01","2017-08-02T16:02Z","2017-08-02T17:52Z",3,"COMO.03.20170802","COMO.03.20170802.GAS","COMO.03.20170802.TCR",,
"91973d76-b20a-4059-9cf4-8fe2532afae7","D13","COMO","COMO.AOS.reaeration.station.01","2017-08-02T16:02Z","2017-08-02T17:52Z",1,"COMO.01.20170802","COMO.01.20170802.GAS","COMO.01.20170802.TCR",,
"bdc1b39a-93c6-4434-9466-1b8e1fb22164","D13","COMO","COMO.AOS.reaeration.station.03","2017-08-08T16:40Z","2017-08-08T17:59Z",5,"COMO.15.20170808","COMO.15.20170808.GAS","COMO.15.20170808.TCR",,
"d7ed47c6-7d09-4005-8740-6d18ce8a2d5b","D13","COMO","COMO.AOS.reaeration.station.03","2017-08-08T16:40Z","2017-08-08T17:59Z",4,"COMO.14.20170808","COMO.14.20170808.GAS","COMO.14.20170808.TCR",,
"2fc81ce9-f1c0-4936-b167-8de886ce72f9","D13","COMO","COMO.AOS.reaeration.station.04","2017-08-08T16:40Z","2017-08-08T18:03Z",4,"COMO.19.20170808","COMO.19.20170808.GAS","COMO.19.20170808.TCR",,
"a8b7d3bc-b3b5-4c09-92d8-9be41fac40de","D13","COMO","COMO.AOS.reaeration.station.03","2017-08-08T16:40Z","2017-08-08T17:59Z",3,"COMO.13.20170808","COMO.13.20170808.GAS","COMO.13.20170808.TCR",,
