uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"44f48642-a062-46e9-a3e7-c794e1c608c7","D09","PRPO","PRPO.AOS.riparian.point.10","2019-10-07T22:50Z","2019-10-08T18:39Z",4,"PRPO.20191007.10.4.fyke","PIMPRO","Pimephales promelas",,16684,"estimated",,"0000-0002-6068-4956",
"63812052-1c57-4883-87e3-d13169ce393e","D09","PRPO","PRPO.AOS.riparian.point.10","2019-10-07T22:50Z","2019-10-08T18:39Z",4,"PRPO.20191007.10.4.fyke","PIMPRO","Pimephales promelas",,18,"actual",,"0000-0002-6068-4956",
"393163fe-bbf2-436f-9795-f8d0bf41462f","D09","PRPO","PRPO.AOS.riparian.point.05","2019-10-07T23:10Z","2019-10-08T17:27Z",4,"PRPO.20191007.05.4.fyke","PIMPRO","Pimephales promelas",,99,"actual",,"0000-0002-6068-4956",
"0ccc484b-24b5-4cbf-a440-7585d2c42eb8","D09","PRPO","PRPO.AOS.riparian.point.05","2019-10-07T23:10Z","2019-10-08T17:27Z",4,"PRPO.20191007.05.4.fyke","PIMPRO","Pimephales promelas",,5518,"estimated",,"0000-0002-6068-4956",
"1dc5b96e-78e0-4634-b11a-6e380f9b7c6f","D09","PRPO","PRPO.AOS.riparian.point.07","2019-10-07T23:27Z","2019-10-08T19:51Z",4,"PRPO.20191007.07.4.fyke","PIMPRO","Pimephales promelas",,39,"actual",,"0000-0002-6068-4956",
"aec57a95-5b29-44a1-9e7e-3db4f610c204","D09","PRPO","PRPO.AOS.riparian.point.07","2019-10-07T23:27Z","2019-10-08T19:51Z",4,"PRPO.20191007.07.4.fyke","PIMPRO","Pimephales promelas",,2408,"estimated",,"0000-0002-6068-4956","Fish per scoop based on reach 10 count"
"9c4cc948-82a7-4a35-8a5e-428475fc0da6","D09","PRPO","PRPO.AOS.riparian.point.01","2019-10-09T00:06Z","2019-10-09T15:04Z",4,"PRPO.20191008.01.4.fyke","PIMPRO","Pimephales promelas",,3822,"estimated",,"0000-0002-6068-4956","Hole in net. Collection basket collapsed due to wind several thousand fish lost."
"54a59156-e517-46ec-ab93-f2b37abec10d","D09","PRPO","PRPO.AOS.riparian.point.01","2019-10-09T00:06Z","2019-10-09T15:04Z",4,"PRPO.20191008.01.4.fyke","PIMPRO","Pimephales promelas",,72,"actual",,"0000-0002-6068-4956",
"c07388ec-ab4b-4755-b961-4464fadefb4f","D09","PRPO","PRPO.AOS.riparian.point.02","2019-10-09T00:15Z","2019-10-09T16:51Z",4,"PRPO.20191008.02.4.fyke","PIMPRO","Pimephales promelas",,214,"actual",,"0000-0002-6068-4956",
"a6917223-a221-48cc-8dd7-ee1468c62d54","D09","PRPO","PRPO.AOS.riparian.point.02","2019-10-09T00:15Z","2019-10-09T16:51Z",4,"PRPO.20191008.02.4.fyke","PIMPRO","Pimephales promelas",,2262,"estimated",,"0000-0002-6068-4956",
"7767b448-956d-45da-b2d1-93a6012d8f77","D09","PRPO","PRPO.AOS.riparian.point.06","2019-10-09T00:28Z","2019-10-09T16:04Z",4,"PRPO.20191008.06.4.fyke","PIMPRO","Pimephales promelas",,3795,"estimated",,"0000-0002-6068-4956",
"2a856312-5cfd-4fa4-b532-5b268582c429","D09","PRPO","PRPO.AOS.riparian.point.06","2019-10-09T00:28Z","2019-10-09T16:04Z",4,"PRPO.20191008.06.4.fyke","PIMPRO","Pimephales promelas",,52,"actual",,"0000-0002-6068-4956",
"92475c9c-d24d-4d09-bc9c-ec542840f271","D09","PRPO","PRPO.AOS.riparian.point.07","2019-10-09T01:22Z","2019-10-09T01:50Z",1,"PRPO.20191008.07.1.e-fisher","PIMPRO","Pimephales promelas",,68,"actual",,"0000-0002-6068-4956",
"99e80b1c-6b25-455b-b307-06e0cc193026","D09","PRPO","PRPO.AOS.riparian.point.07","2019-10-09T02:40Z","2019-10-09T02:56Z",2,"PRPO.20191008.07.2.e-fisher","PIMPRO","Pimephales promelas",,47,"actual",,"0000-0002-6068-4956",
"3d1436b3-5a29-48a9-89ed-8c311af929e1","D09","PRPO","PRPO.AOS.riparian.point.07","2019-10-09T03:26Z","2019-10-09T03:42Z",3,"PRPO.20191008.07.3.e-fisher","PIMPRO","Pimephales promelas",,37,"actual",,"0000-0002-6068-4956",
