uid,domainID,siteID,namedLocation,startDate,plateauCollectTime,replicateNumber,syringeID,gasSampleID,saltTracerSampleID,remarks,incompleteExperimentQF
"3e113fbd-23bd-4db7-b49f-525070d2ec58","D01","HOPB","HOPB.AOS.reaeration.station.04","2020-11-12T15:50Z","2020-11-12T18:52Z",4,"HOPB.19.20201112","HOPB.19.20201112.GAS","HOPB.19.20201112.TCR",,
"3219fd26-d031-4c61-ae06-d1ddf37ea6c8","D01","HOPB","HOPB.AOS.reaeration.station.04","2020-11-12T15:50Z","2020-11-12T18:52Z",2,"HOPB.17.20201112","HOPB.17.20201112.GAS","HOPB.17.20201112.TCR",,
"1b12cf55-b87a-49c1-a48e-b75a39fceb9e","D01","HOPB","HOPB.AOS.reaeration.station.03","2020-11-12T15:50Z","2020-11-12T18:45Z",1,"HOPB.11.20201112","HOPB.11.20201112.GAS","HOPB.11.20201112.TCR",,
"00136be1-9a49-4ad1-be5a-5a0cca2dd56f","D01","HOPB","HOPB.AOS.reaeration.station.02","2020-11-12T15:50Z","2020-11-12T18:38Z",5,"HOPB.10.20201112","HOPB.10.20201112.GAS","HOPB.10.20201112.TCR",,
"2d7e08b0-4200-40fb-a165-8727a08c40b4","D01","HOPB","HOPB.AOS.reaeration.station.01","2020-11-12T15:50Z","2020-11-12T18:31Z",1,"HOPB.01.20201112","HOPB.01.20201112.GAS","HOPB.01.20201112.TCR",,
"07040bfb-c02c-4280-9588-b213695f42bc","D01","HOPB","HOPB.AOS.reaeration.station.02","2020-11-12T15:50Z","2020-11-12T18:38Z",3,"HOPB.08.20201112","HOPB.08.20201112.GAS","HOPB.08.20201112.TCR",,
"e675cc3b-3445-4798-814d-934991d684f1","D01","HOPB","HOPB.AOS.reaeration.station.04","2020-11-12T15:50Z","2020-11-12T18:52Z",5,"HOPB.20.20201112","HOPB.20.20201112.GAS","HOPB.20.20201112.TCR",,
"e3a494b5-ef4b-494d-b39b-af078e056b6e","D01","HOPB","HOPB.AOS.reaeration.station.02","2020-11-12T15:50Z","2020-11-12T18:38Z",2,"HOPB.07.20201112","HOPB.07.20201112.GAS","HOPB.07.20201112.TCR",,
"be590a44-b8de-43f6-8226-bad187e1bf41","D01","HOPB","HOPB.AOS.reaeration.station.03","2020-11-12T15:50Z","2020-11-12T18:45Z",4,"HOPB.14.20201112","HOPB.14.20201112.GAS","HOPB.14.20201112.TCR",,
"ad578660-ab4d-4a0e-83da-619e805e1a9d","D01","HOPB","HOPB.AOS.reaeration.station.04","2020-11-12T15:50Z","2020-11-12T18:52Z",1,"HOPB.16.20201112","HOPB.16.20201112.GAS","HOPB.16.20201112.TCR",,
"383e86ff-bb00-4c60-880b-f078364dee6d","D01","HOPB","HOPB.AOS.reaeration.station.02","2020-11-12T15:50Z","2020-11-12T18:38Z",1,"HOPB.06.20201112","HOPB.06.20201112.GAS","HOPB.06.20201112.TCR",,
"06c3ee55-11e1-492a-8fb0-ab28abe223e3","D01","HOPB","HOPB.AOS.reaeration.station.01","2020-11-12T15:50Z","2020-11-12T18:31Z",2,"HOPB.02.20201112","HOPB.02.20201112.GAS","HOPB.02.20201112.TCR",,
"110e7613-cadc-4dc3-a5d7-d01c2cf65b3f","D01","HOPB","HOPB.AOS.reaeration.station.02","2020-11-12T15:50Z","2020-11-12T18:38Z",4,"HOPB.09.20201112","HOPB.09.20201112.GAS","HOPB.09.20201112.TCR",,
"82b41b9e-e963-4185-b5bd-ebe346fccc95","D01","HOPB","HOPB.AOS.reaeration.station.03","2020-11-12T15:50Z","2020-11-12T18:45Z",3,"HOPB.13.20201112","HOPB.13.20201112.GAS","HOPB.13.20201112.TCR",,
"81e0d795-e03f-4954-976f-9b0482619c9d","D01","HOPB","HOPB.AOS.reaeration.station.01","2020-11-12T15:50Z","2020-11-12T18:31Z",4,"HOPB.04.20201112","HOPB.04.20201112.GAS","HOPB.04.20201112.TCR",,
"74a3d846-6673-4bac-95ac-cd701e203fce","D01","HOPB","HOPB.AOS.reaeration.station.03","2020-11-12T15:50Z","2020-11-12T18:45Z",5,"HOPB.15.20201112","HOPB.15.20201112.GAS","HOPB.15.20201112.TCR",,
"7c26d2b4-7884-4b2e-8572-d4018882e030","D01","HOPB","HOPB.AOS.reaeration.station.04","2020-11-12T15:50Z","2020-11-12T18:52Z",3,"HOPB.18.20201112","HOPB.18.20201112.GAS","HOPB.18.20201112.TCR",,
"e36696f5-87bb-4949-a565-d73c417145a8","D01","HOPB","HOPB.AOS.reaeration.station.03","2020-11-12T15:50Z","2020-11-12T18:45Z",2,"HOPB.12.20201112","HOPB.12.20201112.GAS","HOPB.12.20201112.TCR",,
"541c5b3d-5f1c-4377-bd8a-a046fdba44cc","D01","HOPB","HOPB.AOS.reaeration.station.01","2020-11-12T15:50Z","2020-11-12T18:31Z",5,"HOPB.05.20201112","HOPB.05.20201112.GAS","HOPB.05.20201112.TCR",,
"53666540-0d96-41cf-9e82-0289deed8b55","D01","HOPB","HOPB.AOS.reaeration.station.01","2020-11-12T15:50Z","2020-11-12T18:31Z",3,"HOPB.03.20201112","HOPB.03.20201112.GAS","HOPB.03.20201112.TCR",,
