uid,domainID,siteID,namedLocation,startDate,plateauCollectTime,replicateNumber,syringeID,gasSampleID,saltTracerSampleID,remarks,incompleteExperimentQF
"6c04da28-7d26-494e-9391-1e084f375806","D12","BLDE","BLDE.AOS.reaeration.station.01","2018-09-25T11:35Z","2018-09-25T17:35Z",2,"BLDE.02.20180925","BLDE.02.20180925.GAS","BLDE.02.20180925.TCR",,
"c72c6720-f9f5-4e71-9aee-50d0bde792d9","D12","BLDE","BLDE.AOS.reaeration.station.02","2018-09-25T11:35Z","2018-09-25T17:35Z",2,"BLDE.07.20180925","BLDE.07.20180925.GAS","BLDE.07.20180925.TCR",,
"3ef4fd1c-43a1-4d16-8867-854e0adcee92","D12","BLDE","BLDE.AOS.reaeration.station.01","2018-09-25T11:35Z","2018-09-25T17:35Z",4,"BLDE.04.20180925","BLDE.04.20180925.GAS","BLDE.04.20180925.TCR",,
"cdee2250-f066-43b9-bdc7-caea5f826744","D12","BLDE","BLDE.AOS.reaeration.station.01","2018-09-25T11:35Z","2018-09-25T17:35Z",5,"BLDE.05.20180925","BLDE.05.20180925.GAS","BLDE.05.20180925.TCR",,
"4b4c4b0b-a3ca-45dd-8cbe-dba4a172cc37","D12","BLDE","BLDE.AOS.reaeration.station.01","2018-09-25T11:35Z","2018-09-25T17:35Z",1,"BLDE.01.20180925","BLDE.01.20180925.GAS","BLDE.01.20180925.TCR",,
"a827706b-46be-45fc-a137-7fb90b56a8d5","D12","BLDE","BLDE.AOS.reaeration.station.01","2018-09-25T11:35Z","2018-09-25T17:35Z",3,"BLDE.03.20180925","BLDE.03.20180925.GAS","BLDE.03.20180925.TCR",,
"9928a63e-e148-4699-b096-bf6355d8fde5","D12","BLDE","BLDE.AOS.reaeration.station.02","2018-09-25T11:35Z","2018-09-25T17:35Z",5,"BLDE.10.20180925","BLDE.10.20180925.GAS","BLDE.10.20180925.TCR",,
"a7a94322-bb08-4e67-ac46-21dfc7141fe0","D12","BLDE","BLDE.AOS.reaeration.station.02","2018-09-25T11:35Z","2018-09-25T17:35Z",3,"BLDE.08.20180925","BLDE.08.20180925.GAS","BLDE.08.20180925.TCR",,
"110572db-7de3-42f9-b867-b6e1d178ae03","D12","BLDE","BLDE.AOS.reaeration.station.02","2018-09-25T11:35Z","2018-09-25T17:35Z",4,"BLDE.09.20180925","BLDE.09.20180925.GAS","BLDE.09.20180925.TCR",,
"65fd2ea2-7217-4c4b-b6fd-4ca0441987c3","D12","BLDE","BLDE.AOS.reaeration.station.02","2018-09-25T11:35Z","2018-09-25T17:35Z",1,"BLDE.06.20180925","BLDE.06.20180925.GAS","BLDE.06.20180925.TCR",,
"3afec499-11f5-478a-b655-5adb2fcff430","D12","BLDE","BLDE.AOS.reaeration.station.03","2018-09-25T11:40Z","2018-09-25T17:40Z",2,"BLDE.12.20180925","BLDE.12.20180925.GAS","BLDE.12.20180925.TCR",,
"3d61f999-e06f-4d70-bef6-ba9727ea7b21","D12","BLDE","BLDE.AOS.reaeration.station.03","2018-09-25T11:40Z","2018-09-25T17:40Z",1,"BLDE.11.20180925","BLDE.11.20180925.GAS","BLDE.11.20180925.TCR",,
"2c2d0b9a-1b54-4346-b63d-01003a8f748c","D12","BLDE","BLDE.AOS.reaeration.station.03","2018-09-25T11:40Z","2018-09-25T17:40Z",4,"BLDE.14.20180925","BLDE.14.20180925.GAS","BLDE.14.20180925.TCR",,
"3de394d0-7094-433c-905b-113affe3085b","D12","BLDE","BLDE.AOS.reaeration.station.03","2018-09-25T11:40Z","2018-09-25T17:40Z",3,"BLDE.13.20180925","BLDE.13.20180925.GAS","BLDE.13.20180925.TCR",,
"191300fb-6716-422e-bc77-3f1cbf030d51","D12","BLDE","BLDE.AOS.reaeration.station.03","2018-09-25T11:40Z","2018-09-25T17:40Z",5,"BLDE.15.20180925","BLDE.15.20180925.GAS","BLDE.15.20180925.TCR",,
"237c92bb-0f74-4ef0-b56e-64841e61e9e0","D12","BLDE","BLDE.AOS.reaeration.station.04","2018-09-25T11:45Z","2018-09-25T17:45Z",1,"BLDE.16.20180925","BLDE.16.20180925.GAS","BLDE.16.20180925.TCR",,
"2234fc58-4936-457f-8867-2734221e4dd3","D12","BLDE","BLDE.AOS.reaeration.station.04","2018-09-25T11:45Z","2018-09-25T17:45Z",2,"BLDE.17.20180925","BLDE.17.20180925.GAS","BLDE.17.20180925.TCR",,
"37f8b1bf-4379-445c-b34e-5c3d635d1bbe","D12","BLDE","BLDE.AOS.reaeration.station.04","2018-09-25T11:45Z","2018-09-25T17:45Z",5,"BLDE.20.20180925","BLDE.20.20180925.GAS","BLDE.20.20180925.TCR",,
"1bd66272-3573-4583-a51e-0e5a6ee9a2aa","D12","BLDE","BLDE.AOS.reaeration.station.04","2018-09-25T11:45Z","2018-09-25T17:45Z",4,"BLDE.19.20180925","BLDE.19.20180925.GAS","BLDE.19.20180925.TCR",,
"3bd3f061-880a-4b0c-adda-3e2a66bfb5b2","D12","BLDE","BLDE.AOS.reaeration.station.04","2018-09-25T11:45Z","2018-09-25T17:45Z",3,"BLDE.18.20180925","BLDE.18.20180925.GAS","BLDE.18.20180925.TCR",,
