uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"f9dc3c3b-f35d-4e7f-8741-07333cebf4d6","D10","ARIK","ARIK.AOS.fish.point.01","2019-10-14T19:14Z","2019-10-14T19:39Z",1,"ARIK.20191014.01.1.e-fisher","GAMAFF","Gambusia affinis",,101,"actual",,"0000-0002-5760-9269",
"367e3b75-33ee-4555-9919-a17422e9b80c","D10","ARIK","ARIK.AOS.fish.point.01","2019-10-14T20:52Z","2019-10-14T21:07Z",2,"ARIK.20191014.01.2.e-fisher","GAMAFF","Gambusia affinis",,206,"actual",,"0000-0002-5760-9269",
"f384ffc6-ba71-4a90-b5c2-5e6b392c3a32","D10","ARIK","ARIK.AOS.fish.point.01","2019-10-14T20:53Z","2019-10-14T22:06Z",3,"ARIK.20191014.01.3.e-fisher","GAMAFF","Gambusia affinis",,134,"actual",,"0000-0002-5760-9269",
"97d2f83e-46de-44c1-9baa-fb29e3a65d72","D10","ARIK","ARIK.AOS.fish.point.02","2019-10-15T14:56Z","2019-10-15T15:30Z",1,"ARIK.20191015.02.1.e-fisher","GAMAFF","Gambusia affinis",,287,"actual",,"0000-0002-5760-9269",
"700bc92a-1c8e-45cf-b98f-335c60ef4d2f","D10","ARIK","ARIK.AOS.fish.point.05","2019-10-15T17:36Z","2019-10-15T17:52Z",1,"ARIK.20191015.05.1.e-fisher","GAMAFF","Gambusia affinis",,8,"actual",,"0000-0002-5760-9269",
"d2695af7-bd7d-4a4a-be72-1c385b2e634a","D10","ARIK","ARIK.AOS.fish.point.06","2019-10-15T18:36Z","2019-10-15T19:07Z",1,"ARIK.20191015.06.1.e-fisher","GAMAFF","Gambusia affinis",,153,"actual",,"0000-0002-5760-9269",
"aad946b2-cbd2-4845-82af-eeae9c9b2ef7","D10","ARIK","ARIK.AOS.fish.point.06","2019-10-15T20:16Z","2019-10-15T20:37Z",2,"ARIK.20191015.06.2.e-fisher","GAMAFF","Gambusia affinis",,170,"actual",,"0000-0002-5760-9269",
"3c838098-0b88-48e5-a05c-21a2a4cc72fe","D10","ARIK","ARIK.AOS.fish.point.06","2019-10-15T21:15Z","2019-10-15T21:32Z",3,"ARIK.20191015.06.3.e-fisher","GAMAFF","Gambusia affinis",,122,"actual",,"0000-0002-5760-9269",
"ab1a952d-45fc-4d04-969c-82dc3cd3345d","D10","ARIK","ARIK.AOS.fish.point.07","2019-10-16T14:57Z","2019-10-16T15:19Z",1,"ARIK.20191016.07.1.e-fisher","GAMAFF","Gambusia affinis",,270,"actual",,"0000-0002-5760-9269",
"521c8ebc-f42d-4974-af8c-1074ce6bd426","D10","ARIK","ARIK.AOS.fish.point.09","2019-10-16T16:35Z","2019-10-16T17:15Z",1,"ARIK.20191016.09.1.e-fisher","GAMAFF","Gambusia affinis",,219,"actual",,"0000-0002-5760-9269",
"8805868c-815d-4bca-b4f0-7c37e942b394","D10","ARIK","ARIK.AOS.fish.point.09","2019-10-16T19:22Z","2019-10-16T19:55Z",2,"ARIK.20191016.09.2.e-fisher","GAMAFF","Gambusia affinis",,220,"actual",,"0000-0002-5760-9269",
"fcb3c968-b6e2-4a50-b045-083655b353a4","D10","ARIK","ARIK.AOS.fish.point.09","2019-10-16T20:45Z","2019-10-16T21:10Z",3,"ARIK.20191016.09.3.e-fisher","LEPCYA","Lepomis cyanellus",,1,"actual",,"0000-0002-5760-9269",
"8483605d-851f-45d3-a66f-543355a5a314","D10","ARIK","ARIK.AOS.fish.point.09","2019-10-16T20:45Z","2019-10-16T21:10Z",3,"ARIK.20191016.09.3.e-fisher","GAMAFF","Gambusia affinis",,123,"actual",,"0000-0002-5760-9269",
