uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"0046be7b-99c1-44ed-9a41-c64c7fc951ce","D10","ARIK","ARIK.AOS.reaeration.station.02","2020-12-15T23:48Z",180.00,"ARIK_S4_20201215"
"1b67aa11-a42d-4ae3-b833-4603303864fb","D10","ARIK","ARIK.AOS.reaeration.station.01","2020-12-15T23:48Z",20.00,"ARIK_S1_20201215"
