uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"f0d9e09b-a48c-4cb8-bce0-4bf88208b902","D04","GUIL","GUIL.AOS.reaeration.station.04","2022-08-31T12:17Z",222.00,"GUIL_S4_20220831"
"bb42b07a-0c9a-4038-bca0-3b3ff0632eb0","D04","GUIL","GUIL.AOS.reaeration.station.01","2022-08-31T12:17Z",26.00,"GUIL_S1_20220831"
