uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"d4783904-cada-4f59-a70c-5d4638c36660","D17","BIGC","BIGC.AOS.reaeration.station.04","2022-05-11T17:49Z",254.00,"BIGC_S4_20220511"
"69dd8956-1712-49f4-8cbd-380730cd4985","D17","BIGC","BIGC.AOS.reaeration.station.01","2022-05-11T17:49Z",40.00,"BIGC_S1_20220511"
