uid,domainID,siteID,namedLocation,startDate,laboratoryName,saltSampleID,sampleCode,analyte,finalConcentration,saltBelowDetectionQF,analysisDate,analyzedBy,sampleCondition,analyticalReplicateTCR,remarks,saltCheckStandardQF
"b1d5d8ca-752c-4d53-b348-753d56bf7943","D01","HOPB","HOPB.AOS.reaeration.station.01","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.01.20191106.TCR","A00000126059","bromide",0.48467,0,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"2fa280b0-6fd1-4bb7-b74b-6797fb218490","D01","HOPB","HOPB.AOS.reaeration.station.04","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.17.20191106.TCR","A00000126043","bromide",0.39572,0,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"4c4af521-bd15-4e7b-91f9-06a796671657","D01","HOPB","HOPB.AOS.reaeration.station.04","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.B4.20191106.TCR","A00000126061","bromide",,1,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"3d1cd6fc-1a8a-4ce3-b234-b8e64dce1c63","D01","HOPB","HOPB.AOS.reaeration.station.03","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.14.20191106.TCR","A00000126046","bromide",0.51475,0,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"59083757-c071-482f-8d92-b40f11e94b27","D01","HOPB","HOPB.AOS.reaeration.station.03","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.B3.20191106.TCR","A00000126062","bromide",,1,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"5240da41-04ff-4321-a731-876dfc2cb091","D01","HOPB","HOPB.AOS.reaeration.station.03","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.12.20191106.TCR","A00000126048","bromide",0.41665,0,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"5d3eb19e-d588-48f1-a211-cee38ef78788","D01","HOPB","HOPB.AOS.reaeration.station.04","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.18.20191106.TCR","A00000126042","bromide",0.10925,0,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"3d955c33-8ca9-4139-99fb-cb97264badfd","D01","HOPB","HOPB.AOS.reaeration.station.03","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.15.20191106.TCR","A00000126045","bromide",0.23875,0,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"2cc65820-4fd1-4e47-9447-25e40fe5b6a7","D01","HOPB","HOPB.AOS.reaeration.station.02","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.08.20191106.TCR","A00000126052","bromide",0.34078,0,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"9bce5665-bf9c-405c-a264-ab5ca54db6b7","D01","HOPB","HOPB.AOS.reaeration.station.03","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.13.20191106.TCR","A00000126047","bromide",0.44412,0,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"b1164dba-2d7d-4fe5-8089-b5e85a3a3fb1","D01","HOPB","HOPB.AOS.reaeration.station.02","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.06.20191106.TCR","A00000126054","bromide",0.39834,0,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"fdf10ef8-824b-4cf0-9c96-d9552e2efdb8","D01","HOPB","HOPB","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.00.20191106.TCR","A00000126060","bromide",10224.000,0,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"00d7d3f3-a348-41c8-b3e6-a36dc34ef70d","D01","HOPB","HOPB.AOS.reaeration.station.02","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.10.20191106.TCR","A00000126050","bromide",0.51868,0,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"4c13cb13-075d-4258-8b44-f54418a83dff","D01","HOPB","HOPB.AOS.reaeration.station.01","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.B1.20191106.TCR","A00000126106","bromide",,1,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"78588fcd-8ae6-4c2b-9c67-d41ae941c279","D01","HOPB","HOPB.AOS.reaeration.station.01","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.03.20191106.TCR","A00000126057","bromide",0.44281,0,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"8820d9f3-45ed-4cb4-aa8c-992755b15a6d","D01","HOPB","HOPB.AOS.reaeration.station.04","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.16.20191106.TCR","A00000126044","bromide",0.18643,0,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"00ef25d1-9093-45c8-82e0-da4965d54b86","D01","HOPB","HOPB.AOS.reaeration.station.01","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.02.20191106.TCR","A00000126058","bromide",0.44935,0,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"9a8db30e-9283-4228-81cd-1bbb09306f54","D01","HOPB","HOPB.AOS.reaeration.station.03","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.11.20191106.TCR","A00000126049","bromide",0.38526,0,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
"b6a03f58-8b05-4bef-a509-69c2935ec149","D01","HOPB","HOPB.AOS.reaeration.station.04","2019-11-06T14:46Z","Loecke Lab at University of Kansas","HOPB.20.20191106.TCR","A00000126040","bromide",0.40488,0,"2019-12-02T18:00Z","JWT8xeltcdq2xvj/f1DCRw==","OK",,,0
