uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"a10a9b11-1ea7-41f6-9b7d-7d73308f7d80","D18","TOOK","TOOK.AOS.riparian.point.03","2021-07-15T03:49Z","2021-07-15T05:53Z","TOOK.20210714.03.1.e-fisher",1,1,"LOTLOT","Lota lota","species",,,,91,3.8,,,,"young of year","no sample",,,"0000-0001-5131-1181",
"a491e92e-7fb6-4226-bb26-f3849ed4d5c9","D18","TOOK","TOOK.AOS.riparian.point.03","2021-07-15T03:49Z","2021-07-15T05:53Z","TOOK.20210714.03.1.e-fisher",1,2,"COTCOG","Cottus cognatus","species",,,,40,1.2,,,,,"no sample",,,"0000-0001-5131-1181",
"616ba58e-045f-4f57-ae1a-8f3abf589739","D18","TOOK","TOOK.AOS.riparian.point.03","2021-07-15T03:49Z","2021-07-15T05:53Z","TOOK.20210714.03.1.e-fisher",1,3,"COTCOG","Cottus cognatus","species",,,,35,1.2,,,,,"no sample",,,"0000-0001-5131-1181",
"3581252f-4826-4555-81bc-8f96ba1dfe73","D18","TOOK","TOOK.AOS.riparian.point.03","2021-07-15T03:49Z","2021-07-15T05:53Z","TOOK.20210714.03.1.e-fisher",1,4,"COTCOG","Cottus cognatus","species",,,,42,0.3,,,,,"no sample",,,"0000-0001-5131-1181",
"57770e3e-425d-461a-acfa-4b7a05474af2","D18","TOOK","TOOK.AOS.riparian.point.07","2021-07-15T04:51Z","2021-07-15T18:11Z","TOOK.20210714.07.4.fyke",4,1,"THYARC","Thymallus arcticus","species",,,,176,47.6,,,,"juvenile","dna sample only","FSH.TOOK.07.20210714.4.0001","FSH.TOOK.07.20210714.4.0001.DNA","0000-0001-5131-1181",
"c6e938ee-ae68-4f35-855f-8f3d3529fab6","D18","TOOK","TOOK.AOS.riparian.point.06","2021-07-15T05:10Z","2021-07-15T18:28Z","TOOK.20210714.06.4.fyke",4,4,"SALNAM","Salvelinus namaycush","species",,,,670,2000.0,,,,"adult","dna sample only","FSH.TOOK.06.20210714.4.0004","FSH.TOOK.06.20210714.4.0004.DNA","0000-0001-5131-1181",
"1746eadc-3d8e-4f77-bdc5-7adf8b87226d","D18","TOOK","TOOK.AOS.riparian.point.06","2021-07-15T05:10Z","2021-07-15T18:28Z","TOOK.20210714.06.4.fyke",4,3,"PROCYL","Prosopium cylindraceum","species",,,,375,394.5,,,,"adult","dna sample only","FSH.TOOK.06.20210714.4.0003","FSH.TOOK.06.20210714.4.0003.DNA","0000-0001-5131-1181",
"6b2a4132-b48b-46d3-aaa0-c95ac29b06d8","D18","TOOK","TOOK.AOS.riparian.point.06","2021-07-15T05:10Z","2021-07-15T18:28Z","TOOK.20210714.06.4.fyke",4,2,"THYARC","Thymallus arcticus","species",,,,280,185.0,,,,"adult","no sample",,,"0000-0001-5131-1181",
"fccfd449-23fe-43b9-ae3c-3430efc3c3d3","D18","TOOK","TOOK.AOS.riparian.point.06","2021-07-15T05:10Z","2021-07-15T18:28Z","TOOK.20210714.06.4.fyke",4,1,"THYARC","Thymallus arcticus","species",,,,370,390.0,,,,"adult","dna sample only","FSH.TOOK.06.20210714.4.0001","FSH.TOOK.06.20210714.4.0001.DNA","0000-0001-5131-1181",
"1a3615e3-d34b-4ad7-b3d0-65500bdbe350","D18","TOOK","TOOK.AOS.riparian.point.03","2021-07-15T06:24Z","2021-07-15T06:29Z","TOOK.20210714.03.2.e-fisher",2,1,"COTCOG","Cottus cognatus","species",,,,44,0.7,,,,"juvenile","no sample",,,"0000-0001-5131-1181",
"66d912cc-c403-444a-897d-8cacdf46cc62","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,11,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"bd5f2cd2-7c51-4ff1-9cbe-abf6c62d6ccf","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,31,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"c5b18abf-a1ec-4641-8943-5682429f0df2","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,9,"THYARC","Thymallus arcticus","species",,,"cf. species",30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"c3fa8382-0706-49ad-890d-1bcc58931c93","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,12,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"b739e56f-2960-4145-bed8-4431d3104997","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,48,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"4a7942f1-8154-488b-9114-9073924c3928","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,13,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"caa0ec1d-5ce9-4b20-8c19-2c91e03760a9","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,37,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"0d581c3d-1bdb-492c-ad26-4e60fd1540a5","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,20,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"49f2ea3d-a954-468a-bdfc-a6acf1a91312","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,62,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"d678624a-d405-4c1a-8bc9-58ea8b1adf5c","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,32,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"fe39c29e-2fc1-408a-843f-d33392d1c902","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,50,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"00482f49-44a0-4539-81d8-f8a490dfa211","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,51,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"99e9e0e5-f645-4bca-a1b3-8d0a49cd554a","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,18,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"a83a68b5-2f72-49c8-a88b-4b4cf711afc5","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,56,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"c4d2e830-aa67-43e1-a876-ea8cadc1b3f1","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,45,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"5b037ecb-8932-41d4-9efd-864742e0b044","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,60,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"d9834979-9227-40a1-a856-1483b4948528","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,5,"COTCOG","Cottus cognatus","species",,,,35,0.5,,,,"young of year","no sample",,,"0000-0001-5131-1181",
"c7ec010d-f50e-46fa-a2f5-f56f8a7453bd","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,25,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"a8ca3459-3edf-4399-8d69-8d1a3b62d36d","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,35,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"ef573929-446a-42ab-8125-75557f52575d","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,21,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"0d623db8-18e5-4dfe-9ad3-36b72431cd40","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,10,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"53ea73cc-5041-4937-85f8-897db0a9c9c9","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,40,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"71903dc1-7f29-40e8-a088-0b05d8bc4334","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,6,"COTCOG","Cottus cognatus","species",,,,40,0.3,,,,"young of year","no sample",,,"0000-0001-5131-1181",
"ea3e6f9c-5834-47c3-a46a-3ee02c73f795","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,41,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"ca169b0d-ded2-4e2d-a54c-6e527dcecadf","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,63,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"d686f188-f227-4a21-bae9-df0b33c1cbac","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,27,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"f06df806-ebc9-4eba-b589-fe271724e9b9","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,30,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"12f2de15-08eb-4efa-9847-7612454c31c3","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,42,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"f193a3cb-c4ac-441e-9227-252a0a271fc3","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,44,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"5ec41d96-3e46-46da-91f4-9b374287ccaa","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,57,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"cf525259-d058-4e96-af17-365e69ae33cf","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,66,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"40014e66-078f-425c-8c78-c497afda8b3f","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,43,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"e7eaec17-f23f-47a6-b1a5-e602fd98bbc9","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,46,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"ebd3f26f-8145-4aaf-bdcb-73f1c8d25832","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,38,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"5fdcdffd-d1d0-4680-822c-b215185aac10","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,22,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"f1233612-8249-41ee-99c0-019aae51ffd4","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,23,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"21a6ea8a-f32d-4901-b3eb-6a3e2397acfd","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,49,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"c5a124e9-d3fa-45d4-bbec-20f18aa4d2ce","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,4,"COTCOG","Cottus cognatus","species",,,,72,3.4,,,,"adult","no sample",,,"0000-0001-5131-1181",
"52e3bd18-03b6-420f-b6ea-a84cc48e6a3e","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,39,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"c4f63faa-f984-4d00-9ccd-79708889be2f","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,33,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"41455a13-0891-49a2-a02b-342b2275f63b","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,47,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"4d2c367e-1485-4428-8ff5-0afb9eb2150e","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,26,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"b6db9b2d-7f85-43fc-8a90-2051a63cff7a","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,52,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"fd32352b-c06c-469a-bcd4-9315e9bfc734","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,15,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"838fc375-7541-40a1-a999-bdb7dcd86c7e","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,29,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"497f653c-3ce2-4ed0-a50c-c01ae17887f4","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,61,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"25920cec-cf31-49e5-9f1a-9db8f1ce5ebc","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,14,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"e1c6cb64-f33e-4301-a3e8-e540c5e20b4c","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,54,"THYARC","Thymallus arcticus","species",,,,30,0.3,,,,"larval","no sample",,,"0000-0001-5131-1181",
"fc69430b-4501-4f16-8553-9af87c1d7da2","D18","TOOK","TOOK.AOS.riparian.point.10","2021-07-16T05:15Z","2021-07-16T05:26Z","TOOK.20210715.10.1.e-fisher",1,24,"THYARC","Thymallus arcticus","species",,,,0,30.0,,,,"larval","no sample",,,"0000-0001-5131-1181",
