uid,domainID,siteID,namedLocation,startDate,plateauCollectTime,replicateNumber,syringeID,gasSampleID,saltTracerSampleID,remarks,incompleteExperimentQF
"9d6f89ed-b607-414b-99ec-e49f618e83e3","D13","COMO","COMO.AOS.reaeration.station.01","2020-07-15T15:37Z","2020-07-15T17:04Z",3,"COMO.03.20200715","COMO.03.20200715.GAS","COMO.03.20200715.TCR",,
"d251abcf-eb82-4d26-8ac9-c682ed588d67","D13","COMO","COMO.AOS.reaeration.station.04","2020-07-15T15:37Z","2020-07-15T17:23Z",4,"COMO.19.20200715","COMO.19.20200715.GAS","COMO.19.20200715.TCR",,
"5edc0869-98b2-4986-b420-f0fa1d151d52","D13","COMO","COMO.AOS.reaeration.station.04","2020-07-15T15:37Z","2020-07-15T17:23Z",3,"COMO.18.20200715","COMO.18.20200715.GAS","COMO.18.20200715.TCR",,
"87856e95-921b-41fc-b4db-57dbab90b584","D13","COMO","COMO.AOS.reaeration.station.02","2020-07-15T15:37Z","2020-07-15T17:10Z",2,"COMO.07.20200715","COMO.07.20200715.GAS","COMO.07.20200715.TCR",,
"96272240-d9fa-4148-81b1-b095b7b4af1b","D13","COMO","COMO.AOS.reaeration.station.03","2020-07-15T15:37Z","2020-07-15T17:16Z",2,"COMO.12.20200715","COMO.12.20200715.GAS","COMO.12.20200715.TCR",,
"63c625fb-3b85-4fbb-8d21-0f7eb3dfc2e4","D13","COMO","COMO.AOS.reaeration.station.02","2020-07-15T15:37Z","2020-07-15T17:10Z",1,"COMO.06.20200715","COMO.06.20200715.GAS","COMO.06.20200715.TCR",,
"f0911487-44b7-4e6c-8387-3ac7d2c32753","D13","COMO","COMO.AOS.reaeration.station.01","2020-07-15T15:37Z","2020-07-15T17:04Z",4,"COMO.04.20200715","COMO.04.20200715.GAS","COMO.04.20200715.TCR",,
"0fe69fc8-eebf-442c-aac6-c73243781a88","D13","COMO","COMO.AOS.reaeration.station.03","2020-07-15T15:37Z","2020-07-15T17:16Z",3,"COMO.13.20200715","COMO.13.20200715.GAS","COMO.13.20200715.TCR",,
"d733680b-cca9-4779-a9e9-d3e7f7ca5c1b","D13","COMO","COMO.AOS.reaeration.station.02","2020-07-15T15:37Z","2020-07-15T17:10Z",3,"COMO.08.20200715","COMO.08.20200715.GAS","COMO.08.20200715.TCR",,
"753be678-5485-4f89-8805-0026170beae3","D13","COMO","COMO.AOS.reaeration.station.03","2020-07-15T15:37Z","2020-07-15T17:16Z",5,"COMO.15.20200715","COMO.15.20200715.GAS","COMO.15.20200715.TCR",,
"fe3429ad-5703-4b00-b9d6-02fff972ea8a","D13","COMO","COMO.AOS.reaeration.station.01","2020-07-15T15:37Z","2020-07-15T17:04Z",2,"COMO.02.20200715","COMO.02.20200715.GAS","COMO.02.20200715.TCR",,
"3a29027c-10e7-48d0-942d-677f008e4f6d","D13","COMO","COMO.AOS.reaeration.station.04","2020-07-15T15:37Z","2020-07-15T17:23Z",2,"COMO.17.20200715","COMO.17.20200715.GAS","COMO.17.20200715.TCR",,
"dae3ac11-5d0d-48da-a119-1cad3d0c1c63","D13","COMO","COMO.AOS.reaeration.station.04","2020-07-15T15:37Z","2020-07-15T17:23Z",5,"COMO.20.20200715","COMO.20.20200715.GAS","COMO.20.20200715.TCR",,
"38dc5b55-008c-4419-9605-8fc2f84f1f56","D13","COMO","COMO.AOS.reaeration.station.01","2020-07-15T15:37Z","2020-07-15T17:04Z",5,"COMO.05.20200715","COMO.05.20200715.GAS","COMO.05.20200715.TCR",,
"bf014640-daa9-468a-b45e-f6ce4aeab187","D13","COMO","COMO.AOS.reaeration.station.03","2020-07-15T15:37Z","2020-07-15T17:16Z",4,"COMO.14.20200715","COMO.14.20200715.GAS","COMO.14.20200715.TCR",,
"1ab85866-6c89-4d2b-b609-910533a6c6fa","D13","COMO","COMO.AOS.reaeration.station.04","2020-07-15T15:37Z","2020-07-15T17:23Z",1,"COMO.16.20200715","COMO.16.20200715.GAS","COMO.16.20200715.TCR",,
"9cc4efae-205a-48f9-9f9c-f659a1c39286","D13","COMO","COMO.AOS.reaeration.station.02","2020-07-15T15:37Z","2020-07-15T17:10Z",4,"COMO.09.20200715","COMO.09.20200715.GAS","COMO.09.20200715.TCR",,
"a6d12097-9510-4eab-816e-c6578f0595a9","D13","COMO","COMO.AOS.reaeration.station.03","2020-07-15T15:37Z","2020-07-15T17:16Z",1,"COMO.11.20200715","COMO.11.20200715.GAS","COMO.11.20200715.TCR",,
"b62ec5c1-57bc-4e58-bb42-35eacc6cf58c","D13","COMO","COMO.AOS.reaeration.station.01","2020-07-15T15:37Z","2020-07-15T17:04Z",1,"COMO.01.20200715","COMO.01.20200715.GAS","COMO.01.20200715.TCR",,
"fda93fa4-4cfa-4b47-b2ae-8ac6b41c7798","D13","COMO","COMO.AOS.reaeration.station.02","2020-07-15T15:37Z","2020-07-15T17:10Z",5,"COMO.10.20200715","COMO.10.20200715.GAS","COMO.10.20200715.TCR",,
"99211bfd-beeb-4af9-84c1-5b4c9ba63eb8","D13","COMO","COMO.AOS.reaeration.station.03","2020-07-29T16:44Z","2020-07-29T18:51Z",5,"COMO.15.20200729","COMO.15.20200729.GAS","COMO.15.20200729.TCR",,
"f0321702-0562-4003-872d-a3f045d108a0","D13","COMO","COMO.AOS.reaeration.station.02","2020-07-29T16:44Z","2020-07-29T18:44Z",5,"COMO.10.20200729","COMO.10.20200729.GAS","COMO.10.20200729.TCR",,
"3295d9e7-87a0-493e-9ac6-696884b3ccf8","D13","COMO","COMO.AOS.reaeration.station.04","2020-07-29T16:44Z","2020-07-29T18:56Z",3,"COMO.18.20200729","COMO.18.20200729.GAS","COMO.18.20200729.TCR",,
"1881db90-9766-4234-bf7d-a98694296bae","D13","COMO","COMO.AOS.reaeration.station.03","2020-07-29T16:44Z","2020-07-29T18:51Z",3,"COMO.13.20200729","COMO.13.20200729.GAS","COMO.13.20200729.TCR",,
"13ecac5b-e4e5-445e-88ba-a92e85160024","D13","COMO","COMO.AOS.reaeration.station.03","2020-07-29T16:44Z","2020-07-29T18:51Z",1,"COMO.11.20200729","COMO.11.20200729.GAS","COMO.11.20200729.TCR",,
"7b20be24-164c-43c2-86eb-36d536ce6118","D13","COMO","COMO.AOS.reaeration.station.01","2020-07-29T16:44Z","2020-07-29T18:37Z",5,"COMO.05.20200729","COMO.05.20200729.GAS","COMO.05.20200729.TCR",,
"cea94d20-1c46-4699-a887-78eb3d425789","D13","COMO","COMO.AOS.reaeration.station.01","2020-07-29T16:44Z","2020-07-29T18:37Z",3,"COMO.03.20200729","COMO.03.20200729.GAS","COMO.03.20200729.TCR",,
"1b230254-e9df-48ad-ae43-d2b7e34fdc8b","D13","COMO","COMO.AOS.reaeration.station.04","2020-07-29T16:44Z","2020-07-29T18:56Z",1,"COMO.16.20200729","COMO.16.20200729.GAS","COMO.16.20200729.TCR",,
"c8a28a81-dfd9-4133-bc0f-16517d742bc6","D13","COMO","COMO.AOS.reaeration.station.01","2020-07-29T16:44Z","2020-07-29T18:37Z",2,"COMO.02.20200729","COMO.02.20200729.GAS","COMO.02.20200729.TCR",,
"1cd16f2e-3b4a-4339-ac95-f44729c1fcc9","D13","COMO","COMO.AOS.reaeration.station.04","2020-07-29T16:44Z","2020-07-29T18:56Z",2,"COMO.17.20200729","COMO.17.20200729.GAS","COMO.17.20200729.TCR",,
"c8371af5-9a01-4957-af38-dc0c660520a6","D13","COMO","COMO.AOS.reaeration.station.01","2020-07-29T16:44Z","2020-07-29T18:37Z",4,"COMO.04.20200729","COMO.04.20200729.GAS","COMO.04.20200729.TCR",,
