uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"6a513d1c-1ea6-4030-ad56-2787eb2ed6ec","D11","PRIN","PRIN.AOS.fish.point.03","2021-11-16T15:46Z","2021-11-16T18:47Z",1,"PRIN.20211116.03.1.e-fisher","GAMAFF","Gambusia affinis",,140,"actual",,"0000-0002-1844-4553",
"cfcb7843-f83c-4c39-987b-a08f85458e43","D11","PRIN","PRIN.AOS.fish.point.03","2021-11-16T19:08Z","2021-11-16T20:26Z",2,"PRIN.20211116.03.2.e-fisher","FUNNOT","Fundulus notatus",,21,"actual",,"0000-0002-1844-4553",
"e7a84b48-9a5e-4961-8e01-87b0b6f7992b","D11","PRIN","PRIN.AOS.fish.point.03","2021-11-16T19:08Z","2021-11-16T20:26Z",2,"PRIN.20211116.03.2.e-fisher","GAMAFF","Gambusia affinis",,161,"actual",,"0000-0002-1844-4553",
"63a5483c-8f52-4477-9199-e41b96a341fd","D11","PRIN","PRIN.AOS.fish.point.03","2021-11-16T20:37Z","2021-11-16T21:40Z",3,"PRIN.20211116.03.3.e-fisher","GAMAFF","Gambusia affinis",,127,"actual",,"0000-0002-1844-4553",
"8553abfe-6645-491e-bfe6-621b47358cb3","D11","PRIN","PRIN.AOS.fish.point.03","2021-11-16T20:37Z","2021-11-16T21:40Z",3,"PRIN.20211116.03.3.e-fisher","FUNNOT","Fundulus notatus",,34,"actual",,"0000-0002-1844-4553",
"c30a4f26-8b09-4d9b-8362-a7047954f872","D11","PRIN","PRIN.AOS.fish.point.06","2021-11-16T23:33Z","2021-11-17T00:33Z",1,"PRIN.20211116.06.1.e-fisher","GAMAFF","Gambusia affinis",,23,"actual",,"0000-0002-1844-4553",
"48e135f9-f80e-4d50-92d3-6bf724df9acc","D11","PRIN","PRIN.AOS.fish.point.07","2021-11-17T13:25Z","2021-11-17T16:00Z",1,"PRIN.20211117.07.1.e-fisher","GAMAFF","Gambusia affinis",,54,"actual",,"0000-0002-1844-4553",
"0e30f899-1139-437a-a700-19a9267c8c46","D11","PRIN","PRIN.AOS.fish.point.07","2021-11-17T16:09Z","2021-11-17T17:45Z",2,"PRIN.20211117.07.2.e-fisher","GAMAFF","Gambusia affinis",,199,"actual",,"0000-0002-1844-4553",
"4b64f663-d164-4d2d-8390-8e0206327043","D11","PRIN","PRIN.AOS.fish.point.07","2021-11-17T17:56Z","2021-11-17T19:29Z",3,"PRIN.20211117.07.3.e-fisher","GAMAFF","Gambusia affinis",,89,"actual",,"0000-0002-1844-4553",
"3c97fb72-8d8d-4d18-8c40-1924eaed7307","D11","PRIN","PRIN.AOS.fish.point.08","2021-11-18T16:31Z","2021-11-18T19:26Z",1,"PRIN.20211118.08.1.e-fisher","GAMAFF","Gambusia affinis",,121,"actual",,"0000-0002-1844-4553",
"9dc9d031-8cc3-4ec3-8000-a940212f2488","D11","PRIN","PRIN.AOS.fish.point.10","2021-11-19T16:26Z","2021-11-19T18:31Z",1,"PRIN.20211119.10.1.e-fisher","GAMAFF","Gambusia affinis",,264,"actual",,"0000-0002-1844-4553",
"001f89e2-36ac-400a-8b3e-ca79ccc0c139","D11","PRIN","PRIN.AOS.fish.point.10","2021-11-19T18:45Z","2021-11-19T19:49Z",2,"PRIN.20211119.10.2.e-fisher","GAMAFF","Gambusia affinis",,153,,,"0000-0002-1844-4553",
"d594bb7f-c42d-4d1f-8db7-a7872642ee55","D11","PRIN","PRIN.AOS.fish.point.10","2021-11-19T20:02Z","2021-11-19T21:05Z",3,"PRIN.20211119.10.3.e-fisher","GAMAFF","Gambusia affinis",,97,"actual",,"0000-0002-1844-4553",
