reach_id,site_id,date,reach,pass,total_fish,month,year,year_month,measured_reach_length,n,mean_wetted_width_m,sd_wetted_width_m
HOPB.20161025.04,HOPB,2016-10-25,04,1,72,10,2016,2016_10,80,1,5.269483763530391,1.4919056828805088
HOPB.20161025.04,HOPB,2016-10-25,04,2,36,10,2016,2016_10,80,1,5.269483763530391,1.4919056828805088
HOPB.20161025.04,HOPB,2016-10-25,04,3,21,10,2016,2016_10,80,1,5.269483763530391,1.4919056828805088
HOPB.20161025.05,HOPB,2016-10-25,05,1,89,10,2016,2016_10,95,1,5.269483763530391,1.4919056828805088
HOPB.20161026.06,HOPB,2016-10-26,06,1,90,10,2016,2016_10,80,1,5.269483763530391,1.4919056828805088
HOPB.20161026.06,HOPB,2016-10-26,06,2,55,10,2016,2016_10,80,1,5.269483763530391,1.4919056828805088
HOPB.20161026.06,HOPB,2016-10-26,06,3,41,10,2016,2016_10,80,1,5.269483763530391,1.4919056828805088
HOPB.20161027.09,HOPB,2016-10-27,09,1,160,10,2016,2016_10,80,1,5.269483763530391,1.4919056828805088
HOPB.20161027.10,HOPB,2016-10-27,10,1,157,10,2016,2016_10,120,1,5.269483763530391,1.4919056828805088
HOPB.20161027.10,HOPB,2016-10-27,10,2,109,10,2016,2016_10,120,1,5.269483763530391,1.4919056828805088
HOPB.20161027.10,HOPB,2016-10-27,10,3,71,10,2016,2016_10,120,1,5.269483763530391,1.4919056828805088
HOPB.20170501.01,HOPB,2017-05-01,01,1,14,5,2017,2017_5,90,1,5.269483763530391,1.4919056828805088
HOPB.20170501.02,HOPB,2017-05-01,02,1,14,5,2017,2017_5,110,1,5.269483763530391,1.4919056828805088
HOPB.20170502.04,HOPB,2017-05-02,04,1,6,5,2017,2017_5,80,1,5.269483763530391,1.4919056828805088
HOPB.20170502.04,HOPB,2017-05-02,04,2,4,5,2017,2017_5,80,1,5.269483763530391,1.4919056828805088
HOPB.20170502.04,HOPB,2017-05-02,04,3,12,5,2017,2017_5,80,1,5.269483763530391,1.4919056828805088
HOPB.20170503.06,HOPB,2017-05-03,06,1,25,5,2017,2017_5,80,1,5.269483763530391,1.4919056828805088
HOPB.20170503.06,HOPB,2017-05-03,06,2,14,5,2017,2017_5,80,1,5.269483763530391,1.4919056828805088
HOPB.20170503.06,HOPB,2017-05-03,06,3,8,5,2017,2017_5,80,1,5.269483763530391,1.4919056828805088
HOPB.20170503.08,HOPB,2017-05-03,08,1,140,5,2017,2017_5,120,1,5.269483763530391,1.4919056828805088
HOPB.20170503.10,HOPB,2017-05-03,10,1,87,5,2017,2017_5,120,1,5.269483763530391,1.4919056828805088
HOPB.20170503.10,HOPB,2017-05-03,10,2,61,5,2017,2017_5,120,1,5.269483763530391,1.4919056828805088
HOPB.20170503.10,HOPB,2017-05-03,10,3,33,5,2017,2017_5,120,1,5.269483763530391,1.4919056828805088
HOPB.20171023.01,HOPB,2017-10-23,01,1,45,10,2017,2017_10,85,1,5.269483763530391,1.4919056828805088
HOPB.20171023.02,HOPB,2017-10-23,02,1,127,10,2017,2017_10,115,1,5.269483763530391,1.4919056828805088
HOPB.20171024.04,HOPB,2017-10-24,04,1,49,10,2017,2017_10,80,1,5.269483763530391,1.4919056828805088
HOPB.20171024.04,HOPB,2017-10-24,04,2,25,10,2017,2017_10,80,1,5.269483763530391,1.4919056828805088
HOPB.20171024.04,HOPB,2017-10-24,04,3,21,10,2017,2017_10,80,1,5.269483763530391,1.4919056828805088
HOPB.20171103.06,HOPB,2017-11-03,06,1,25,11,2017,2017_11,80,1,5.269483763530391,1.4919056828805088
HOPB.20171103.06,HOPB,2017-11-03,06,2,21,11,2017,2017_11,80,1,5.269483763530391,1.4919056828805088
HOPB.20171103.06,HOPB,2017-11-03,06,3,15,11,2017,2017_11,80,1,5.269483763530391,1.4919056828805088
HOPB.20171108.08,HOPB,2017-11-08,08,1,51,11,2017,2017_11,120,1,5.269483763530391,1.4919056828805088
HOPB.20171108.10,HOPB,2017-11-08,10,1,96,11,2017,2017_11,120,1,5.269483763530391,1.4919056828805088
HOPB.20171108.10,HOPB,2017-11-08,10,2,54,11,2017,2017_11,120,1,5.269483763530391,1.4919056828805088
HOPB.20171108.10,HOPB,2017-11-08,10,3,29,11,2017,2017_11,120,1,5.269483763530391,1.4919056828805088
HOPB.20180430.04,HOPB,2018-04-30,04,1,17,4,2018,2018_4,80,1,5.269483763530391,1.4919056828805088
HOPB.20180430.04,HOPB,2018-04-30,04,2,10,4,2018,2018_4,80,1,5.269483763530391,1.4919056828805088
HOPB.20180430.04,HOPB,2018-04-30,04,3,13,4,2018,2018_4,80,1,5.269483763530391,1.4919056828805088
HOPB.20180501.05,HOPB,2018-05-01,05,1,54,5,2018,2018_5,95,1,5.269483763530391,1.4919056828805088
HOPB.20180501.06,HOPB,2018-05-01,06,1,18,5,2018,2018_5,82,1,5.269483763530391,1.4919056828805088
HOPB.20180501.06,HOPB,2018-05-01,06,2,20,5,2018,2018_5,82,1,5.269483763530391,1.4919056828805088
HOPB.20180501.06,HOPB,2018-05-01,06,3,16,5,2018,2018_5,82,1,5.269483763530391,1.4919056828805088
HOPB.20180502.07,HOPB,2018-05-02,07,1,71,5,2018,2018_5,95,1,5.269483763530391,1.4919056828805088
HOPB.20180502.09,HOPB,2018-05-02,09,1,69,5,2018,2018_5,81,1,5.269483763530391,1.4919056828805088
HOPB.20180503.10,HOPB,2018-05-03,10,1,91,5,2018,2018_5,99,1,5.269483763530391,1.4919056828805088
HOPB.20180503.10,HOPB,2018-05-03,10,2,53,5,2018,2018_5,99,1,5.269483763530391,1.4919056828805088
HOPB.20180503.10,HOPB,2018-05-03,10,3,36,5,2018,2018_5,99,1,5.269483763530391,1.4919056828805088
HOPB.20181022.04,HOPB,2018-10-22,04,1,24,10,2018,2018_10,80,1,5.269483763530391,1.4919056828805088
HOPB.20181022.04,HOPB,2018-10-22,04,2,19,10,2018,2018_10,80,1,5.269483763530391,1.4919056828805088
HOPB.20181022.04,HOPB,2018-10-22,04,3,9,10,2018,2018_10,80,1,5.269483763530391,1.4919056828805088
HOPB.20181023.05,HOPB,2018-10-23,05,1,61,10,2018,2018_10,95,1,5.269483763530391,1.4919056828805088
HOPB.20181023.06,HOPB,2018-10-23,06,1,27,10,2018,2018_10,82,1,5.269483763530391,1.4919056828805088
HOPB.20181023.06,HOPB,2018-10-23,06,2,18,10,2018,2018_10,82,1,5.269483763530391,1.4919056828805088
HOPB.20181023.06,HOPB,2018-10-23,06,3,11,10,2018,2018_10,82,1,5.269483763530391,1.4919056828805088
HOPB.20181024.07,HOPB,2018-10-24,07,1,50,10,2018,2018_10,95,1,5.269483763530391,1.4919056828805088
HOPB.20181024.09,HOPB,2018-10-24,09,1,52,10,2018,2018_10,81,1,5.269483763530391,1.4919056828805088
HOPB.20181025.10,HOPB,2018-10-25,10,1,86,10,2018,2018_10,99,1,5.269483763530391,1.4919056828805088
HOPB.20181025.10,HOPB,2018-10-25,10,2,57,10,2018,2018_10,99,1,5.269483763530391,1.4919056828805088
HOPB.20181025.10,HOPB,2018-10-25,10,3,34,10,2018,2018_10,99,1,5.269483763530391,1.4919056828805088
HOPB.20190506.01,HOPB,2019-05-06,01,1,23,5,2019,2019_5,88,1,5.269483763530391,1.4919056828805088
HOPB.20190506.03,HOPB,2019-05-06,03,1,27,5,2019,2019_5,130,1,5.269483763530391,1.4919056828805088
HOPB.20190507.04,HOPB,2019-05-07,04,1,20,5,2019,2019_5,83,1,5.269483763530391,1.4919056828805088
HOPB.20190507.04,HOPB,2019-05-07,04,2,7,5,2019,2019_5,83,1,5.269483763530391,1.4919056828805088
HOPB.20190507.04,HOPB,2019-05-07,04,3,7,5,2019,2019_5,83,1,5.269483763530391,1.4919056828805088
HOPB.20190508.06,HOPB,2019-05-08,06,1,10,5,2019,2019_5,82,1,5.269483763530391,1.4919056828805088
HOPB.20190508.06,HOPB,2019-05-08,06,2,7,5,2019,2019_5,82,1,5.269483763530391,1.4919056828805088
HOPB.20190508.06,HOPB,2019-05-08,06,3,5,5,2019,2019_5,82,1,5.269483763530391,1.4919056828805088
HOPB.20190508.08,HOPB,2019-05-08,08,1,44,5,2019,2019_5,128,1,5.269483763530391,1.4919056828805088
HOPB.20190509.10,HOPB,2019-05-09,10,1,76,5,2019,2019_5,95,1,5.269483763530391,1.4919056828805088
HOPB.20190509.10,HOPB,2019-05-09,10,2,38,5,2019,2019_5,95,1,5.269483763530391,1.4919056828805088
HOPB.20190509.10,HOPB,2019-05-09,10,3,25,5,2019,2019_5,95,1,5.269483763530391,1.4919056828805088
HOPB.20191021.01,HOPB,2019-10-21,01,1,66,10,2019,2019_10,82,1,5.269483763530391,1.4919056828805088
HOPB.20191021.03,HOPB,2019-10-21,03,1,186,10,2019,2019_10,130,1,5.269483763530391,1.4919056828805088
HOPB.20191022.04,HOPB,2019-10-22,04,1,57,10,2019,2019_10,82,1,5.269483763530391,1.4919056828805088
HOPB.20191022.04,HOPB,2019-10-22,04,2,39,10,2019,2019_10,82,1,5.269483763530391,1.4919056828805088
HOPB.20191022.04,HOPB,2019-10-22,04,3,28,10,2019,2019_10,82,1,5.269483763530391,1.4919056828805088
HOPB.20191024.06,HOPB,2019-10-24,06,1,30,10,2019,2019_10,86,1,5.269483763530391,1.4919056828805088
HOPB.20191024.06,HOPB,2019-10-24,06,2,19,10,2019,2019_10,86,1,5.269483763530391,1.4919056828805088
HOPB.20191024.06,HOPB,2019-10-24,06,3,13,10,2019,2019_10,86,1,5.269483763530391,1.4919056828805088
HOPB.20191024.08,HOPB,2019-10-24,08,1,161,10,2019,2019_10,128,1,5.269483763530391,1.4919056828805088
HOPB.20191025.10,HOPB,2019-10-25,10,1,128,10,2019,2019_10,93,1,5.269483763530391,1.4919056828805088
HOPB.20191025.10,HOPB,2019-10-25,10,2,94,10,2019,2019_10,93,1,5.269483763530391,1.4919056828805088
HOPB.20191025.10,HOPB,2019-10-25,10,3,73,10,2019,2019_10,93,1,5.269483763530391,1.4919056828805088
HOPB.20201026.02,HOPB,2020-10-26,02,1,95,10,2020,2020_10,118,1,5.269483763530391,1.4919056828805088
HOPB.20201026.04,HOPB,2020-10-26,04,1,56,10,2020,2020_10,91,1,5.269483763530391,1.4919056828805088
HOPB.20201026.04,HOPB,2020-10-26,04,2,18,10,2020,2020_10,91,1,5.269483763530391,1.4919056828805088
HOPB.20201026.04,HOPB,2020-10-26,04,3,15,10,2020,2020_10,91,1,5.269483763530391,1.4919056828805088
HOPB.20201027.06,HOPB,2020-10-27,06,1,76,10,2020,2020_10,93,1,5.269483763530391,1.4919056828805088
HOPB.20201027.06,HOPB,2020-10-27,06,2,28,10,2020,2020_10,93,1,5.269483763530391,1.4919056828805088
HOPB.20201027.06,HOPB,2020-10-27,06,3,22,10,2020,2020_10,93,1,5.269483763530391,1.4919056828805088
HOPB.20201028.07,HOPB,2020-10-28,07,1,97,10,2020,2020_10,85,1,5.269483763530391,1.4919056828805088
HOPB.20201028.09,HOPB,2020-10-28,09,1,131,10,2020,2020_10,87,1,5.269483763530391,1.4919056828805088
HOPB.20201029.10,HOPB,2020-10-29,10,1,162,10,2020,2020_10,93,1,5.269483763530391,1.4919056828805088
HOPB.20201029.10,HOPB,2020-10-29,10,2,114,10,2020,2020_10,93,1,5.269483763530391,1.4919056828805088
HOPB.20201029.10,HOPB,2020-10-29,10,3,46,10,2020,2020_10,93,1,5.269483763530391,1.4919056828805088
HOPB.20210503.03,HOPB,2021-05-03,03,1,50,5,2021,2021_5,130,1,5.269483763530391,1.4919056828805088
HOPB.20210504.04,HOPB,2021-05-04,04,1,10,5,2021,2021_5,96,1,5.269483763530391,1.4919056828805088
HOPB.20210504.04,HOPB,2021-05-04,04,2,13,5,2021,2021_5,96,1,5.269483763530391,1.4919056828805088
HOPB.20210504.04,HOPB,2021-05-04,04,3,11,5,2021,2021_5,96,1,5.269483763530391,1.4919056828805088
HOPB.20210504.05,HOPB,2021-05-04,05,1,65,5,2021,2021_5,99,1,5.269483763530391,1.4919056828805088
HOPB.20211029.04,HOPB,2021-10-29,04,1,31,10,2021,2021_10,87,1,5.269483763530391,1.4919056828805088
HOPB.20211029.04,HOPB,2021-10-29,04,2,20,10,2021,2021_10,87,1,5.269483763530391,1.4919056828805088
HOPB.20211029.04,HOPB,2021-10-29,04,3,13,10,2021,2021_10,87,1,5.269483763530391,1.4919056828805088
HOPB.20220503.01,HOPB,2022-05-03,01,1,29,5,2022,2022_5,104,1,5.269483763530391,1.4919056828805088
HOPB.20220504.02,HOPB,2022-05-04,02,1,42,5,2022,2022_5,119,1,5.269483763530391,1.4919056828805088
HOPB.20220505.04,HOPB,2022-05-05,04,1,4,5,2022,2022_5,81,1,5.269483763530391,1.4919056828805088
HOPB.20220505.04,HOPB,2022-05-05,04,3,3,5,2022,2022_5,81,1,5.269483763530391,1.4919056828805088
HOPB.20220506.06,HOPB,2022-05-06,06,1,34,5,2022,2022_5,77,1,5.269483763530391,1.4919056828805088
HOPB.20220506.06,HOPB,2022-05-06,06,2,14,5,2022,2022_5,77,1,5.269483763530391,1.4919056828805088
HOPB.20220506.06,HOPB,2022-05-06,06,3,5,5,2022,2022_5,77,1,5.269483763530391,1.4919056828805088
HOPB.20221024.01,HOPB,2022-10-24,01,1,87,10,2022,2022_10,94,1,5.269483763530391,1.4919056828805088
HOPB.20221025.02,HOPB,2022-10-25,02,1,97,10,2022,2022_10,100,1,5.269483763530391,1.4919056828805088
HOPB.20221025.04,HOPB,2022-10-25,04,1,69,10,2022,2022_10,90,1,5.269483763530391,1.4919056828805088
HOPB.20221025.04,HOPB,2022-10-25,04,2,36,10,2022,2022_10,90,1,5.269483763530391,1.4919056828805088
HOPB.20221025.04,HOPB,2022-10-25,04,3,31,10,2022,2022_10,90,1,5.269483763530391,1.4919056828805088
HOPB.20221026.06,HOPB,2022-10-26,06,1,56,10,2022,2022_10,74,1,5.269483763530391,1.4919056828805088
HOPB.20221026.06,HOPB,2022-10-26,06,2,32,10,2022,2022_10,74,1,5.269483763530391,1.4919056828805088
HOPB.20221026.06,HOPB,2022-10-26,06,3,27,10,2022,2022_10,74,1,5.269483763530391,1.4919056828805088
KING.20170411.01,KING,2017-04-11,01,1,30,4,2017,2017_4,98,1,4.647719298245614,1.8768205151798236
KING.20170411.01,KING,2017-04-11,01,2,72,4,2017,2017_4,98,1,4.647719298245614,1.8768205151798236
KING.20170411.01,KING,2017-04-11,01,3,50,4,2017,2017_4,98,1,4.647719298245614,1.8768205151798236
KING.20170411.02,KING,2017-04-11,02,1,19,4,2017,2017_4,106,1,4.647719298245614,1.8768205151798236
KING.20170412.03,KING,2017-04-12,03,1,42,4,2017,2017_4,80,1,4.647719298245614,1.8768205151798236
KING.20170412.03,KING,2017-04-12,03,2,18,4,2017,2017_4,80,1,4.647719298245614,1.8768205151798236
KING.20170412.03,KING,2017-04-12,03,3,23,4,2017,2017_4,80,1,4.647719298245614,1.8768205151798236
KING.20170413.04,KING,2017-04-13,04,1,26,4,2017,2017_4,100,1,4.647719298245614,1.8768205151798236
KING.20170413.04,KING,2017-04-13,04,2,37,4,2017,2017_4,100,1,4.647719298245614,1.8768205151798236
KING.20170413.04,KING,2017-04-13,04,3,29,4,2017,2017_4,100,1,4.647719298245614,1.8768205151798236
KING.20170413.05,KING,2017-04-13,05,1,33,4,2017,2017_4,94,1,4.647719298245614,1.8768205151798236
KING.20170413.06,KING,2017-04-13,06,1,85,4,2017,2017_4,78,1,4.647719298245614,1.8768205151798236
KING.20171017.01,KING,2017-10-17,01,1,1359,10,2017,2017_10,98,1,4.647719298245614,1.8768205151798236
KING.20171017.01,KING,2017-10-17,01,2,594,10,2017,2017_10,98,1,4.647719298245614,1.8768205151798236
KING.20171018.01,KING,2017-10-18,01,3,1759,10,2017,2017_10,NA,NA,4.647719298245614,1.8768205151798236
KING.20171018.02,KING,2017-10-18,02,1,499,10,2017,2017_10,106,1,4.647719298245614,1.8768205151798236
KING.20171019.03,KING,2017-10-19,03,1,453,10,2017,2017_10,80,1,4.647719298245614,1.8768205151798236
KING.20171019.03,KING,2017-10-19,03,2,236,10,2017,2017_10,80,1,4.647719298245614,1.8768205151798236
KING.20171019.03,KING,2017-10-19,03,3,255,10,2017,2017_10,80,1,4.647719298245614,1.8768205151798236
KING.20171020.04,KING,2017-10-20,04,1,314,10,2017,2017_10,100,1,4.647719298245614,1.8768205151798236
KING.20171020.04,KING,2017-10-20,04,2,231,10,2017,2017_10,100,1,4.647719298245614,1.8768205151798236
KING.20171020.04,KING,2017-10-20,04,3,280,10,2017,2017_10,100,1,4.647719298245614,1.8768205151798236
KING.20171020.05,KING,2017-10-20,05,1,195,10,2017,2017_10,94,1,4.647719298245614,1.8768205151798236
KING.20180411.01,KING,2018-04-11,01,1,247,4,2018,2018_4,114,1,4.647719298245614,1.8768205151798236
KING.20180411.01,KING,2018-04-11,01,2,371,4,2018,2018_4,114,1,4.647719298245614,1.8768205151798236
KING.20180412.01,KING,2018-04-12,01,3,535,4,2018,2018_4,NA,NA,4.647719298245614,1.8768205151798236
KING.20180412.03,KING,2018-04-12,03,1,192,4,2018,2018_4,127,1,4.647719298245614,1.8768205151798236
KING.20180412.03,KING,2018-04-12,03,2,136,4,2018,2018_4,127,1,4.647719298245614,1.8768205151798236
KING.20180412.03,KING,2018-04-12,03,3,112,4,2018,2018_4,127,1,4.647719298245614,1.8768205151798236
KING.20181031.03,KING,2018-10-31,03,1,4,10,2018,2018_10,70,1,4.647719298245614,1.8768205151798236
KING.20181031.03,KING,2018-10-31,03,2,3,10,2018,2018_10,70,1,4.647719298245614,1.8768205151798236
KING.20181101.01,KING,2018-11-01,01,1,180,11,2018,2018_11,115,1,4.647719298245614,1.8768205151798236
KING.20181101.01,KING,2018-11-01,01,2,165,11,2018,2018_11,115,1,4.647719298245614,1.8768205151798236
KING.20181101.01,KING,2018-11-01,01,3,181,11,2018,2018_11,115,1,4.647719298245614,1.8768205151798236
KING.20190408.01,KING,2019-04-08,01,1,23,4,2019,2019_4,121,1,4.647719298245614,1.8768205151798236
KING.20190408.01,KING,2019-04-08,01,2,27,4,2019,2019_4,121,1,4.647719298245614,1.8768205151798236
KING.20190408.01,KING,2019-04-08,01,3,35,4,2019,2019_4,121,1,4.647719298245614,1.8768205151798236
KING.20190409.02,KING,2019-04-09,02,1,79,4,2019,2019_4,130,1,4.647719298245614,1.8768205151798236
KING.20190409.03,KING,2019-04-09,03,1,31,4,2019,2019_4,89,1,4.647719298245614,1.8768205151798236
KING.20190409.03,KING,2019-04-09,03,2,29,4,2019,2019_4,89,1,4.647719298245614,1.8768205151798236
KING.20190409.03,KING,2019-04-09,03,3,28,4,2019,2019_4,89,1,4.647719298245614,1.8768205151798236
KING.20190410.04,KING,2019-04-10,04,1,68,4,2019,2019_4,101,1,4.647719298245614,1.8768205151798236
KING.20190410.04,KING,2019-04-10,04,2,85,4,2019,2019_4,101,1,4.647719298245614,1.8768205151798236
KING.20190410.04,KING,2019-04-10,04,3,105,4,2019,2019_4,101,1,4.647719298245614,1.8768205151798236
KING.20190411.05,KING,2019-04-11,05,1,69,4,2019,2019_4,101,1,4.647719298245614,1.8768205151798236
KING.20190411.10,KING,2019-04-11,10,1,151,4,2019,2019_4,95,1,4.647719298245614,1.8768205151798236
KING.20191021.01,KING,2019-10-21,01,1,193,10,2019,2019_10,120,1,4.647719298245614,1.8768205151798236
KING.20191021.01,KING,2019-10-21,01,2,198,10,2019,2019_10,120,1,4.647719298245614,1.8768205151798236
KING.20191021.01,KING,2019-10-21,01,3,124,10,2019,2019_10,120,1,4.647719298245614,1.8768205151798236
KING.20191022.02,KING,2019-10-22,02,1,263,10,2019,2019_10,130,1,4.647719298245614,1.8768205151798236
KING.20191022.03,KING,2019-10-22,03,1,28,10,2019,2019_10,100,1,4.647719298245614,1.8768205151798236
KING.20191022.03,KING,2019-10-22,03,2,14,10,2019,2019_10,100,1,4.647719298245614,1.8768205151798236
KING.20191022.03,KING,2019-10-22,03,3,12,10,2019,2019_10,100,1,4.647719298245614,1.8768205151798236
KING.20191023.04,KING,2019-10-23,04,1,31,10,2019,2019_10,87,1,4.647719298245614,1.8768205151798236
KING.20191023.04,KING,2019-10-23,04,2,12,10,2019,2019_10,87,1,4.647719298245614,1.8768205151798236
KING.20191023.04,KING,2019-10-23,04,3,11,10,2019,2019_10,87,1,4.647719298245614,1.8768205151798236
KING.20191023.05,KING,2019-10-23,05,1,70,10,2019,2019_10,112,1,4.647719298245614,1.8768205151798236
KING.20191024.10,KING,2019-10-24,10,1,3,10,2019,2019_10,94,1,4.647719298245614,1.8768205151798236
KING.20200618.01,KING,2020-06-18,01,1,189,6,2020,2020_6,120,1,4.647719298245614,1.8768205151798236
KING.20200618.01,KING,2020-06-18,01,2,131,6,2020,2020_6,120,1,4.647719298245614,1.8768205151798236
KING.20200618.01,KING,2020-06-18,01,3,81,6,2020,2020_6,120,1,4.647719298245614,1.8768205151798236
KING.20201019.01,KING,2020-10-19,01,1,998,10,2020,2020_10,117,1,4.647719298245614,1.8768205151798236
KING.20201019.01,KING,2020-10-19,01,2,940,10,2020,2020_10,117,1,4.647719298245614,1.8768205151798236
KING.20201020.01,KING,2020-10-20,01,3,808,10,2020,2020_10,NA,NA,4.647719298245614,1.8768205151798236
KING.20201020.03,KING,2020-10-20,03,1,529,10,2020,2020_10,65,1,4.647719298245614,1.8768205151798236
KING.20201020.03,KING,2020-10-20,03,2,600,10,2020,2020_10,65,1,4.647719298245614,1.8768205151798236
KING.20201020.03,KING,2020-10-20,03,3,267,10,2020,2020_10,65,1,4.647719298245614,1.8768205151798236
KING.20201021.04,KING,2020-10-21,04,1,281,10,2020,2020_10,60,1,4.647719298245614,1.8768205151798236
KING.20201021.04,KING,2020-10-21,04,2,296,10,2020,2020_10,60,1,4.647719298245614,1.8768205151798236
KING.20201021.04,KING,2020-10-21,04,3,447,10,2020,2020_10,60,1,4.647719298245614,1.8768205151798236
KING.20201022.06,KING,2020-10-22,06,1,474,10,2020,2020_10,65,1,4.647719298245614,1.8768205151798236
KING.20201022.07,KING,2020-10-22,07,1,167,10,2020,2020_10,90,1,4.647719298245614,1.8768205151798236
KING.20210429.01,KING,2021-04-29,01,1,243,4,2021,2021_4,130,1,4.647719298245614,1.8768205151798236
KING.20210429.01,KING,2021-04-29,01,2,233,4,2021,2021_4,130,1,4.647719298245614,1.8768205151798236
KING.20210429.01,KING,2021-04-29,01,3,189,4,2021,2021_4,130,1,4.647719298245614,1.8768205151798236
KING.20211018.01,KING,2021-10-18,01,1,985,10,2021,2021_10,130,1,4.647719298245614,1.8768205151798236
KING.20211019.02,KING,2021-10-19,02,1,516,10,2021,2021_10,101,1,4.647719298245614,1.8768205151798236
KING.20211019.05,KING,2021-10-19,05,1,761,10,2021,2021_10,119,1,4.647719298245614,1.8768205151798236
KING.20211020.03,KING,2021-10-20,03,1,414,10,2021,2021_10,94,1,4.647719298245614,1.8768205151798236
KING.20211020.03,KING,2021-10-20,03,2,362,10,2021,2021_10,94,1,4.647719298245614,1.8768205151798236
KING.20211020.03,KING,2021-10-20,03,3,288,10,2021,2021_10,94,1,4.647719298245614,1.8768205151798236
KING.20211021.04,KING,2021-10-21,04,1,361,10,2021,2021_10,78,1,4.647719298245614,1.8768205151798236
KING.20211021.04,KING,2021-10-21,04,2,253,10,2021,2021_10,78,1,4.647719298245614,1.8768205151798236
KING.20211021.04,KING,2021-10-21,04,3,179,10,2021,2021_10,78,1,4.647719298245614,1.8768205151798236
KING.20211025.06,KING,2021-10-25,06,1,528,10,2021,2021_10,80,1,4.647719298245614,1.8768205151798236
KING.20220426.07,KING,2022-04-26,07,1,241,4,2022,2022_4,130,1,4.647719298245614,1.8768205151798236
KING.20220516.01,KING,2022-05-16,01,1,563,5,2022,2022_5,120,1,4.647719298245614,1.8768205151798236
KING.20220516.01,KING,2022-05-16,01,2,353,5,2022,2022_5,120,1,4.647719298245614,1.8768205151798236
KING.20220516.01,KING,2022-05-16,01,3,377,5,2022,2022_5,120,1,4.647719298245614,1.8768205151798236
KING.20221017.01,KING,2022-10-17,01,1,1118,10,2022,2022_10,127,1,4.647719298245614,1.8768205151798236
KING.20221017.01,KING,2022-10-17,01,2,680,10,2022,2022_10,127,1,4.647719298245614,1.8768205151798236
KING.20221018.02,KING,2022-10-18,02,1,336,10,2022,2022_10,116,1,4.647719298245614,1.8768205151798236
LECO.20161017.01,LECO,2016-10-17,01,1,96,10,2016,2016_10,114,1,6.545222222222222,2.106045462353174
LECO.20161017.01,LECO,2016-10-17,01,2,44,10,2016,2016_10,114,1,6.545222222222222,2.106045462353174
LECO.20161017.01,LECO,2016-10-17,01,3,20,10,2016,2016_10,114,1,6.545222222222222,2.106045462353174
LECO.20161018.03,LECO,2016-10-18,03,1,108,10,2016,2016_10,100,1,6.545222222222222,2.106045462353174
LECO.20161018.04,LECO,2016-10-18,04,1,47,10,2016,2016_10,105,1,6.545222222222222,2.106045462353174
LECO.20161018.04,LECO,2016-10-18,04,2,21,10,2016,2016_10,105,1,6.545222222222222,2.106045462353174
LECO.20161018.04,LECO,2016-10-18,04,3,11,10,2016,2016_10,105,1,6.545222222222222,2.106045462353174
LECO.20161018.07,LECO,2016-10-18,07,1,106,10,2016,2016_10,107,1,6.545222222222222,2.106045462353174
LECO.20161019.09,LECO,2016-10-19,09,1,114,10,2016,2016_10,104,1,6.545222222222222,2.106045462353174
LECO.20161019.10,LECO,2016-10-19,10,1,73,10,2016,2016_10,95,1,6.545222222222222,2.106045462353174
LECO.20161019.10,LECO,2016-10-19,10,2,37,10,2016,2016_10,95,1,6.545222222222222,2.106045462353174
LECO.20161019.10,LECO,2016-10-19,10,3,14,10,2016,2016_10,95,1,6.545222222222222,2.106045462353174
LECO.20171101.01,LECO,2017-11-01,01,1,50,11,2017,2017_11,80,1,6.545222222222222,2.106045462353174
LECO.20171101.01,LECO,2017-11-01,01,2,21,11,2017,2017_11,80,1,6.545222222222222,2.106045462353174
LECO.20171101.01,LECO,2017-11-01,01,3,7,11,2017,2017_11,80,1,6.545222222222222,2.106045462353174
LECO.20171102.02,LECO,2017-11-02,02,1,137,11,2017,2017_11,93,1,6.545222222222222,2.106045462353174
LECO.20171102.04,LECO,2017-11-02,04,1,38,11,2017,2017_11,105,1,6.545222222222222,2.106045462353174
LECO.20171102.04,LECO,2017-11-02,04,2,11,11,2017,2017_11,105,1,6.545222222222222,2.106045462353174
LECO.20171102.04,LECO,2017-11-02,04,3,7,11,2017,2017_11,105,1,6.545222222222222,2.106045462353174
LECO.20171103.05,LECO,2017-11-03,05,1,117,11,2017,2017_11,110,1,6.545222222222222,2.106045462353174
LECO.20171106.06,LECO,2017-11-06,06,1,101,11,2017,2017_11,100,1,6.545222222222222,2.106045462353174
LECO.20171128.10,LECO,2017-11-28,10,1,61,11,2017,2017_11,95,1,6.545222222222222,2.106045462353174
LECO.20171128.10,LECO,2017-11-28,10,2,22,11,2017,2017_11,95,1,6.545222222222222,2.106045462353174
LECO.20171128.10,LECO,2017-11-28,10,3,8,11,2017,2017_11,95,1,6.545222222222222,2.106045462353174
LECO.20180605.01,LECO,2018-06-05,01,1,81,6,2018,2018_6,70,1,6.545222222222222,2.106045462353174
LECO.20180605.01,LECO,2018-06-05,01,2,27,6,2018,2018_6,70,1,6.545222222222222,2.106045462353174
LECO.20180605.01,LECO,2018-06-05,01,3,7,6,2018,2018_6,70,1,6.545222222222222,2.106045462353174
LECO.20180605.03,LECO,2018-06-05,03,1,42,6,2018,2018_6,104,1,6.545222222222222,2.106045462353174
LECO.20180606.04,LECO,2018-06-06,04,1,68,6,2018,2018_6,92,1,6.545222222222222,2.106045462353174
