uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"4316d62d-a843-4daa-b9bb-8827c9a3eeba","D04","GUIL","GUIL.AOS.reaeration.station.01","2021-11-18T13:24Z",26.00,"GUIL_S1_20211118"
"eb075413-1fdf-4917-8d3c-9593643b4686","D04","GUIL","GUIL.AOS.reaeration.station.04","2021-11-18T13:24Z",222.00,"GUIL_S4_20211118"
