uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"b86374e2-2bbb-4ab9-8942-caef5721c127","D12","BLDE","BLDE.AOS.reaeration.station.04","2018-07-03T17:00Z",405.00,"BLDE_S4_20180703"
"7abd830f-1172-4bde-a6ba-6d9b058e945a","D12","BLDE","BLDE.AOS.reaeration.station.01","2018-07-03T17:00Z",34.00,"BLDE_S1_20180703"
