uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,geodeticDatum,collectDate,injectionType,samplingImpractical,streambedLeafCover,iceCover,gasTracerType,constantRateTracerMass,carboyVolume,slugTracerMass,dripStartTime,dripEndTime,slugPourTime,loggersAtSensorSets,betweenLoggersDist,loggerInWaterDateTime,loggerOutWaterDateTime,dripRateStart,dripRateEnd,tracerAnalysisType,injectateSampleCollected,injectateSampleID,injectateSampleCode,samplingProtocolVersion,recordedBy,collectedBy,incompleteExperimentQF
"1efa3283-fe5b-40bc-8f0d-dfc5c3274318","D19","CARI","CARI",65.153224,-147.503973,10.0,224.9,10.0,"WGS84","2020-07-10T19:31Z","NaBr",,"None","0 %","Sulfur Hexafluoride (SF6)",85.00,18.0,1200.00,"2020-07-10T20:37Z","2020-07-10T21:23Z","2020-07-10T20:37Z","Y",,,,210.0,210.0,"salt concentration","Y","CARI.00.20200710.TCR","A00000102740","NEON.DOC.000693vK","0000-0003-3107-7695","0000-0003-3756-1381",
"02863a40-2057-4617-997e-ce33ee571472","D19","CARI","CARI",65.153224,-147.503973,10.0,224.9,10.0,"WGS84","2020-07-29T19:00Z","NaBr",,"None","0 %","Sulfur Hexafluoride (SF6)",250.00,18.0,2000.00,"2020-07-29T22:11Z","2020-07-29T23:08Z","2020-07-29T22:11Z","Y",,,,195.0,195.0,"salt concentration","Y","CARI.00.20200729.TCR","A00000304043","NEON.DOC.000693vK","0000-0003-3756-1381","0000-0003-1651-3911",
