uid,domainID,siteID,namedLocation,startDate,plateauCollectTime,replicateNumber,syringeID,gasSampleID,saltTracerSampleID,remarks,incompleteExperimentQF
"47b4b5ef-af0a-4684-83c6-99625f76de8c","D19","CARI","CARI.AOS.reaeration.station.02","2020-07-10T19:31Z","2020-07-10T21:06Z",1,"CARI.06.20200710","CARI.06.20200710.GAS","CARI.06.20200710.TCR",,
"7d977856-051d-4fc0-a1c8-71e0158bdf8a","D19","CARI","CARI.AOS.reaeration.station.04","2020-07-10T19:31Z","2020-07-10T21:13Z",4,"CARI.19.20200710","CARI.19.20200710.GAS","CARI.19.20200710.TCR",,
"e4dbfb8a-f198-4909-ab1f-9d7f65111aa7","D19","CARI","CARI.AOS.reaeration.station.03","2020-07-10T19:31Z","2020-07-10T21:09Z",4,"CARI.14.20200710","CARI.14.20200710.GAS","CARI.14.20200710.TCR",,
"ed0b772c-9bc5-4deb-b36c-f66832c9ac4d","D19","CARI","CARI.AOS.reaeration.station.03","2020-07-10T19:31Z","2020-07-10T21:09Z",1,"CARI.11.20200710","CARI.11.20200710.GAS","CARI.11.20200710.TCR",,
"2b3be9fe-fb42-4b6e-af11-fd6a3e00bfbf","D19","CARI","CARI.AOS.reaeration.station.01","2020-07-10T19:31Z","2020-07-10T20:58Z",5,"CARI.05.20200710","CARI.05.20200710.GAS","CARI.05.20200710.TCR",,
"837d6ed9-6dd9-4637-b5dc-bba2d09cad1b","D19","CARI","CARI.AOS.reaeration.station.03","2020-07-10T19:31Z","2020-07-10T21:09Z",2,"CARI.12.20200710","CARI.12.20200710.GAS","CARI.12.20200710.TCR",,
"3fa87611-2d64-4b30-bdf5-dfec3f1d9cfa","D19","CARI","CARI.AOS.reaeration.station.04","2020-07-10T19:31Z","2020-07-10T21:13Z",5,"CARI.20.20200710","CARI.20.20200710.GAS","CARI.20.20200710.TCR",,
"a8bdd890-b99c-4d72-b5ef-a4f86cde7a80","D19","CARI","CARI.AOS.reaeration.station.04","2020-07-10T19:31Z","2020-07-10T21:13Z",3,"CARI.18.20200710","CARI.18.20200710.GAS","CARI.18.20200710.TCR",,
"90e395a0-f087-4608-93e3-5f75c5238a2b","D19","CARI","CARI.AOS.reaeration.station.02","2020-07-10T19:31Z","2020-07-10T21:06Z",2,"CARI.07.20200710","CARI.07.20200710.GAS","CARI.07.20200710.TCR",,
"174f0029-0265-41c3-b859-aa65ddf11a9f","D19","CARI","CARI.AOS.reaeration.station.01","2020-07-10T19:31Z","2020-07-10T20:58Z",2,"CARI.02.20200710","CARI.02.20200710.GAS","CARI.02.20200710.TCR",,
