uid,recorduid,domainID,siteID,namedLocation,hoboSampleID,startDate,measurementNumber,dateTimeLogger,lowRangeHobo,fullRangeHobo,waterTemp,fullRangeSpCondLinear,lowRangeSpCondLinear,fullRangeSpCondNonlinear,lowRangeSpCondNonlinear
"822fbbe7-6fad-4517-a610-aaaf2b1e2f63","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",561,"2017-04-13T14:03:20Z",,233.50,22.45,245.45,,246.16,
"5b4e3087-ad2e-4692-bc2b-8fc508381fc8","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",1923,"2017-04-13T17:50:20Z",,127.80,28.61,119.56,,118.99,
"f55d5425-2752-4c41-a6e9-1e4a7b2e2a67","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",1261,"2017-04-13T16:00:00Z",,240.90,23.04,250.27,,250.84,
"aa1458f3-c226-40e8-8c2a-82df359dcf85","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",1154,"2017-04-13T15:42:10Z",,247.70,22.98,257.64,,258.24,
"b0428228-a647-4ed9-a53e-7b717d85d4b3","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",1211,"2017-04-13T15:51:40Z",,244.10,23.04,253.59,,254.17,
"56717ed2-3e20-496d-92ac-e11bac89db06","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",1619,"2017-04-13T16:59:40Z",,120.00,24.53,121.09,,121.16,
"08a80c99-2197-4445-9861-a9ef3e1486ac","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",1217,"2017-04-13T15:52:40Z",,244.10,23.04,253.59,,254.17,
"5b35ed15-7c87-4649-b1d0-0f9fd9924990","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",517,"2017-04-13T13:56:00Z",,233.10,22.46,244.99,,245.69,
"091769a0-7f04-42bc-9041-4cb6432c0e6b","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",1357,"2017-04-13T16:16:00Z",,239.30,23.08,248.41,,248.96,
"0c43109b-4a4b-4aba-a970-fdfec7ab0642","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",341,"2017-04-13T13:26:40Z",,233.90,22.36,246.32,,247.05,
"563f7582-2e0a-472d-9c73-8746f20eb469","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",1198,"2017-04-13T15:49:30Z",,245.70,23.04,255.26,,255.83,
"a6c4342c-2710-46df-8c11-bcc93b79e82a","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",1632,"2017-04-13T17:01:50Z",,120.00,24.57,120.99,,121.06,
"ab339494-9878-4b17-a315-11029cbc9cde","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",680,"2017-04-13T14:23:10Z",,234.60,22.61,245.82,,246.49,
"84c73b3e-016e-4447-bc7f-2d5ea6e65baf","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",454,"2017-04-13T13:45:30Z",,233.10,22.44,245.08,,245.79,
"be14bba4-760e-4c56-9ec0-94938f0c8b00","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",166,"2017-04-13T12:57:30Z",,5.60,26.86,5.41,,5.40,
"107005c5-9497-4af8-9342-b01ba8ac94e6","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",1255,"2017-04-13T15:59:00Z",,241.30,23.04,250.68,,251.25,
"7b720682-c611-4d20-9d6d-84ad3fc0974f","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",1026,"2017-04-13T15:20:50Z",,246.20,22.86,256.69,,257.32,
"ef4ec17d-84e5-47ea-8c2d-19b253b4c543","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",797,"2017-04-13T14:42:40Z",,243.40,22.82,253.98,,254.61,
"ba8801b1-59ea-4612-af7d-0f10b252192d","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",151,"2017-04-13T12:55:00Z",,7.90,26.99,7.61,,7.59,
"0fc61fe8-2473-4a66-915f-54c6a27a98bd","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",2075,"2017-04-13T18:15:40Z",,7.90,27.35,7.56,,7.54,
"66522835-4d7a-4b84-8390-729ade40d02d","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",1064,"2017-04-13T15:27:10Z",,246.50,22.90,256.80,,257.42,
"0ab49b57-932c-46e1-a1ab-c445364ebdb8","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",2095,"2017-04-13T18:19:00Z",,7.90,27.14,7.59,,7.57,
"1b146691-5c2c-4d8c-81c3-2be83fd31eab","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",372,"2017-04-13T13:31:50Z",,234.30,22.38,246.64,,247.37,
"c83dfaeb-36f8-492b-9b30-d1bea710f15e","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",91,"2017-04-13T12:45:00Z",,4.40,27.44,4.20,,4.19,
"d16347df-a40a-4e3f-8495-64ec947d3115","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",1860,"2017-04-13T17:39:50Z",,123.40,26.08,120.91,,120.74,
"57d8fd61-e5fb-470a-920d-eddbaba0f821","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",36,"2017-04-13T12:35:50Z",,7.90,26.96,7.61,,7.60,
"82e9e619-1e78-4540-b65e-c42d92aa5a47","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",129,"2017-04-13T12:51:20Z",,7.90,27.12,7.59,,7.57,
"08802895-3a74-4bf1-bbd5-063fcac8c4c0","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",1121,"2017-04-13T15:36:40Z",,247.70,22.98,257.64,,258.24,
"05b7cdda-8f2e-4468-8e1a-d32295641bdd","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",1228,"2017-04-13T15:54:30Z",,242.50,23.04,251.93,,252.50,
"7de665aa-8a4e-4712-8c5a-065d4291a138","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",1983,"2017-04-13T18:00:20Z",,129.00,31.36,115.03,,114.02,
"b85804a8-8569-4272-b229-c6df4bb6e82e","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",1801,"2017-04-13T17:30:00Z",,120.70,24.98,120.75,,120.75,
"703b36dd-8171-4bf9-8244-ec040680504b","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",394,"2017-04-13T13:35:30Z",,233.50,22.40,245.70,,246.42,
"6a7376ce-67d1-4f2b-9209-5d05ab84ec20","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",2012,"2017-04-13T18:05:10Z",,127.50,30.89,114.61,,113.68,
"faca21ad-154e-4f30-8f54-f9de7b4c26e7","c5d8b0c5-125b-4159-b75a-43b310e8dfc2","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20170413","2017-04-13T11:28Z",347,"2017-04-13T13:27:40Z",,233.90,22.37,246.27,,247.00,
