uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"4a88ad2b-bf1b-459d-9cd8-bdcaffb4dfa1","D18","TOOK","TOOK.AOS.riparian.point.04","2021-09-10T04:44Z","2021-09-10T18:07Z","TOOK.20210909.04.4.fyke",4,1,"LOTLOT","Lota lota","species",,,,340,220.0,,,,"adult","dna sample only","FSH.TOOK.04.20210909.4.0001","FSH.TOOK.04.20210909.4.0001.DNA","0000-0001-5131-1181",
"69f0e780-1505-4e15-96d7-a6eb9d5b3ce8","D18","TOOK","TOOK.AOS.riparian.point.04","2021-09-10T04:44Z","2021-09-10T18:07Z","TOOK.20210909.04.4.fyke",4,2,"THYARC","Thymallus arcticus","species",,,,144,22.7,,,,"juvenile","dna sample only","FSH.TOOK.04.20210909.4.0002","FSH.TOOK.04.20210909.4.0002.DNA","0000-0001-5131-1181",
"faa59b73-2311-4cb6-8f44-46a1d70de941","D18","TOOK","TOOK.AOS.riparian.point.03","2021-09-10T05:00Z","2021-09-10T05:18Z","TOOK.20210909.03.1.e-fisher",1,1,"COTCOG","Cottus cognatus","species",,,,70,2.8,,,,"adult","dna sample only","FSH.TOOK.03.20210909.1.0001","FSH.TOOK.03.20210909.1.0001.DNA","0000-0001-5131-1181",
"29291a1a-a72a-4eff-86e8-f52d05805dea","D18","TOOK","TOOK.AOS.riparian.point.03","2021-09-10T05:32Z","2021-09-10T18:49Z","TOOK.20210909.03.4.fyke",4,3,"THYARC","Thymallus arcticus","species",,,,249,125.8,,,,"adult","dna sample only","FSH.TOOK.03.20210909.4.0003","FSH.TOOK.03.20210909.4.0003.DNA","0000-0001-5131-1181",
"c9c14198-d217-4644-af15-dffb12b9bf41","D18","TOOK","TOOK.AOS.riparian.point.03","2021-09-10T05:32Z","2021-09-10T18:49Z","TOOK.20210909.03.4.fyke",4,1,"SALNAM","Salvelinus namaycush","species",,,,486,870.0,,,,"adult","dna sample only","FSH.TOOK.03.20210909.4.0001","FSH.TOOK.03.20210909.4.0001.DNA","0000-0001-5131-1181",
"fedbe3a1-2145-4b9e-abdb-399ade4329a0","D18","TOOK","TOOK.AOS.riparian.point.03","2021-09-10T05:32Z","2021-09-10T18:49Z","TOOK.20210909.03.4.fyke",4,2,"SALNAM","Salvelinus namaycush","species",,,,374,350.0,,,,"adult","dna sample only","FSH.TOOK.03.20210909.4.0002","FSH.TOOK.03.20210909.4.0002.DNA","0000-0001-5131-1181",
"2e457650-4484-49ad-bd4f-ba276c9dafc7","D18","TOOK","TOOK.AOS.riparian.point.06","2021-09-11T04:36Z","2021-09-11T17:13Z","TOOK.20210910.06.4.fyke",4,1,"LOTLOT","Lota lota","species",,,,860,4020.0,,,,"adult","dna sample only","FSH.TOOK.06.20210910.4.0001","FSH.TOOK.06.20210910.4.0001.DNA","0000-0001-5131-1181",
"74b2052d-de1f-4564-bc5b-3eff367ef2d3","D18","TOOK","TOOK.AOS.riparian.point.07","2021-09-11T04:56Z","2021-09-11T05:13Z","TOOK.20210910.07.1.e-fisher",1,1,"THYARC","Thymallus arcticus","species",,,,75,3.0,,,,"young of year","dna sample only","FSH.TOOK.07.20210910.1.0001","FSH.TOOK.07.20210910.1.0001.DNA","0000-0001-5131-1181",
"31df6384-d87b-495b-92cb-a2ce6143723e","D18","TOOK","TOOK.AOS.riparian.point.07","2021-09-11T04:56Z","2021-09-11T05:13Z","TOOK.20210910.07.1.e-fisher",1,2,"COTCOG","Cottus cognatus","species",,,,45,0.6,,,,"juvenile","no sample",,,"0000-0001-5131-1181",
"5c73e620-4e42-457a-808b-d2135b9f3baa","D18","TOOK","TOOK.AOS.riparian.point.07","2021-09-11T05:35Z","2021-09-11T17:49Z","TOOK.20210910.07.4.fyke",4,27,"THYARC","Thymallus arcticus","species",,,,131,15.6,,,,"juvenile","no sample",,,"0000-0001-5131-1181",
