uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,reachID,eventID,waterTemp,dissolvedOxygen,specificConductance,samplerType,habitatType,subdominantHabitatType,initialFrequency,initialDutyCycle,initialVoltage,finalFrequency,finalDutyCycle,finalVoltage,efTime,settingsChanged,initialFrequency2,initialDutyCycle2,initialVoltage2,finalFrequency2,finalDutyCycle2,finalVoltage2,efTime2,settingsChanged2,netIntegrity,netSetTime,netEndTime,netDeploymentTime,netLength,netDepth,targetTaxaPresent,remarks
"416e9189-a5dd-4f99-99ef-203c172d476d","D11","PRIN","PRIN.AOS.fish.point.07","2018-11-13T16:52Z","2018-11-13T17:21Z",1,"PRIN.20181113.07","PRIN.20181113.07.1.e-fisher",5.0,10.6,743.0,"electrofisher","run","run",40,20,100,40,20,100,1284,0,,,,,,,,,"Not compromised",,,,,,"Y",
"db224d39-76fc-4334-9e70-9d8487fa5ed1","D11","PRIN","PRIN.AOS.fish.point.07","2018-11-13T19:57Z","2018-11-13T20:18Z",2,"PRIN.20181113.07","PRIN.20181113.07.2.e-fisher",5.0,10.6,743.0,"electrofisher","run","run",30,15,100,30,15,100,1003,0,,,,,,,,,"Not compromised",,,,,,"Y",
"3d033157-7369-46f1-8194-2ace99bc0cb4","D11","PRIN","PRIN.AOS.fish.point.07","2018-11-13T21:00Z","2018-11-13T21:20Z",3,"PRIN.20181113.07","PRIN.20181113.07.3.e-fisher",5.0,10.6,743.0,"electrofisher","run","run",30,15,100,30,15,100,979,0,,,,,,,,,"Not compromised",,,,,,"Y",
"4290c41f-95bb-4c6a-8ec2-0ff8871a0b7c","D11","PRIN","PRIN.AOS.fish.point.08","2018-11-13T22:13Z","2018-11-13T22:27Z",1,"PRIN.20181113.08","PRIN.20181113.08.1.e-fisher",6.0,18.2,828.0,"electrofisher","run","run",30,15,100,30,15,100,605,0,,,,,,,,,"Not compromised",,,,,,"Y",
"4ec36a24-18ca-4279-af9e-615c37250349","D11","PRIN","PRIN.AOS.fish.point.01","2018-11-14T15:23Z","2018-11-14T15:48Z",1,"PRIN.20181114.01","PRIN.20181114.01.1.e-fisher",2.8,12.9,856.0,"electrofisher","run","pool",30,15,100,30,15,100,1247,0,,,,,,,,,"Not compromised",,,,,,"Y",
"c0dd403c-e1e3-428d-9f59-7005ea6005f1","D11","PRIN","PRIN.AOS.fish.point.03","2018-11-14T17:24Z","2018-11-14T17:49Z",1,"PRIN.20181114.03","PRIN.20181114.03.1.e-fisher",3.8,10.4,905.0,"electrofisher","run","riffle",30,15,100,30,15,100,1210,0,,,,,,,,,"Not compromised",,,,,,"Y",
"09ee8950-453a-4c86-b750-51dad2d71794","D11","PRIN","PRIN.AOS.fish.point.03","2018-11-14T18:42Z","2018-11-14T19:08Z",2,"PRIN.20181114.03","PRIN.20181114.03.2.e-fisher",3.8,10.4,905.0,"electrofisher","run","riffle",30,15,100,30,15,100,1244,0,,,,,,,,,"Not compromised",,,,,,"Y",
"6b65f859-2eaa-459f-a227-83b2e3e39f23","D11","PRIN","PRIN.AOS.fish.point.03","2018-11-14T20:15Z","2018-11-14T20:37Z",3,"PRIN.20181114.03","PRIN.20181114.03.3.e-fisher",3.8,10.4,905.0,"electrofisher","run","riffle",30,15,100,30,15,100,1102,0,,,,,,,,,"Not compromised",,,,,,"Y",
"805171c5-08e2-44c9-9e0f-27e3f16562ee","D11","PRIN","PRIN.AOS.fish.point.04","2018-11-14T21:40Z","2018-11-14T22:12Z",1,"PRIN.20181114.04","PRIN.20181114.04.1.e-fisher",5.2,10.5,385.0,"electrofisher","run","riffle",30,15,100,30,15,100,1551,0,,,,,,,,,"Not compromised",,,,,,"Y",
"fed8a466-4145-4c7b-b069-f854ad99741e","D11","PRIN","PRIN.AOS.fish.point.10","2018-11-15T16:28Z","2018-11-15T16:52Z",1,"PRIN.20181115.10","PRIN.20181115.10.1.e-fisher",4.7,12.6,764.0,"electrofisher","run","riffle",30,15,100,30,15,100,1148,0,,,,,,,,,"Not compromised",,,,,,"Y",
"545d4468-9c6f-42a8-9b3c-0d904448dc87","D11","PRIN","PRIN.AOS.fish.point.10","2018-11-15T17:21Z","2018-11-15T17:52Z",2,"PRIN.20181115.10","PRIN.20181115.10.2.e-fisher",4.7,12.6,764.0,"electrofisher","run","riffle",30,15,100,30,15,100,1637,0,,,,,,,,,"Not compromised",,,,,,"Y",
"5587bb69-beb7-4361-ac76-589d3dcced4b","D11","PRIN","PRIN.AOS.fish.point.10","2018-11-15T18:33Z","2018-11-15T19:03Z",3,"PRIN.20181115.10","PRIN.20181115.10.3.e-fisher",4.7,12.6,764.0,"electrofisher","run","riffle",30,15,100,30,15,100,1530,0,,,,,,,,,"Not compromised",,,,,,"Y",
