uid,domainID,siteID,namedLocation,startDate,laboratoryName,saltSampleID,sampleCode,analyte,finalConcentration,saltBelowDetectionQF,analysisDate,analyzedBy,sampleCondition,analyticalReplicateTCR,remarks,saltCheckStandardQF
"70dd3e59-33de-4142-8fe7-ce63b0dec1b0","D19","CARI","CARI.AOS.reaeration.station.04","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.B4.20160902.TCR",,"chloride",0.350,,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,
"b44fe8e5-94ce-4cf6-aa74-fb72d0360a29","D19","CARI","CARI.AOS.reaeration.station.02","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.B2.20160902.TCR",,"chloride",0.290,,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,
"9fa0798b-19d0-47b2-a416-caf6814a7db9","D19","CARI","CARI.AOS.reaeration.station.03","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.B3.20160902.TCR",,"chloride",0.310,,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,
"d7e787ac-373d-46be-8813-98110d44967c","D19","CARI","CARI.AOS.reaeration.station.04","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.18.20160902.TCR",,"chloride",2.350,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"f0e528ad-1904-46b0-ae74-37e43a5217ff","D19","CARI","CARI.AOS.reaeration.station.01","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.01.20160902.TCR",,"chloride",2.500,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"c7976655-ac89-4a81-be4b-21e7ef8cdd8c","D19","CARI","CARI.AOS.reaeration.station.02","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.10.20160902.TCR",,"chloride",2.180,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"7dfa22e9-4557-4924-97e1-8e70d451e340","D19","CARI","CARI.AOS.reaeration.station.03","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.11.20160902.TCR",,"chloride",2.490,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"f33969f0-5bb6-4234-99d8-0c61a07f82c4","D19","CARI","CARI.AOS.reaeration.station.03","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.14.20160902.TCR",,"chloride",2.410,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"9b2c52b1-1c43-4662-928a-838721024a39","D19","CARI","CARI.AOS.reaeration.station.04","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.17.20160902.TCR",,"chloride",2.230,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"213c9b5b-de8f-4d9c-b676-f1aa0debc1e3","D19","CARI","CARI.AOS.reaeration.station.04","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.16.20160902.TCR",,"chloride",2.310,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"5dbeb402-1ca0-4b72-976d-99fad6c65858","D19","CARI","CARI.AOS.reaeration.station.01","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.02.20160902.TCR",,"chloride",2.530,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"9cbc3e61-db23-4dd1-a210-0db0773cbf20","D19","CARI","CARI.AOS.reaeration.station.02","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.09.20160902.TCR",,"chloride",2.450,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"cc256d25-ab82-4fa4-8652-395dcea3aa45","D19","CARI","CARI.AOS.reaeration.station.01","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.B1.20160902.TCR",,"chloride",0.350,,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,
"c4c3d639-5b37-4ee4-bdfb-d7b1d71a1521","D19","CARI","CARI.AOS.reaeration.station.03","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.13.20160902.TCR",,"chloride",2.470,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"122aeafe-3587-4304-962a-bf788f22d84c","D19","CARI","CARI.AOS.reaeration.station.01","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.03.20160902.TCR",,"chloride",2.570,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"ac4074d6-870e-4110-b99b-9668602a2769","D19","CARI","CARI.AOS.reaeration.station.03","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.15.20160902.TCR",,"chloride",2.340,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"567e1823-bcef-46aa-8075-9c2d6727e0a5","D19","CARI","CARI.AOS.reaeration.station.01","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.05.20160902.TCR",,"chloride",2.550,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"ee2e2cc8-9c4a-40ff-954b-9b6f26592eeb","D19","CARI","CARI.AOS.reaeration.station.02","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.07.20160902.TCR",,"chloride",2.460,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"657c5e5e-7014-47af-b581-6b0ccb0700f7","D19","CARI","CARI.AOS.reaeration.station.02","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.08.20160902.TCR",,"chloride",2.520,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"16b7aed1-6998-44a3-b262-c60b32283f73","D19","CARI","CARI.AOS.reaeration.station.01","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.04.20160902.TCR",,"chloride",2.490,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"c3f8ea04-a487-483b-a1ad-4bff7a1f78b0","D19","CARI","CARI.AOS.reaeration.station.02","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.06.20160902.TCR",,"chloride",2.460,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"cc20d0be-e81d-4d10-a58d-95c3bcbaad44","D19","CARI","CARI.AOS.reaeration.station.04","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.19.20160902.TCR",,"chloride",2.250,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"6dfe0689-144e-4a1c-9655-f4648930cb34","D19","CARI","CARI.AOS.reaeration.station.04","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.20.20160902.TCR",,"chloride",1.990,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"44716029-030a-4a8b-9bb0-974a906d1a5a","D19","CARI","CARI","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.00.20160902.TCR",,"chloride",146530.000,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,"expected concentration: 142584 mg Cl/L",-1
"51742724-0d61-4fef-a099-8df9c76b6e71","D19","CARI","CARI.AOS.reaeration.station.03","2016-09-02T13:50Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.12.20160902.TCR",,"chloride",2.480,0,"2016-09-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
