uid,domainID,siteID,namedLocation,startDate,plateauCollectTime,replicateNumber,syringeID,gasSampleID,saltTracerSampleID,remarks,incompleteExperimentQF
"c3c52936-a489-4ccc-ba13-3b2f51256e10","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-08-23T11:38Z","2017-08-23T13:43Z",1,"CUPE.06.20170823","CUPE.06.20170823.GAS","CUPE.06.20170823.TCR",,
"aefdbff7-2b89-47dc-984e-4a1a14b51fc0","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-08-23T11:38Z","2017-08-23T13:43Z",4,"CUPE.09.20170823","CUPE.09.20170823.GAS","CUPE.09.20170823.TCR",,
"b441b8e9-6914-47b1-85d5-e397b0edbe40","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-08-23T11:38Z","2017-08-23T14:02Z",1,"CUPE.11.20170823","CUPE.11.20170823.GAS","CUPE.11.20170823.TCR",,
"bf2d318d-36d6-49ce-945c-62b72d970044","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-08-23T11:38Z","2017-08-23T13:43Z",3,"CUPE.08.20170823","CUPE.08.20170823.GAS","CUPE.08.20170823.TCR",,
"8ac15b40-eac0-491c-aede-7cf738d4c4a0","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-08-23T11:38Z","2017-08-23T14:11Z",1,"CUPE.16.20170823","CUPE.16.20170823.GAS","CUPE.16.20170823.TCR",,
"58802b31-dbbd-4a3f-ba7d-46e5a512339f","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-08-23T11:38Z","2017-08-23T14:02Z",2,"CUPE.12.20170823","CUPE.12.20170823.GAS","CUPE.12.20170823.TCR",,
"044a9b99-5467-4f59-b7f8-21a9f703974e","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-08-23T11:38Z","2017-08-23T13:43Z",2,"CUPE.07.20170823","CUPE.07.20170823.GAS","CUPE.07.20170823.TCR",,
"e799b166-b779-45de-bf55-a364e1760745","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-08-23T11:38Z","2017-08-23T14:11Z",4,"CUPE.19.20170823","CUPE.19.20170823.GAS","CUPE.19.20170823.TCR",,
"5d5ebc0b-4248-4fa9-a0da-3ccc85f894b9","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-08-23T11:38Z","2017-08-23T14:11Z",5,"CUPE.20.20170823","CUPE.20.20170823.GAS","CUPE.20.20170823.TCR",,
"09f6ba44-ee76-4a12-8a64-5eec696049bd","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-08-23T11:38Z","2017-08-23T14:11Z",2,"CUPE.17.20170823","CUPE.17.20170823.GAS","CUPE.17.20170823.TCR",,
"4d3d6755-7929-43c3-b6ca-0fa745ef37d0","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-08-23T11:38Z","2017-08-23T13:41Z",2,"CUPE.02.20170823","CUPE.02.20170823.GAS","CUPE.02.20170823.TCR",,
"3af24cdd-634e-446e-9578-5ffaee31b920","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-08-23T11:38Z","2017-08-23T13:43Z",5,"CUPE.10.20170823","CUPE.10.20170823.GAS","CUPE.10.20170823.TCR",,
"ab6d8a75-fa81-4377-b0d5-4e2d09ac07a4","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-08-23T11:38Z","2017-08-23T13:41Z",3,"CUPE.03.20170823","CUPE.03.20170823.GAS","CUPE.03.20170823.TCR",,
"50c12301-33de-4f81-b62e-186a96be7b15","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-08-23T11:38Z","2017-08-23T14:02Z",3,"CUPE.13.20170823","CUPE.13.20170823.GAS","CUPE.13.20170823.TCR",,
"bfa9e507-6bc4-4ee2-b510-a03e3f4f8ce6","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-08-23T11:38Z","2017-08-23T14:11Z",3,"CUPE.18.20170823","CUPE.18.20170823.GAS","CUPE.18.20170823.TCR",,
"705314d5-99d8-4707-9d6c-b574adde108c","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-08-23T11:38Z","2017-08-23T14:02Z",5,"CUPE.15.20170823","CUPE.15.20170823.GAS","CUPE.15.20170823.TCR",,
"118d5479-ad90-42d8-bc37-04f6d5220ba8","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-08-23T11:38Z","2017-08-23T13:41Z",1,"CUPE.01.20170823","CUPE.01.20170823.GAS","CUPE.01.20170823.TCR",,
"1943d1e0-dc43-4d46-bc99-763ec74a25e6","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-08-23T11:38Z","2017-08-23T13:41Z",5,"CUPE.05.20170823","CUPE.05.20170823.GAS","CUPE.05.20170823.TCR",,
"dc00e70d-8dcc-4bb5-8ee9-0f29a84c5cd5","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-08-23T11:38Z","2017-08-23T14:02Z",4,"CUPE.14.20170823","CUPE.14.20170823.GAS","CUPE.14.20170823.TCR",,
"34da0b13-89bb-4216-8072-bb9ae93c4453","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-08-23T11:38Z","2017-08-23T13:41Z",4,"CUPE.04.20170823","CUPE.04.20170823.GAS","CUPE.04.20170823.TCR",,
