uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"2b4149ef-6de2-48b3-ba41-00524f7ec302","D09","PRPO","PRPO.AOS.riparian.point.10","2019-05-21T00:10Z","2019-05-21T19:57Z",4,"PRPO.20190520.10.4.fyke","PIMPRO","Pimephales promelas",,5546,"estimated",,"0000-0002-4670-7736","First 79 Second 91 Third 144 Fourth 159"
"d39923e9-47a0-4d69-9c1b-049930b7f40d","D09","PRPO","PRPO.AOS.riparian.point.10","2019-05-21T00:10Z","2019-05-21T19:57Z",4,"PRPO.20190520.10.4.fyke","ETHEXI","Etheostoma exile",,2,"actual",,"0000-0002-4670-7736",
"2fe30840-cc4f-46b8-8f7b-c4ae75c9e933","D09","PRPO","PRPO.AOS.riparian.point.10","2019-05-21T00:10Z","2019-05-21T19:57Z",4,"PRPO.20190520.10.4.fyke","CULINC","Culaea inconstans",,2,"actual",,"0000-0002-4670-7736",
"66b5a741-0f21-40f7-a784-13e88319cc7f","D09","PRPO","PRPO.AOS.riparian.point.10","2019-05-21T00:10Z","2019-05-21T19:57Z",4,"PRPO.20190520.10.4.fyke","PIMPRO","Pimephales promelas",,128,"actual",,"0000-0002-4670-7736",
"b86185b7-24c9-4c68-8897-a8c37d90d596","D09","PRPO","PRPO.AOS.riparian.point.01","2019-05-21T00:26Z","2019-05-21T17:00Z",4,"PRPO.20190520.01.4.fyke","PIMPRO","Pimephales promelas",,2622,"estimated",,"0000-0002-4670-7736","First 72 Second 89 Third 56 Fourth 59"
"df4d21a9-57f5-4e8f-ba10-5a6b8742557d","D09","PRPO","PRPO.AOS.riparian.point.01","2019-05-21T00:26Z","2019-05-21T17:00Z",4,"PRPO.20190520.01.4.fyke","PIMPRO","Pimephales promelas",,88,,,"0000-0002-4670-7736",
"aebc04ed-edfe-4dd1-9b71-d0e8ef47e1bb","D09","PRPO","PRPO.AOS.riparian.point.05","2019-05-22T00:34Z","2019-05-22T15:44Z",4,"PRPO.20190521.05.4.fyke","PIMPRO","Pimephales promelas",,83,"actual",,"0000-0002-4670-7736",
"0aa700e6-1970-44a7-a93c-6e9c99fd1339","D09","PRPO","PRPO.AOS.riparian.point.05","2019-05-22T00:34Z","2019-05-22T15:44Z",4,"PRPO.20190521.05.4.fyke","PIMPRO","Pimephales promelas",,2030,"estimated",,"0000-0002-4670-7736","First 131 Second 153 Third 120 Fourth 174"
"eaa675bb-e52b-4d41-a719-a594a319524d","D09","PRPO","PRPO.AOS.riparian.point.02","2019-05-22T00:59Z","2019-05-22T18:08Z",4,"PRPO.20190521.02.4.fyke","PIMPRO","Pimephales promelas",,1652,"estimated",,"0000-0002-4670-7736","First 154 Second 105 Third 80 Fourth 136"
"64548f92-60f8-44de-b83a-afa02bbdbdab","D09","PRPO","PRPO.AOS.riparian.point.02","2019-05-22T00:59Z","2019-05-22T18:08Z",4,"PRPO.20190521.02.4.fyke","PIMPRO","Pimephales promelas",,105,"actual",,"0000-0002-4670-7736",
"94cf1c42-8979-4fe6-a46b-4dd449ee997a","D09","PRPO","PRPO.AOS.riparian.point.06","2019-05-23T00:08Z","2019-05-23T17:33Z",4,"PRPO.20190522.06.4.fyke","ETHEXI","Etheostoma exile",,2,"actual",,"0000-0002-4670-7736",
"c6e5b814-75b3-4184-9a6c-de4be742661d","D09","PRPO","PRPO.AOS.riparian.point.06","2019-05-23T00:08Z","2019-05-23T17:33Z",4,"PRPO.20190522.06.4.fyke","CULINC","Culaea inconstans",,1,"actual",,"0000-0002-4670-7736",
"ca6ce5e3-d168-41ac-bd96-54d0edd6a7a7","D09","PRPO","PRPO.AOS.riparian.point.06","2019-05-23T00:08Z","2019-05-23T17:33Z",4,"PRPO.20190522.06.4.fyke","PIMPRO","Pimephales promelas",,1652,"estimated",,"0000-0002-4670-7736","Scoop 1: 82 Scoop 2: 152 Scoop 3: 100 Scoop 4: 138"
"6d066e24-1212-4417-a03b-fba0ed3a79aa","D09","PRPO","PRPO.AOS.riparian.point.07","2019-05-23T00:24Z","2019-05-23T15:42Z",4,"PRPO.20190522.07.4.fyke","PIMPRO","Pimephales promelas",,63,"actual",,"0000-0002-4670-7736",
"22f8a454-6f81-4eec-a5b5-40d4f840b64e","D09","PRPO","PRPO.AOS.riparian.point.07","2019-05-23T00:24Z","2019-05-23T15:42Z",4,"PRPO.20190522.07.4.fyke","PIMPRO","Pimephales promelas",,1100,"estimated",,"0000-0002-4670-7736","First scoop- 110 Second scoop- 99 Third scoop- 87 Fourth scoop- 105"
