uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,geodeticDatum,collectDate,injectionType,samplingImpractical,streambedLeafCover,iceCover,gasTracerType,constantRateTracerMass,carboyVolume,slugTracerMass,dripStartTime,dripEndTime,slugPourTime,loggersAtSensorSets,betweenLoggersDist,loggerInWaterDateTime,loggerOutWaterDateTime,dripRateStart,dripRateEnd,tracerAnalysisType,injectateSampleCollected,injectateSampleID,injectateSampleCode,samplingProtocolVersion,recordedBy,collectedBy,incompleteExperimentQF
"088253c4-c19a-49f5-b285-4a8dd697ab22","D04","GUIL","GUIL",18.174060,-66.798680,1000.0,550.7,1000.0,"WGS84","2019-09-27T13:20Z","NaCl",,"Sparse","0 %","Sulfur Hexafluoride (SF6)",9288.20,38.0,,"2019-09-27T15:53Z","2019-09-27T17:17Z",,"Y",,,,580.0,580.0,"salt concentration","Y","GUIL.00.20190927.TCR","A00000112980","NEON.DOC.000693vK","0000-0003-2386-8235","0000-0003-3491-5113",
