uid,recorduid,domainID,siteID,namedLocation,hoboSampleID,startDate,measurementNumber,dateTimeLogger,lowRangeHobo,fullRangeHobo,waterTemp,fullRangeSpCondLinear,lowRangeSpCondLinear,fullRangeSpCondNonlinear,lowRangeSpCondNonlinear
"c6977c8f-d993-431b-93e0-77316a81b724","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",1909,"2019-09-27T17:48:00Z",168.00,161.00,24.15,163.66,170.77,163.82,170.95
"ad02c0bf-b593-4cce-881b-9787c3333db6","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",2491,"2019-09-27T19:25:00Z",71.00,72.30,29.37,66.73,65.53,66.34,65.15
"72ad3d8d-7a7e-406a-ad2d-a6bf0431687e","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",1529,"2019-09-27T16:44:40Z",179.30,171.50,24.03,174.74,182.68,174.94,182.90
"59ed7d64-e875-4a37-9f1f-1e21f6f32da1","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",2080,"2019-09-27T18:16:30Z",169.10,162.10,24.29,164.33,171.42,164.47,171.57
"4ca3f130-4620-40f2-b25d-1ed5f11a7762","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",1347,"2019-09-27T16:14:20Z",179.10,170.80,23.68,175.22,183.73,175.49,184.02
"73965f3c-c046-4a1e-981b-5d6438bc1faa","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",1239,"2019-09-27T15:56:20Z",175.30,166.90,23.42,172.09,180.75,172.41,181.09
"5ff083d3-9d9b-4f5f-ab37-d2260d9b142f","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",709,"2019-09-27T14:28:00Z",159.30,151.00,22.78,157.69,166.35,158.09,166.78
"f01b304b-402f-48c1-9a54-724e4dd6e853","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",2179,"2019-09-27T18:33:00Z",73.10,73.30,27.13,70.43,70.24,70.24,70.05
"01a77091-e716-46ab-8392-57b9345addd7","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",1427,"2019-09-27T16:27:40Z",177.50,170.00,23.85,173.82,181.49,174.05,181.73
"2d392b28-0643-4990-bc22-7eab1098886d","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",1492,"2019-09-27T16:38:30Z",176.90,169.60,23.96,173.04,180.49,173.25,180.71
"4ea0f07e-6e29-4e95-8f00-c91f430d6217","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",1634,"2019-09-27T17:02:10Z",174.30,167.20,24.04,170.32,177.56,170.52,177.76
"4b4087a0-a226-4a1c-96b7-27bf6361480a","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",1265,"2019-09-27T16:00:40Z",175.00,167.30,23.49,172.27,180.20,172.57,180.52
"f80e2b10-2d43-4d07-97f1-913175af3def","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",293,"2019-09-27T13:18:40Z",85.50,87.70,29.54,80.70,78.68,80.21,78.20
"2e93e069-3d64-4d44-8acc-1fb2644bba11","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",2915,"2019-09-27T20:35:40Z",28.60,29.30,26.89,28.28,27.60,28.21,27.54
"db4721d3-8ec1-4887-b433-5e88eb11f749","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",2061,"2019-09-27T18:13:20Z",169.00,161.70,24.31,163.86,171.26,163.99,171.40
"c0a3f218-d38a-4fe9-a1c2-14192862e154","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",222,"2019-09-27T13:06:50Z",3.10,8.20,32.47,7.18,2.71,7.10,2.68
"5d3bdc9c-f944-48e3-85f1-734895dcc03c","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",1169,"2019-09-27T15:44:40Z",162.90,155.60,23.35,160.66,168.20,160.97,168.52
"d3b3b279-b46f-4fa8-b4c2-9b9bedd4670c","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",525,"2019-09-27T13:57:20Z",158.00,149.90,22.58,157.16,165.66,157.60,166.11
"75f0fd94-1dbe-4fbb-9bb7-61986aa3623d","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",861,"2019-09-27T14:53:20Z",160.50,152.60,22.96,158.79,167.01,159.16,167.40
"5bddc72c-4d7f-461b-bf18-30091b12c473","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",2434,"2019-09-27T19:15:30Z",72.30,73.90,29.34,68.24,66.77,67.85,66.38
"c1df7e3a-8392-4c01-85e3-03c25237ab2e","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",858,"2019-09-27T14:52:50Z",160.50,153.00,22.95,159.23,167.04,159.61,167.43
"bb18aa95-4860-4475-95bf-8f82b76c8736","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",1430,"2019-09-27T16:28:10Z",178.20,170.40,23.85,174.23,182.20,174.46,182.45
"ab8f31a2-678a-43af-9f21-263ddd36b558","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",2304,"2019-09-27T18:53:50Z",74.00,75.10,28.73,70.11,69.08,69.76,68.74
"429372e1-56d1-4134-b08c-627341a29dab","e5c4274c-a361-4842-891c-cec665948b99","D04","GUIL","GUIL.AOS.reaeration.station.01","GUIL_S1_20190927","2019-09-27T13:20Z",916,"2019-09-27T15:02:30Z",161.00,153.30,23.01,159.36,167.36,159.72,167.75
